,Train_loss,Val_loss
764,0.8079033,0.8889828
765,0.741543,0.8531595
766,0.88137096,0.8817931
767,0.7662893,0.853151
768,0.9005678,0.9061267
769,0.7412856,0.6201425
770,1.6121379,1.049154
771,0.7245391,0.8578586
772,0.9480758,0.9703007
773,0.8610714,0.93751675
774,0.5997371,0.81504685
775,0.7336111,0.9998672
776,1.0719552,1.0191511
777,1.0761893,0.7410173
778,0.94355124,0.974855
779,0.926972,0.95926505
780,0.9031153,0.8856225
781,0.8211587,0.9736604
782,0.8643453,0.98535347
783,1.0550656,1.1762338
784,0.767797,0.74978924
785,0.74812454,0.9231606
786,0.83545655,1.0463251
787,0.59305865,0.8525583
788,0.967941,1.0653583
789,1.0820224,1.0168813
790,0.7295304,1.0930817
791,0.7954223,0.91175336
792,0.94947416,0.8667316
793,0.8840494,1.0206112
794,0.9742449,0.89114374
795,0.6509427,0.9972746
796,0.9799393,0.91207916
797,0.91810536,1.045081
798,0.81375146,0.87535715
799,0.86517054,0.9310282
800,0.6061689,0.98325056
801,0.73795015,1.2248794
802,0.9930069,0.9903591
803,0.8130242,0.852346
804,1.0389172,0.88134354
805,0.9584477,1.0164524
806,0.90099955,0.8070348
807,1.0276935,0.9530905
808,0.97400504,0.8413622
809,0.8734345,0.8920377
810,0.5967263,0.81115824
811,0.74602157,0.9569557
812,0.82213324,0.8672631
813,0.9895799,0.9536006
814,1.2099322,1.0019411
815,0.9820457,1.0421346
816,0.85257417,1.2443725
817,0.86407423,0.83630055
818,0.74510926,0.7671134
819,0.6470433,1.0051543
820,0.7374541,0.869232
821,0.72649574,1.3550411
822,0.8110571,0.84932774
823,1.010023,0.92208177
824,0.9615167,0.8837411
825,0.694746,0.76316255
826,0.6780192,0.73387384
827,1.0816151,1.0405235
828,1.2349784,1.0197457
829,0.79717845,1.1667475
830,0.70033216,0.7982456
831,0.82513195,0.9432407
832,0.90984535,0.96418875
833,0.5376871,0.96673685
834,0.9000184,0.87393373
835,0.875789,1.0296152
836,0.76681167,0.8489721
837,1.0040092,1.1107091
838,0.7801462,1.0930133
839,0.72645646,0.93932
840,0.87625957,0.99034613
841,0.8035207,0.9997968
842,0.7171493,0.8834432
843,0.70700693,0.72687286
844,0.910549,0.8694474
845,0.6433951,0.7842154
846,0.5760686,1.0005506
847,0.7106769,0.79543704
848,0.9354227,1.1160938
849,0.79647136,0.8893232
850,0.77307767,0.9578988
851,0.69981223,0.74982786
852,0.68653923,0.94471
853,0.658477,0.7438224
854,0.91645247,0.97662497
855,1.2962226,0.8458891
856,1.1488268,1.1111557
857,0.8756997,0.87421495
858,0.8819876,1.3355826
859,0.69888717,0.9281934
860,1.0203719,0.9654479
861,1.1057459,1.0909215
862,0.70574063,1.093588
863,0.8132391,0.9911335
