,Train_loss,Val_loss
457,0.69982976,0.8111018
458,0.76574206,0.6275372
459,0.9069399,0.7778983
460,0.66626537,0.61214095
461,1.0577363,0.73630273
462,0.5341134,0.7821254
463,1.2796916,0.8091495
464,0.8343293,0.7950499
465,0.9497864,0.65316296
466,0.5215813,0.74334234
467,1.0110203,0.7807846
468,0.9312637,0.8498794
469,1.2880645,0.8459536
470,0.34458607,0.5733434
471,0.4924723,0.69560325
472,0.7698263,0.7783413
473,0.92940444,0.778815
474,0.6959617,0.815861
475,0.7327597,0.82560205
476,0.7180494,0.7268611
477,0.48206985,0.49472988
478,0.7276864,0.88115954
479,0.8965317,0.61885166
480,0.7240252,0.72272676
481,0.85077417,0.68857145
482,0.7974752,0.8253418
483,0.7497522,0.791103
484,0.88376975,0.9019643
485,0.7112874,0.7884118
486,0.6360174,0.65512645
487,0.72551095,0.679228
488,0.83811116,0.6173321
489,0.51216054,0.71842253
490,0.73303163,0.80617446
491,0.953827,0.7127134
492,0.85696334,0.79090786
493,1.1248662,0.8053384
494,1.0309579,0.6417682
495,0.42298287,0.70983696
496,0.58529943,0.8000125
497,0.7005684,0.8056338
498,0.8910257,0.6764876
499,0.9980065,0.75099134
500,1.2013111,0.82606184
501,0.7873327,0.77629876
502,0.52873147,0.68094003
503,1.1175408,0.70732105
504,0.9322693,0.69420636
505,0.3931721,0.8119949
506,1.0111405,0.8046442
507,0.49623722,0.78369945
508,0.38268286,0.6372782
509,0.9068229,0.93084884
510,0.78973484,0.635904
511,0.938794,0.7621233
512,0.6095738,0.86449116
513,0.7529274,0.82992756
514,0.75188583,0.7093344
515,0.9198308,0.89575374
516,1.0663698,0.85604805
517,0.54806745,0.64376324
518,0.3364534,0.63571537
519,0.54249114,0.8293459
520,0.7033445,0.92835367
521,0.69302267,0.7994899
522,1.071487,0.8337461
523,0.5100694,0.8014964
524,1.0444916,0.7666403
525,0.56809425,0.6957549
526,0.8283732,0.7788434
527,0.42188054,0.7654208
528,0.42281792,0.6871718
529,1.1190057,0.7875172
530,1.1255738,0.83279395
531,0.38345155,0.68186635
532,1.1876497,0.7700906
533,1.0453494,0.61629266
534,0.7215149,0.6860768
535,0.8588187,0.68246925
536,0.6813628,0.6937677
537,0.69511694,0.8860444
538,0.6078521,0.7498169
539,0.8749852,0.6258457
540,0.84938496,0.79877794
541,0.8249401,0.7906718
542,0.7876934,0.66618794
543,0.49563432,0.72650355
544,0.7735903,0.7083663
545,0.7838237,0.6562065
546,0.4746731,0.7123388
547,0.8194341,0.9179806
548,0.9481367,0.7449703
549,0.7289784,0.60709476
550,0.51067436,0.5267075
551,0.5541151,0.82420397
552,1.1716722,0.6674328
553,0.79263705,0.7886455
554,0.77400017,0.7743103
555,0.69419545,0.7607881
556,0.8724109,0.78220123
557,0.514406,0.6060809
558,0.81820846,0.6756241
559,0.91908455,0.8445727
560,0.94115466,0.6867124
561,0.6088275,0.86117953
562,1.0018022,0.8945371
563,1.2155783,0.7793099
564,0.9198841,0.7609794
565,0.9790524,0.77297395
566,0.8322789,0.8351388
567,1.0475698,0.8104941
568,0.83778906,0.78761387
569,1.0908911,0.84993094
570,0.49867743,0.9354164
571,0.91053957,0.7065029
572,1.0137234,0.7398406
573,1.0126419,0.6516475
574,0.74690425,0.7010872
575,1.281986,0.7809085
576,0.871261,0.8670043
577,0.6488187,0.8187491
578,0.7485113,0.70690244
579,0.8509352,0.93849266
580,0.5324921,0.6782719
581,0.8029017,0.96861136
582,0.9357852,0.8708949
583,0.81149065,0.83419025
584,1.1846647,0.78488433
585,1.013977,0.719268
586,0.46003222,0.71161497
587,0.9125971,0.6848256
588,0.61581343,0.732267
589,0.60642636,0.546707
590,0.49023867,0.6604568
591,0.8687395,0.8970438
592,0.7840724,0.69094944
593,0.71430874,0.76209086
594,0.67687124,0.7723233
595,0.93267345,0.7918104
596,1.1934588,0.74329823
597,1.0411938,0.6981403
598,0.6806461,0.64871055
599,0.43817994,0.6197792
600,1.0236212,0.7345084
601,0.60263383,0.9137039
602,0.5144172,0.63273305
603,0.50615764,0.6904604
604,0.56867516,0.7498356
605,1.18747,0.86729217
606,1.0461006,0.6815275
607,0.5035558,0.7779143
608,0.49021268,0.95068806
609,0.6231041,0.6392436
610,0.56225383,0.9780087
611,0.8575184,0.7860246
612,0.73479927,0.7528173
613,0.61071867,0.6350392
614,0.6170066,0.8767892
615,0.71270055,0.78077334
616,0.58699703,0.86603135
617,1.426948,0.9783335
618,0.5060636,0.96416366
619,0.5531779,0.6670704
620,0.4543503,0.6774858
621,0.91259456,0.91752946
622,0.51646817,0.6882936
623,1.2956799,0.79674387
624,1.044916,0.7500744
625,0.7723224,0.78765845
626,0.9917575,0.77788925
627,1.058308,0.7332686
628,0.84658337,0.84620404
629,0.5807328,0.8077316
630,0.6271429,0.60464704
631,0.5725784,0.65279883
632,0.6815686,0.860635
633,0.84882134,0.7188394
634,1.0871441,0.7094064
635,0.9135703,0.6796455
636,0.4384325,0.76819456
637,0.7810763,0.65385807
638,0.61591756,0.64624405
639,0.8222456,0.8540368
640,0.8931846,0.5547599
641,0.36821002,0.7482369
642,0.90528774,0.9454023
643,0.42806265,0.67674965
644,0.4563474,0.6164547
645,0.9854836,0.8312864
646,1.327547,0.78612775
647,0.62929964,0.86607593
648,0.46028754,0.7763709
649,0.47627783,0.7470914
650,0.86899936,0.9664979
651,1.2861053,0.65053195
652,0.9956443,0.7433462
653,0.5287612,0.8452426
654,0.782863,0.44478816
655,0.59419304,0.78104776
656,0.45258337,0.85622585
657,0.32925665,0.7770955
658,1.1625308,0.76069635
659,0.8458345,0.70265716
660,0.50279766,0.73199344
661,0.34064573,0.83486557
662,1.0880983,0.6998918
663,0.6689755,0.6562969
664,0.86377275,0.91431415
665,0.71828234,0.652564
666,1.0106181,0.62657607
667,0.48590368,0.88701594
668,0.53576154,0.7366929
669,0.62016714,0.749148
670,0.66921127,0.53810567
671,0.56837153,0.72021663
672,0.799351,0.673804
673,0.9581219,0.9623693
674,1.0653977,0.6330535
675,0.7439353,0.74127334
676,0.8422624,0.7907318
677,0.78833306,0.7993636
678,0.60668063,0.6392039
679,0.45716256,0.7064311
680,0.4886403,0.7691247
681,0.5046518,0.85602444
682,0.37101537,0.7396406
683,0.7685668,0.81607723
684,0.6314266,0.77111125
685,1.163237,0.9335779
686,0.6672454,0.62088144
687,1.3063276,0.93274254
688,0.6985311,0.9096555
689,1.0859149,0.8695561
690,0.87691355,1.0054765
691,1.1570392,0.672368
692,0.301287,0.8214601
693,0.61835355,0.7430212
694,0.67461634,0.7775733
695,0.6684499,0.7190303
696,0.6988753,0.6167173
697,0.49229604,0.7075281
698,0.4261447,0.63993645
699,0.50934774,0.8309943
700,0.40788746,0.72235024
701,0.77723324,0.77100873
702,0.5052885,0.8608686
703,0.87629217,0.66196966
704,0.9110985,0.7467834
705,0.7597155,0.83768654
706,0.7445773,0.71613955
707,0.56426877,0.7660314
708,0.70083225,0.6945758
709,0.49116415,0.7165491
710,0.7286617,0.68418974
711,0.5985073,0.7071142
712,0.47563618,0.72863764
713,0.9729673,0.7310786
714,0.55799615,0.62178093
715,0.57855225,0.7806074
716,0.8029381,0.6276579
717,0.787296,0.70672846
718,0.77070606,0.75687516
719,1.0151556,0.712845
720,0.6338431,0.65856314
721,0.42178822,0.6337035
722,0.5721674,0.6490935
723,0.4350302,0.56237745
724,0.8307983,0.7102288
725,0.5599728,0.84004617
726,0.94388855,0.7244827
727,0.8383414,0.72011364
728,1.8984522,0.7370853
729,0.8259062,0.7862577
730,0.68026423,0.8796541
731,0.6592218,1.0580994
732,0.4266855,1.0406039
733,1.0310478,0.7523122
734,0.5973035,0.8669425
735,1.4569623,0.8521848
736,0.45120913,1.016026
737,0.8653078,0.86879486
738,0.65994406,0.682824
739,0.58855146,0.8884262
740,0.7962955,0.7826102
741,1.187992,0.8303704
742,1.0630963,0.99896324
743,1.2873284,0.89942646
744,0.63753283,0.90658206
745,0.495118,0.69024295
746,0.54295564,0.7846067
747,0.9339701,0.7076904
748,0.63858086,0.6992123
749,0.5204036,0.6094951
750,0.9834275,0.7628431
751,0.7549974,0.8408841
752,1.2890834,0.9069833
753,1.0097592,0.77008694
754,0.7210662,0.8555254
755,0.71159065,0.7210717
756,1.1482079,1.0614586
757,0.5947455,0.7622838
758,0.65573,0.7804131
759,0.71642435,0.692098
760,0.586822,0.6826274
761,0.7621143,0.6843784
762,0.45199668,0.77713364
763,0.8471073,0.7635621
764,0.60583556,0.66474295
765,0.91333413,0.6346544
766,0.5306011,0.8742595
767,0.4173778,0.82810545
768,0.52896434,0.6712007
769,0.961817,0.7916826
770,0.779176,0.74900174
771,0.5989827,0.66125953
772,0.33272356,0.63323927
773,0.7340803,0.71782243
774,0.52510417,0.75018615
775,1.1082352,0.79063314
776,0.7194327,0.9215121
777,0.9020543,0.72762203
778,1.0610359,0.89254534
779,0.64786315,0.6567004
780,0.6341878,0.73490715
781,0.6052205,0.7379021
782,0.90595764,0.7936404
783,0.7411401,0.7446041
784,0.7901782,0.592072
785,0.7581985,0.7458541
786,0.62545055,0.5853733
787,0.6694169,0.7552186
788,0.64818454,0.6626948
789,0.5810897,0.7019388
790,0.9008224,0.7067375
791,0.36977422,0.68176025
792,0.5709479,0.83537596
793,0.76988935,0.7323951
794,0.8552418,0.65353835
795,0.8210248,0.6726668
796,0.66166085,0.7310156
797,0.5121213,0.6347034
798,0.5018697,0.9883245
799,1.22457,0.8653301
800,0.82535493,1.1091745
801,0.91315305,0.7579578
802,0.9815819,0.875148
803,0.8146755,0.8618064
804,0.8983454,0.8050051
805,0.45053,0.7381129
806,0.47056398,0.83845377
807,0.612,0.76925695
808,0.4953068,0.69254184
809,0.8900091,0.8806243
810,0.5504135,0.8676745
811,0.59785414,0.861685
812,0.6218642,0.7814927
813,0.47455484,0.6755798
814,0.7388775,0.72848606
815,0.758568,0.7006687
816,0.88557976,0.7949122
817,0.76971954,0.671594
818,0.633016,0.8152684
819,0.42545855,0.7909789
820,0.58013797,0.6029851
821,0.4528485,0.6148436
822,1.0979149,0.7007653
823,1.0890872,0.9007156
824,0.64794147,0.68086594
825,0.5799864,0.62408775
826,0.8661603,0.6381332
827,0.6585815,0.6875706
828,0.79124755,0.52041566
829,1.154803,0.75245893
830,0.569747,0.75795096
831,0.9619412,0.7326712
832,0.9558911,0.6003784
833,0.46691796,0.5789143
834,0.40017593,0.6735832
835,0.5670711,0.74457616
836,0.6299078,0.6082136
837,0.55720466,0.93918467
838,0.56821936,0.62814826
839,1.0263855,0.9327502
840,0.72898626,0.82657456
841,1.192689,0.6645442
842,0.51522046,0.7366574
843,0.5492368,0.6424819
844,0.2707597,0.73534125
845,0.75884473,0.8033035
846,0.55934846,0.678223
847,0.5476637,0.90997875
848,0.9924616,0.7208278
849,0.56664795,0.73415995
850,1.1498411,0.73220414
851,0.7624161,0.7967608
852,0.7848339,0.8229567
853,0.9936495,0.6950699
854,0.4540791,0.5957127
855,0.57405865,0.7325467
856,0.59369385,0.78132963
857,0.5351901,0.763694
858,0.56843257,0.82844484
859,0.80297494,0.84004664
860,0.8484839,0.6644718
861,0.27356538,0.53940535
862,0.511797,0.8156351
863,0.48688126,0.8211534
864,0.46099496,0.65990007
865,1.0270269,0.6598171
866,0.5394127,0.6484964
867,0.6171496,0.73481005
868,0.9798748,0.83780205
869,0.91414,0.71787727
870,0.6755928,0.96366495
871,0.9497045,0.7388641
872,0.62123746,0.66452974
873,0.354959,0.61238194
874,1.3877368,0.68017924
875,1.0219223,0.6855073
876,0.87032974,0.93358344
877,0.9523563,0.8734886
878,1.0994029,0.8506776
879,0.69489133,0.9098096
880,0.47044134,0.715549
881,0.595991,0.813414
882,0.76290166,0.82471097
883,0.8573433,0.79153776
884,0.6666734,0.6543819
885,0.99445796,0.7859571
886,0.9759178,0.5703311
887,0.5085928,0.69401634
888,0.5831528,0.71093124
889,0.6896477,0.7889535
890,0.53700876,0.732068
891,1.121681,0.92945135
892,1.0106506,0.8892883
893,0.5381996,0.7880641
894,0.43780023,0.49413598
895,0.76906765,1.0084841
896,0.4871475,0.85548705
897,0.65380067,0.83343315
898,0.5656986,0.6736604
899,0.78903186,0.82829523
900,0.5709758,0.6702981
901,0.5199536,0.6921553
902,1.0058736,0.75934595
903,0.49790436,0.83666676
904,0.7184724,0.78375757
905,0.69495666,0.8604147
906,0.4132907,0.7236917
907,0.61981535,0.73481864
908,0.6799903,0.66799974
909,1.2048649,0.9994769
910,1.0120454,0.66174567
911,0.40430135,0.86455107
912,0.5591897,0.6817886
913,0.9671807,0.6345969
914,0.7948592,0.61432326
915,0.9281403,0.69153285
916,0.54617,0.62205684
917,0.61450225,0.67450416
918,0.6399492,0.7065458
919,0.58756244,0.608562
920,1.2980846,0.69524944
921,1.069504,0.8862423
922,0.64774746,0.6664719
923,0.5379311,0.7630484
924,0.73259133,0.88116306
925,0.7500819,0.74558437
926,0.68174684,0.5758996
927,0.94669,0.6017798
928,0.7550971,0.783635
929,0.5359886,0.7470915
930,1.0688138,0.6385499
931,0.66027325,0.61512554
932,0.78197694,0.7448537
933,0.4610865,0.8928125
934,0.7219924,0.83946675
935,0.91564053,0.68175644
936,0.92948735,0.7149441
937,0.6757815,0.84347713
938,0.7186264,0.72450227
939,1.1328709,0.72956216
940,0.6525036,1.0308658
941,0.44022283,0.7018646
942,0.9386419,0.80826366
943,1.0471153,0.75887096
944,1.1742368,0.8494251
945,0.52411985,0.7662269
946,0.70019454,0.6438509
947,0.8925473,0.7307202
948,0.81992996,0.95319116
949,0.9266728,0.8934509
950,0.43677542,0.7784885
951,0.62442124,0.8615761
952,0.9741014,0.7911047
953,0.7405143,0.70505685
954,0.59984684,0.91745377
955,0.5743668,0.5753028
956,0.79804516,0.6657635
957,0.7797167,0.7202214
958,0.56012344,0.7394185
959,1.1345719,0.62182486
960,0.89022183,0.7273459
961,0.9526777,0.85922784
962,0.61051357,0.7270209
963,0.69358504,0.95385355
964,0.60903823,0.65216327
965,0.8128594,0.75635135
966,0.7271831,0.7310321
967,0.65138614,0.8310759
968,1.0592997,0.7424736
969,0.8768708,0.7680851
970,0.740777,0.623703
971,0.45150337,0.86118865
972,0.35426337,0.65827096
973,0.52306634,0.69758093
974,0.8005713,0.7025591
975,1.091475,0.5777378
976,1.0610824,0.66986674
977,0.7861599,0.614458
978,1.0470346,0.67726123
979,0.7569504,0.63937867
980,0.5362174,0.6691546
981,0.7002287,0.53478014
982,0.8078393,0.79696745
983,0.7783758,0.6659434
984,0.46731883,0.5488245
985,0.6668064,0.7064612
986,0.55424196,0.880227
987,0.553107,0.70450056
988,0.62605506,1.0248306
989,0.80708885,0.8402542
990,0.6878004,0.6359712
991,0.88975686,0.9305266
992,0.6326157,0.68629456
993,0.76152,0.66636086
994,0.4092383,0.60067236
995,1.0996283,0.93271106
996,0.7634629,0.908
997,0.6998603,0.75527906
998,0.3416966,0.6122877
999,0.49046156,0.6748411
1000,0.8612671,0.70235777
1001,0.7284167,0.6617479
1002,0.711431,0.6509165
1003,0.89845294,0.8225736
1004,1.0692495,0.74720585
1005,0.7110219,0.6550643
