SMILES,Temp,K,lnK,lnA,splits,temp_input,lnA_input,K_target,Train_order,,Temp_max,1073.1
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,328.0875,0.051861121,-2.959185876,-3.731204367,34,3.27077380272031,-5.4949918988374,-2.91006192481419,1151,,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,377.4,0.044016982,-3.123179765,-3.731204367,34,2.84340222575517,-5.4949918988374,-3.45915851275166,1078,,,
P(=O)(Oc1c(C)cccc1)(Oc1c(C)cccc1)Oc1c(C)cccc1,245.65,0.137566668,-1.983646621,-2.708168708,test,4.36841033991451,-2.06958749431558,0.35631147230406,607,,,
P(=O)(Oc1c(C)cccc1)(Oc1c(C)cccc1)Oc1c(C)cccc1,355.025,0.125832918,-2.0728003,-2.708168708,test,3.02260404196888,-2.06958749431558,0.0578004653422546,335,,,
P(=O)(Oc1c(C)cccc1)(Oc1c(C)cccc1)Oc1c(C)cccc1,464.4,0.114099168,-2.170687314,-2.708168708,test,2.31072351421189,-2.06958749431558,-0.269952146163821,1062,,,
P(=O)(Oc1c(C)cccc1)(Oc1c(C)cccc1)Oc1c(C)cccc1,573.775,0.102365418,-2.279206338,-2.708168708,test,1.87024530521546,-2.06958749431558,-0.633303647662176,855,,,
P(=O)(Oc1c(C)cccc1)(Oc1c(C)cccc1)Oc1c(C)cccc1,683.15,0.090631668,-2.400951591,-2.708168708,test,1.57081168118276,-2.06958749431558,-1.04094019697216,1025,,,
ClC(Cl)(F)C(F)(F)Cl,236.92,0.087078992,-2.440939623,-4.248731887,val,4.52937700489617,-7.22781619569728,-1.17483111244118,597,,,
ClC(Cl)(F)C(F)(F)Cl,292.69,0.075240694,-2.587063055,-4.248731887,val,3.66633639687041,-7.22781619569728,-1.66409250149765,1017,,,
ClC(Cl)(F)C(F)(F)Cl,348.46,0.063402396,-2.75825363,-4.248731887,val,3.07955002008839,-7.22781619569728,-2.23728557102449,982,,,
ClC(Cl)(F)C(F)(F)Cl,404.23,0.051564098,-2.964929626,-4.248731887,val,2.65467679291492,-7.22781619569728,-2.92929357756782,302,,,
ClC(Cl)(F)C(F)(F)Cl,460,0.0397258,-3.225754428,-4.248731887,val,2.33282608695652,-7.22781619569728,-3.80260666076245,593,,,
ClC(Cl)(Cl)C(F)(F)F,287.52,0.078469582,-2.545044215,-3.877926072,37,3.73226210350584,-5.98625647023779,-1.52340188300094,1022,,,
ClC(Cl)(Cl)C(F)(F)F,312.255,0.073160709,-2.61509676,-3.877926072,37,3.4366143056156,-5.98625647023779,-1.75795704643045,709,,,
ClC(Cl)(Cl)C(F)(F)F,336.99,0.067851836,-2.690428829,-3.877926072,37,3.18436748864951,-5.98625647023779,-2.01018950644712,1217,,,
ClC(Cl)(Cl)C(F)(F)F,361.725,0.062542963,-2.771901546,-3.877926072,37,2.966618287373,-5.98625647023779,-2.28298254274554,1000,,,
ClC(Cl)(Cl)C(F)(F)F,386.46,0.05723409,-2.860605576,-3.877926072,37,2.77674274181028,-5.98625647023779,-2.57998800134103,701,,,
C(Cl)C(Cl)C(Cl),258.45,0.11585055,-2.155454281,-3.301036439,38,4.15206035983749,-4.05467151284466,-0.218947767310174,488,,,
C(Cl)C(Cl)C(Cl),322.7375,0.104214513,-2.261303884,-3.301036439,38,3.32499322204578,-4.05467151284466,-0.573361314035907,397,,,
C(Cl)C(Cl)C(Cl),387.025,0.092578475,-2.379698616,-3.301036439,38,2.77268910277114,-4.05467151284466,-0.969779398681558,1138,,,
C(Cl)C(Cl)C(Cl),451.3125,0.080942437,-2.514017025,-3.301036439,38,2.37773161611965,-4.05467151284466,-1.41951432800621,759,,,
C(Cl)C(Cl)C(Cl),515.6,0.0693064,-2.669218025,-3.301036439,38,2.08126454615981,-4.05467151284466,-1.93916990824849,748,,,
C(Cl)=C(Cl)Cl,188.4,0.1469756,-1.917488692,-2.883264523,39,5.69585987261146,-2.6558563800948,0.577826391551506,98,,,
C(Cl)=C(Cl)Cl,231.325,0.134484425,-2.006306886,-2.883264523,39,4.63892791527072,-2.6558563800948,0.280438680524247,730,,,
C(Cl)=C(Cl)Cl,274.25,0.12199325,-2.103789564,-2.883264523,39,3.91285323609845,-2.6558563800948,-0.0459601029865661,590,,,
C(Cl)=C(Cl)Cl,317.175,0.109502075,-2.21181178,-2.883264523,39,3.38330574603925,-2.6558563800948,-0.407648154832478,79,,,
C(Cl)=C(Cl)Cl,360.1,0.0970109,-2.332931936,-2.883264523,39,2.98000555401277,-2.6558563800948,-0.813191707678244,163,,,
C(Cl)(Cl)CCl,236.5,0.148192095,-1.909245908,-3.077325565,40,4.53742071881607,-3.30562605543795,0.60542549659807,839,,,
C(Cl)(Cl)CCl,297.875,0.132850186,-2.018533205,-3.077325565,40,3.60251783466219,-3.30562605543795,0.239501606058409,724,,,
C(Cl)(Cl)CCl,359.25,0.117508277,-2.141246501,-3.077325565,40,2.98705636743215,-3.30562605543795,-0.1713762171278,601,,,
C(Cl)(Cl)CCl,420.625,0.102166369,-2.281152728,-3.077325565,40,2.55120356612184,-3.30562605543795,-0.639820696037044,235,,,
C(Cl)(Cl)CCl,482,0.08682446,-2.4438669,-3.077325565,40,2.22634854771784,-3.30562605543795,-1.1846324399324,209,,,
C(Cl)(Cl)(Cl)C,243.1,0.112148843,-2.187928335,-3.43524714,41,4.41423282599753,-4.50404580619894,-0.327679820416722,541,,,
C(Cl)(Cl)(Cl)C,303.1125,0.10017815,-2.300805182,-3.43524714,41,3.54026970184337,-4.50404580619894,-0.705622510371712,916,,,
C(Cl)(Cl)(Cl)C,363.125,0.088207456,-2.428063782,-3.43524714,41,2.95518072289157,-4.50404580619894,-1.13171925990181,528,,,
C(Cl)(Cl)(Cl)C,423.1375,0.076236763,-2.57391148,-3.43524714,41,2.53605506484299,-4.50404580619894,-1.62005741578477,486,,,
C(Cl)(Cl)(Cl)C,483.15,0.06426607,-2.744723478,-3.43524714,41,2.22104936355169,-4.50404580619894,-2.1919829055241,675,,,
c1(Cl)c(Cl)cc(Cl)cc1,290.15,0.112612676,-2.183800999,-2.765262783,test,3.6984318455971,-2.26075414061632,-0.313860365748679,275,,,
c1(Cl)c(Cl)cc(Cl)cc1,339.15,0.107182006,-2.233226904,-2.765262783,test,3.1640866873065,-2.26075414061632,-0.479351872515871,325,,,
c1(Cl)c(Cl)cc(Cl)cc1,388.15,0.101751336,-2.285223329,-2.765262783,test,2.76465284039675,-2.26075414061632,-0.65345018634052,0,,,
c1(Cl)c(Cl)cc(Cl)cc1,437.15,0.096320666,-2.340072388,-2.765262783,test,2.45476381104884,-2.26075414061632,-0.837099902388665,231,,,
c1(Cl)c(Cl)cc(Cl)cc1,486.15,0.090889996,-2.398105344,-2.765262783,test,2.207343412527,-2.26075414061632,-1.03141018017911,203,,,
ClC(Cl)(Cl)C(=O)Cl,216.2,0.128626766,-2.050840355,-2.836403039,43,4.96345975948196,-2.49895125925773,0.131328393390808,677,,,
ClC(Cl)(Cl)C(=O)Cl,259.9375,0.119854336,-2.121478143,-2.836403039,43,4.12830007213272,-2.49895125925773,-0.105186324363403,173,,,
ClC(Cl)(Cl)C(=O)Cl,303.675,0.111081905,-2.197487465,-2.836403039,43,3.53371202766115,-2.49895125925773,-0.359686413459044,194,,,
ClC(Cl)(Cl)C(=O)Cl,347.4125,0.102309475,-2.279752992,-2.836403039,43,3.0888353182456,-2.49895125925773,-0.635133995414845,15,,,
ClC(Cl)(Cl)C(=O)Cl,391.15,0.093537045,-2.369397723,-2.836403039,43,2.74344880480634,-2.49895125925773,-0.935289179359976,768,,,
C[Ge](Cl)(Cl)Cl,214,0.11133748,-2.19518933,-2.97591224,44,5.01448598130841,-2.96606638605969,-0.351991626203162,99,,,
C[Ge](Cl)(Cl)Cl,256.5375,0.103843223,-2.264872986,-2.97591224,44,4.18301417921357,-2.96606638605969,-0.585311647930365,91,,,
C[Ge](Cl)(Cl)Cl,299.075,0.096348967,-2.339778611,-2.97591224,44,3.58806319485079,-2.96606638605969,-0.83611625629491,1119,,,
C[Ge](Cl)(Cl)Cl,341.6125,0.08885471,-2.420752718,-2.97591224,44,3.14127849537122,-2.96606638605969,-1.10723980934989,289,,,
C[Ge](Cl)(Cl)Cl,384.15,0.081360453,-2.508865959,-2.97591224,44,2.7934400624756,-2.96606638605969,-1.40226714408925,673,,,
C(Cl)(Cl)(Cl)C=O,216,0.1428736,-1.945794956,-2.760368701,test,4.96805555555556,-2.24436740972243,0.483049244217331,599,,,
C(Cl)(Cl)(Cl)C=O,254.7125,0.133373553,-2.014601422,-2.760368701,test,4.21298522844383,-2.24436740972243,0.252666295565898,710,,,
C(Cl)(Cl)(Cl)C=O,293.425,0.123873505,-2.088494355,-2.760368701,test,3.65715259435972,-2.24436740972243,0.00525245819423823,120,,,
C(Cl)(Cl)(Cl)C=O,332.1375,0.114373457,-2.168286242,-2.760368701,test,3.23089082081969,-2.24436740972243,-0.261912697556123,672,,,
C(Cl)(Cl)(Cl)C=O,370.85,0.10487341,-2.255001275,-2.760368701,test,2.89362275852771,-2.24436740972243,-0.552258447837008,831,,,
CCCCN(CCCC)CCCC,203,0.1337382,-2.011871121,-2.687779418,test,5.28620689655172,-2.00131855065105,0.261808093301681,455,,,
CCCCN(CCCC)CCCC,274.0375,0.123750328,-2.089489231,-2.687779418,test,3.9158874241664,-2.00131855065105,0.00192134006323947,333,,,
CCCCN(CCCC)CCCC,345.075,0.113762455,-2.173642733,-2.687779418,test,3.10975874809824,-2.00131855065105,-0.279847700801382,234,,,
CCCCN(CCCC)CCCC,416.1125,0.103774583,-2.265534208,-2.687779418,test,2.57886989696296,-2.00131855065105,-0.587525600817776,929,,,
CCCCN(CCCC)CCCC,487.15,0.09378671,-2.366732117,-2.687779418,test,2.20281227547983,-2.00131855065105,-0.926363998255298,781,,,
C=CCN(CC=C)CC=C,200,0.113906,-2.172381732,-3.098762537,47,5.3655,-3.37740292622678,-0.27562552306837,1012,,,
C=CCN(CC=C)CC=C,255.9125,0.103767946,-2.265598166,-3.098762537,47,4.19323010794705,-3.37740292622678,-0.587739749770432,990,,,
C=CCN(CC=C)CC=C,311.825,0.093629891,-2.368405598,-3.098762537,47,3.44135332317806,-3.37740292622678,-0.93196727233265,1197,,,
C=CCN(CC=C)CC=C,367.7375,0.083491837,-2.483006418,-3.098762537,47,2.9181141439206,-3.37740292622678,-1.31568229745067,921,,,
C=CCN(CC=C)CC=C,423.65,0.073353782,-2.612461215,-3.098762537,47,2.53298713560722,-3.37740292622678,-1.74913251781125,471,,,
CCCCCN(CCCCC)CCCCC,259,0.1224207,-2.100291806,-3.258479723,val,4.14324324324324,-3.91217993775051,-0.0342486484016274,816,,,
CCCCCN(CCCCC)CCCCC,323.2875,0.110032499,-2.206979514,-3.258479723,val,3.31933650388586,-3.91217993775051,-0.391468400886851,774,,,
CCCCCN(CCCCC)CCCCC,387.575,0.097644298,-2.326424021,-3.258479723,val,2.76875443462556,-3.91217993775051,-0.791401420595734,64,,,
CCCCCN(CCCCC)CCCCC,451.8625,0.085256096,-2.462095655,-3.258479723,val,2.37483747821516,-3.91217993775051,-1.24566731893846,155,,,
CCCCCN(CCCCC)CCCCC,516.15,0.072867895,-2.619107135,-3.258479723,val,2.07904678872421,-3.91217993775051,-1.77138488354242,1040,,,
c1(C)c(N)cccc1,249.47,0.176133207,-1.736514712,-2.596551575,val,4.30151922074799,-1.69586267286407,1.18377698842688,364,,,
c1(C)c(N)cccc1,305.475,0.162585597,-1.816550662,-2.596551575,val,3.5128897618463,-1.69586267286407,0.915794642710731,51,,,
c1(C)c(N)cccc1,361.48,0.149037988,-1.903554053,-2.596551575,val,2.96862896979086,-1.69586267286407,0.624483390636639,1136,,,
c1(C)c(N)cccc1,417.485,0.135490379,-1.998854649,-2.596551575,val,2.57039175060182,-1.69586267286407,0.305390817059049,182,,,
c1(C)c(N)cccc1,473.49,0.121942769,-2.104203451,-2.596551575,val,2.26636254197554,-1.69586267286407,-0.0473459103533987,553,,,
c1(C)cc(N)ccc1,241.9,0.172342264,-1.758272872,-2.592009261,50,4.43613063249277,-1.68065375786151,1.11092469198675,995,,,
c1(C)cc(N)ccc1,300.555,0.159001771,-1.83883994,-2.592009261,50,3.5703947696761,-1.68065375786151,0.841164017313527,380,,,
c1(C)cc(N)ccc1,359.21,0.145661278,-1.926471369,-2.592009261,50,2.98738899251134,-1.68065375786151,0.547749921499354,639,,,
c1(C)cc(N)ccc1,417.865,0.132320784,-2.02252612,-2.592009261,50,2.5680542759025,-1.68065375786151,0.22613222982254,961,,,
c1(C)cc(N)ccc1,476.52,0.118980291,-2.12879742,-2.592009261,50,2.25195164945857,-1.68065375786151,-0.129693274295356,513,,,
c1(CS)ccccc1,243.95,0.154584676,-1.867013268,-2.663650465,51,4.39885222381636,-1.92052818801258,0.74683197622361,860,,,
c1(CS)ccccc1,300.97,0.143230854,-1.94329759,-2.663650465,51,3.56547164169186,-1.92052818801258,0.491411111588078,186,,,
c1(CS)ccccc1,357.99,0.131877031,-2.025885372,-2.663650465,51,2.99756976451856,-1.92052818801258,0.214884531371887,1028,,,
c1(CS)ccccc1,415.01,0.120523209,-2.11591294,-2.663650465,51,2.58572082600419,-1.92052818801258,-0.0865524960109365,725,,,
c1(CS)ccccc1,472.03,0.109169386,-2.214854599,-2.663650465,51,2.27337245514056,-1.92052818801258,-0.417836348677989,788,,,
c1(C)c(N=C=O)cccc1(N=C=O),291.45,0.126747359,-2.065559473,-2.981303868,test,3.68193515182707,-2.98411903763275,0.0820447431247365,944,,,
c1(C)c(N=C=O)cccc1(N=C=O),349.0875,0.117030829,-2.145317881,-2.981303868,test,3.07401439467182,-2.98411903763275,-0.18500831573726,739,,,
c1(C)c(N=C=O)cccc1(N=C=O),406.725,0.1073143,-2.231993372,-2.981303868,test,2.63839203392956,-2.98411903763275,-0.475221668540333,808,,,
c1(C)c(N=C=O)cccc1(N=C=O),464.3625,0.09759777,-2.326900637,-2.981303868,test,2.31091011871114,-2.98411903763275,-0.792997261885629,1157,,,
c1(C)c(N=C=O)cccc1(N=C=O),522,0.08788124,-2.431768921,-2.981303868,test,2.05574712643678,-2.98411903763275,-1.14412508304034,609,,,
C1=CC(=C(C=C1N=C=O)N=C=O)C,287.04,0.148963456,-1.904054265,-2.89113709,53,3.7385033444816,-2.68221589693027,0.622808543457148,503,,,
C1=CC(=C(C=C1N=C=O)N=C=O)C,346.3175,0.13659817,-1.990711732,-2.89113709,53,3.09860171663286,-2.68221589693027,0.332655539957096,966,,,
C1=CC(=C(C=C1N=C=O)N=C=O)C,405.595,0.124232883,-2.085597386,-2.89113709,53,2.64574267434263,-2.68221589693027,0.0149523061761386,790,,,
C1=CC(=C(C=C1N=C=O)N=C=O)C,464.8725,0.111867597,-2.190439281,-2.89113709,53,2.3083748769824,-2.68221589693027,-0.336087157357767,83,,,
C1=CC(=C(C=C1N=C=O)N=C=O)C,524.15,0.09950231,-2.307574419,-2.89113709,53,2.04731469999046,-2.68221589693027,-0.728287775292894,43,,,
c1cc(C)ccc1C=O,267,0.15627766,-1.856120982,-2.700531758,test,4.01910112359551,-2.04401688791787,0.783302341759237,633,,,
c1cc(C)ccc1C=O,320.35,0.145019743,-1.930885387,-2.700531758,test,3.349773685032,-2.04401688791787,0.532970576746486,177,,,
c1cc(C)ccc1C=O,373.7,0.133761826,-2.011694478,-2.700531758,test,2.87155472303987,-2.04401688791787,0.262399542587837,299,,,
c1cc(C)ccc1C=O,427.05,0.122503909,-2.099612339,-2.700531758,test,2.51282051282051,-2.04401688791787,-0.0319736062424891,1219,,,
c1cc(C)ccc1C=O,480.4,0.111245992,-2.196011386,-2.700531758,test,2.23376353039134,-2.04401688791787,-0.354744095502146,465,,,
[Ti+4].[Cl-].[Cl-].[Cl-].[Cl-],249.05,0.14842765,-1.907657644,-2.213546137,55,4.30877333868701,-0.41345525847989,0.610743440751123,723,,,
[Ti+4].[Cl-].[Cl-].[Cl-].[Cl-],289.0375,0.144559379,-1.934064926,-2.213546137,55,3.71266704147386,-0.41345525847989,0.522324606785287,354,,,
[Ti+4].[Cl-].[Cl-].[Cl-].[Cl-],329.025,0.140691109,-1.961188511,-2.213546137,55,3.26145429678596,-0.41345525847989,0.431507393613814,792,,,
[Ti+4].[Cl-].[Cl-].[Cl-].[Cl-],369.0125,0.136822838,-1.989068345,-2.213546137,55,2.90803157074625,-0.41345525847989,0.338158051055914,581,,,
[Ti+4].[Cl-].[Cl-].[Cl-].[Cl-],409,0.132954567,-2.017747811,-2.213546137,55,2.62371638141809,-0.41345525847989,0.242131320910691,520,,,
S1C=CC=C1,234.94,0.158656217,-1.841015576,-2.371911924,56,4.56754916148804,-0.943707414935138,0.833879390358958,779,,,
S1C=CC=C1,265.5325,0.152529151,-1.880399548,-2.371911924,56,4.04131321024733,-0.943707414935138,0.702011033699492,615,,,
S1C=CC=C1,296.125,0.146402085,-1.921398436,-2.371911924,56,3.62380751371887,-0.943707414935138,0.564735494669921,183,,,
S1C=CC=C1,326.7175,0.140275019,-1.964150361,-2.371911924,56,3.28448889330997,-0.943707414935138,0.421590306221718,671,,,
S1C=CC=C1,357.31,0.134147953,-2.00881196,-2.371911924,56,3.00327446754919,-0.943707414935138,0.272051004652184,509,,,
ClS(=O)Cl,168.65,0.173360766,-1.752380503,-2.443579418,val,6.36288170767862,-1.18366987122782,1.13065396197662,41,,,
ClS(=O)Cl,213.675,0.161421937,-1.823733615,-2.443579418,val,5.02211302211302,-1.18366987122782,0.891744142977688,115,,,
ClS(=O)Cl,258.7,0.149483108,-1.900571883,-2.443579418,val,4.14804793196753,-1.18366987122782,0.634468514970445,101,,,
ClS(=O)Cl,303.725,0.137544279,-1.983809385,-2.443579418,val,3.53313029879002,-1.18366987122782,0.355766493722334,494,,,
ClS(=O)Cl,348.75,0.12560545,-2.074609634,-2.443579418,val,3.07698924731183,-1.18366987122782,0.0517423181033694,1030,,,
OCCSCCO,262.95,0.216359518,-1.530813822,-2.587661219,val,4.08100399315459,-1.66609531887963,1.87252007222985,872,,,
OCCSCCO,336,0.1950764,-1.634364002,-2.587661219,val,3.19375,-1.66609531887963,1.5258056253378,692,,,
OCCSCCO,409.05,0.173793283,-1.749888718,-2.587661219,val,2.62339567290062,-1.66609531887963,1.13899714262632,314,,,
OCCSCCO,482.1,0.152510165,-1.880524029,-2.587661219,val,2.22588674548849,-1.66609531887963,0.701594237117742,859,,,
OCCSCCO,555.15,0.131227048,-2.030826269,-2.587661219,val,1.93299108349095,-1.66609531887963,0.198341050998356,457,,,
S1CC1,164.15,0.144274273,-1.936039121,-2.602676131,test,6.53731343283582,-1.7163693687095,0.51571445963265,761,,,
S1CC1,205.1325,0.134895427,-2.003255413,-2.602676131,test,5.23125297064093,-1.7163693687095,0.290655850338929,25,,,
S1CC1,246.115,0.125516582,-2.0753174,-2.602676131,test,4.36015683725088,-1.7163693687095,0.049372523118765,39,,,
S1CC1,287.0975,0.116137737,-2.152978403,-2.602676131,test,3.73775459556422,-1.7163693687095,-0.210657847665977,636,,,
S1CC1,328.08,0.106758892,-2.237182333,-2.602676131,test,3.27084857351865,-1.7163693687095,-0.492595735326691,706,,,
S1CCCC1,176.98,0.166590153,-1.792218654,-2.44440569,60,6.06339699401062,-1.1864364568529,0.997264889266487,271,,,
S1CCCC1,231.3025,0.155064549,-1.863913806,-2.44440569,60,4.63937916797268,-1.1864364568529,0.757209826392416,1216,,,
S1CCCC1,285.625,0.143538944,-1.941148896,-2.44440569,60,3.75702407002188,-1.1864364568529,0.498605529325935,1027,,,
S1CCCC1,339.9475,0.132013339,-2.024852309,-2.44440569,60,3.1566638966311,-1.1864364568529,0.218343510068492,1132,,,
S1CCCC1,394.27,0.120487734,-2.116207323,-2.44440569,60,2.72173890988409,-1.1864364568529,-0.0875381711591536,274,,,
S1CCC1,199.91,0.152452573,-1.880901727,-2.582234655,61,5.3679155620029,-1.64792569198198,0.700329600463685,909,,,
S1CCC1,241.9625,0.142839792,-1.946031612,-2.582234655,61,4.43498476003513,-1.64792569198198,0.482256854922173,332,,,
S1CCC1,284.015,0.133227011,-2.015700755,-2.582234655,61,3.77832156752284,-1.64792569198198,0.248985426705553,6,,,
S1CCC1,326.0675,0.12361423,-2.09058961,-2.582234655,61,3.29103636516979,-1.64792569198198,-0.00176303109243212,161,,,
S1CCC1,368.12,0.114001449,-2.171544118,-2.582234655,61,2.91508203846572,-1.64792569198198,-0.272820961311751,847,,,
[N+](=O)([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],287.05,0.12014643,-2.11904403,-3.263410419,val,3.73837310573071,-3.92868926237392,-0.0970362454116548,783,,,
[N+](=O)([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],315,0.112449,-2.185255493,-3.263410419,val,3.40666666666667,-3.92868926237392,-0.318730411196382,448,,,
[N+](=O)([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],342.95,0.10475157,-2.256163732,-3.263410419,val,3.12902755503718,-3.92868926237392,-0.556150673188918,1010,,,
[N+](=O)([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],370.9,0.09705414,-2.332486312,-3.263410419,val,2.8932326772715,-3.92868926237392,-0.811699636117559,311,,,
[N+](=O)([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],398.85,0.08935671,-2.415118942,-3.263410419,val,2.69048514479127,-3.92868926237392,-1.08837637975707,853,,,
C[Si](C)(C)C,174.07,0.157036164,-1.851279157,-2.685821458,63,6.16476130292411,-1.99476276273802,0.79951410186263,1171,,,
C[Si](C)(C)C,205.5025,0.146341884,-1.921809721,-2.685821458,63,5.22183428425445,-1.99476276273802,0.563358399513834,370,,,
C[Si](C)(C)C,236.935,0.135647605,-1.997694896,-2.685821458,63,4.52909025682149,-1.99476276273802,0.309273988676196,1129,,,
C[Si](C)(C)C,268.3675,0.124953325,-2.079815008,-2.685821458,63,3.998621293562,-1.99476276273802,0.0343132960845158,862,,,
C[Si](C)(C)C,299.8,0.114259046,-2.169287075,-2.685821458,63,3.579386257505,-1.99476276273802,-0.265263761359453,782,,,
CC(C)C(C)(C)C(C)C,171.03,0.132442729,-2.021604959,-2.837693574,64,6.27433783546746,-2.50327232493545,0.229216529884729,1020,,,
CC(C)C(C)(C)C(C)C,231.9475,0.120846474,-2.11323435,-2.837693574,64,4.62647797454165,-2.50327232493545,-0.077583840907676,794,,,
CC(C)C(C)(C)C(C)C,292.865,0.109250219,-2.214114444,-2.837693574,64,3.66414559609376,-2.50327232493545,-0.415358106424432,959,,,
CC(C)C(C)(C)C(C)C,353.7825,0.097653963,-2.326325036,-2.837693574,64,3.03321956286702,-2.50327232493545,-0.791069991625495,137,,,
CC(C)C(C)(C)C(C)C,414.7,0.086057708,-2.452737185,-2.837693574,64,2.58765372558476,-2.50327232493545,-1.21433259069553,674,,,
CC(C)(C)CC(C)(C)C,206.95,0.1218622,-2.104864381,-2.985543253,test,5.18531046146412,-2.99831366313159,-0.0495588855445994,1075,,,
CC(C)(C)CC(C)(C)C,254.0725,0.11224921,-2.18703379,-2.985543253,test,4.22359759517461,-2.99831366313159,-0.324684638033697,679,,,
CC(C)(C)CC(C)(C)C,301.195,0.10263622,-2.276564387,-2.985543253,test,3.56280814754561,-2.99831366313159,-0.624457669995302,950,,,
CC(C)(C)CC(C)(C)C,348.3175,0.09302323,-2.374906032,-2.985543253,test,3.08080989327266,-2.99831366313159,-0.953732510972201,1026,,,
CC(C)(C)CC(C)(C)C,395.44,0.08341024,-2.483984195,-2.985543253,test,2.71368602063524,-2.99831366313159,-1.31895616343273,327,,,
CC(C)(C)C(C)C(C)C,152.06,0.134008862,-2.009849347,-2.81629147,test,7.05708273050112,-2.43161220178852,0.268577548015818,801,,,
CC(C)(C)C(C)C(C)C,215.59,0.121792043,-2.105440254,-2.81629147,test,4.9775035947864,-2.43161220178852,-0.0514870665354485,868,,,
CC(C)(C)C(C)C(C)C,279.12,0.109575224,-2.211143988,-2.81629147,test,3.84458297506449,-2.43161220178852,-0.40541220378035,1061,,,
CC(C)(C)C(C)C(C)C,342.65,0.097358405,-2.329356213,-2.81629147,test,3.1317671092952,-2.43161220178852,-0.801219204857059,595,,,
CC(C)(C)C(C)C(C)C,406.18,0.085141586,-2.463439691,-2.81629147,test,2.64193214830863,-2.43161220178852,-1.25016752066039,539,,,
CC(C)(C)C(C)(C)CC,263.26,0.116005542,-2.154117313,-3.047496005,67,4.07619843500722,-3.20574849466081,-0.214471231193749,646,,,
CC(C)(C)C(C)(C)CC,300.805,0.108560369,-2.220448869,-3.047496005,67,3.56742740313492,-3.20574849466081,-0.436567501330885,737,,,
CC(C)(C)C(C)(C)CC,338.35,0.101115195,-2.291494868,-3.047496005,67,3.17156790305896,-3.20574849466081,-0.674449021644785,625,,,
CC(C)(C)C(C)(C)CC,375.895,0.093670022,-2.367977082,-3.047496005,67,2.85478657603852,-3.20574849466081,-0.930532483055371,433,,,
CC(C)(C)C(C)(C)CC,413.44,0.086224848,-2.450796883,-3.047496005,67,2.59553986068111,-3.20574849466081,-1.20783592661698,44,,,
CC(C)(C)CCC(C)(C)C,260.55,0.108863763,-2.217658064,-3.197503384,68,4.11859527921704,-3.70801440515668,-0.427223119583228,663,,,
CC(C)(C)CCC(C)(C)C,298.065,0.101276354,-2.289902323,-3.197503384,68,3.60022142821197,-3.70801440515668,-0.669116743527782,1202,,,
CC(C)(C)CCC(C)(C)C,335.58,0.093688945,-2.36777508,-3.197503384,68,3.19774718397998,-3.70801440515668,-0.929856124871338,1051,,,
CC(C)(C)CCC(C)(C)C,373.095,0.086101536,-2.452228025,-3.197503384,68,2.87621115265549,-3.70801440515668,-1.21262778315411,1049,,,
CC(C)(C)CCC(C)(C)C,410.61,0.078514128,-2.544476702,-3.197503384,68,2.61342880105209,-3.70801440515668,-1.5215016935865,279,,,
CC(C)(C)C(C)(C)CCC,219.15,0.122046738,-2.103351209,-2.991775819,69,4.89664613278576,-3.01918200612635,-0.0444923700346063,1131,,,
CC(C)(C)C(C)(C)CCC,272.7275,0.112066321,-2.188664428,-2.991775819,69,3.93469672108607,-3.01918200612635,-0.330144461978486,481,,,
CC(C)(C)C(C)(C)CCC,326.305,0.102085905,-2.281940618,-2.991775819,69,3.28864099538775,-3.01918200612635,-0.642458768182953,428,,,
CC(C)(C)C(C)(C)CCC,379.8825,0.092105488,-2.384820751,-2.991775819,69,2.8248208327575,-3.01918200612635,-0.986929713663447,565,,,
CC(C)(C)C(C)(C)CCC,433.46,0.082125071,-2.499511935,-2.991775819,69,2.47566096064227,-3.01918200612635,-1.3709473022756,1035,,,
CN(C)CCN(C)C,218.05,0.147842356,-1.911608738,-2.813101144,70,4.92134831460674,-2.42093011398824,0.597514092711086,413,,,
CN(C)CCN(C)C,262.075,0.136550383,-1.991061624,-2.813101144,70,4.09462939998092,-2.42093011398824,0.331484005429083,353,,,
CN(C)CCN(C)C,306.1,0.125258411,-2.077376388,-2.813101144,70,3.50571708591963,-2.42093011398824,0.0424784657102956,1122,,,
