smiles,T1,T2,T3,T4,T5,Viscosity_1,Viscosity_2,Viscosity_3,Viscosity_4,Viscosity_5,Ln(A),Ea/R,,smiles,Temp,Eta,lnEta,lnA
,,,,,,,,,,,,,,CCCCCCc1cccc2ccccc12,373.1499939,1.26,0.231111721,-8.659517052
,,,,,,,,,,,,,,CCCCCCc1cccc2ccccc12,353.1499939,1.73,0.548121409,-8.659517052
,,,,,,,,,,,,,,CCCCCCc1cccc2ccccc12,323.1499939,3.28,1.187843422,-8.659517052
,,,,,,,,,,,,,,CCCCCCc1cccc2ccccc12,293.1499939,8.84,2.179286877,-8.659517052
,,,,,,,,,,,,,,CCCCCCc1cccc2ccccc12,273.1499939,23.93,3.175132902,-8.659517052
,,,,,,,,,,,,,,c1ccc(cc1)c1cccc(c1)c1ccccc1,548.1500244,0.49,-0.713349888,-4.900589718
,,,,,,,,,,,,,,c1ccc(cc1)c1cccc(c1)c1ccccc1,510.3440258,0.685,-0.378336441,-4.900589718
,,,,,,,,,,,,,,c1ccc(cc1)c1cccc(c1)c1ccccc1,460.3107993,1.136666667,0.128100003,-4.900589718
,,,,,,,,,,,,,,c1ccc(cc1)c1cccc(c1)c1ccccc1,410.2694996,2.146666667,0.763916251,-4.900589718
,,,,,,,,,,,,,,c1ccc(cc1)c1cccc(c1)c1ccccc1,373.1499939,4.185,1.431506704,-4.900589718
,,,,,,,,,,,,,,CCCCCCCCCCc1ccccc1,373.1499939,0.931,-0.071496002,-4.823114006
,,,,,,,,,,,,,,CCCCCCCCCCc1ccccc1,353.1499939,1.14,0.131028262,-4.823114006
,,,,,,,,,,,,,,CCCCCCCCCCc1ccccc1,333.1499939,1.519333333,0.418271642,-4.823114006
,,,,,,,,,,,,,,CCCCCCCCCCc1ccccc1,313.1499939,2.1185,0.750708291,-4.823114006
,,,,,,,,,,,,,,CCCCCCCCCCc1ccccc1,303.1499939,2.575,0.945849534,-4.823114006
,,,,,,,,,,,,,,CCCCCCCCCc1ccccc1,398.1499939,0.65,-0.430782916,-5.426348538
,,,,,,,,,,,,,,CCCCCCCCCc1ccccc1,365.632901,0.946,-0.05551271,-5.426348538
,,,,,,,,,,,,,,CCCCCCCCCc1ccccc1,325.6308015,1.676925,0.516961759,-5.426348538
,,,,,,,,,,,,,,CCCCCCCCCc1ccccc1,290.6284904,3.353025,1.209862923,-5.426348538
,,,,,,,,,,,,,,CCCCCCCCCc1ccccc1,253.1499939,12.2,2.501435952,-5.426348538
,,,,,,,,,,,,,,C[C@@H](O)c1ccccc1,363.1499939,1.231,0.207826847,-8.837498757
,,,,,,,,,,,,,,C[C@@H](O)c1ccccc1,342.8585761,2.0239375,0.705044872,-8.837498757
,,,,,,,,,,,,,,C[C@@H](O)c1ccccc1,318.0714146,4.1178675,1.415335432,-8.837498757
,,,,,,,,,,,,,,C[C@@H](O)c1ccccc1,295.628854,9.695,2.271610289,-8.837498757
,,,,,,,,,,,,,,C[C@@H](O)c1ccccc1,293,11.226,2.418232517,-8.837498757
,,,,,,,,,,,,,,O=C(OCc1ccccc1)c1ccccc1,373.1499939,1.655,0.503801009,-6.63004386
,,,,,,,,,,,,,,O=C(OCc1ccccc1)c1ccccc1,358.0801907,2.0785,0.73164648,-6.63004386
,,,,,,,,,,,,,,O=C(OCc1ccccc1)c1ccccc1,322.8405401,4.251,1.447154249,-6.63004386
,,,,,,,,,,,,,,O=C(OCc1ccccc1)c1ccccc1,293.0647133,10.26766667,2.328999799,-6.63004386
,,,,,,,,,,,,,,O=C(OCc1ccccc1)c1ccccc1,278.1499939,19.28,2.959068289,-6.63004386
,,,,,,,,,,,,,,CCCCOC(=O)c1ccccc1C(=O)OCCCC,370.1000061,2.29,0.828551818,-10.03317152
,,,,,,,,,,,,,,CCCCOC(=O)c1ccccc1C(=O)OCCCC,330.6564786,5.575,1.718292317,-10.03317152
,,,,,,,,,,,,,,CCCCOC(=O)c1ccccc1C(=O)OCCCC,311.8722566,9.62,2.263844265,-10.03317152
,,,,,,,,,,,,,,CCCCOC(=O)c1ccccc1C(=O)OCCCC,295.628854,18.19,2.900871993,-10.03317152
,,,,,,,,,,,,,,CCCCOC(=O)c1ccccc1C(=O)OCCCC,253.1999969,295,5.686975356,-10.03317152
,,,,,,,,,,,,,,CCOC(=O)c1ccccc1C(=O)OCC,373.1499939,1.7,0.530628251,-6.905034648
,,,,,,,,,,,,,,CCOC(=O)c1ccccc1C(=O)OCC,338.0760622,3.385,1.219353906,-6.905034648
,,,,,,,,,,,,,,CCOC(=O)c1ccccc1C(=O)OCC,315.6301935,6,1.791759469,-6.905034648
,,,,,,,,,,,,,,CCOC(=O)c1ccccc1C(=O)OCC,305.6295457,8.32,2.118662255,-6.905034648
,,,,,,,,,,,,,,CCOC(=O)c1ccccc1C(=O)OCC,277.1499939,25.9,3.254242969,-6.905034648
,,,,,,,,,,,,,,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,368.4899902,4.5214,1.50882168,-9.74610511
,,,,,,,,,,,,,,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,343.7393049,8.6511,2.15768648,-9.74610511
,,,,,,,,,,,,,,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,323.4433656,17.4235,2.85781987,-9.74610511
,,,,,,,,,,,,,,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,303.0723675,44.073,3.78584735,-9.74610511
,,,,,,,,,,,,,,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,288.1000061,101.95,4.624482497,-9.74610511
,,,,,,,,,,,,,,COC(=O)c1ccccc1C(=O)OC,369.5,1.99,0.688134639,-8.366954346
,,,,,,,,,,,,,,COC(=O)c1ccccc1C(=O)OC,334.3086697,4.13,1.418277407,-8.366954346
,,,,,,,,,,,,,,COC(=O)c1ccccc1C(=O)OC,308.263992,9.24,2.223541886,-8.366954346
,,,,,,,,,,,,,,COC(=O)c1ccccc1C(=O)OC,293.816239,17.6,2.867898902,-8.366954346
,,,,,,,,,,,,,,COC(=O)c1ccccc1C(=O)OC,283.2000122,31.8,3.45946629,-8.366954346
,,,,,,,,,,,,,,CCOC(=O)c1ccccc1,343.1499939,0.95,-0.051293294,-5.048918303
,,,,,,,,,,,,,,CCOC(=O)c1ccccc1,312.8306581,1.5155,0.415745418,-5.048918303
,,,,,,,,,,,,,,CCOC(=O)c1ccccc1,295.628854,2.117,0.749999992,-5.048918303
,,,,,,,,,,,,,,CCOC(=O)c1ccccc1,286.6421446,2.4865,0.910876099,-5.048918303
,,,,,,,,,,,,,,CCOC(=O)c1ccccc1,284.1499939,2.705,0.995101912,-5.048918303
,,,,,,,,,,,,,,CCOC(=O)Cc1ccccc1,358.1499939,0.908,-0.0965109,-4.964649498
,,,,,,,,,,,,,,CCOC(=O)Cc1ccccc1,338.1499939,1.191,0.17479329,-4.964649498
,,,,,,,,,,,,,,CCOC(=O)Cc1ccccc1,318.1499939,1.624,0.484892242,-4.964649498
,,,,,,,,,,,,,,CCOC(=O)Cc1ccccc1,303.1499939,2.137,0.759402976,-4.964649498
,,,,,,,,,,,,,,CCOC(=O)Cc1ccccc1,288.1499939,2.977,1.090916082,-4.964649498
,,,,,,,,,,,,,,CCCCCCCCCc1ccccc1O,473.1499939,0.75,-0.287682072,-15.27412197
,,,,,,,,,,,,,,CCCCCCCCCc1ccccc1O,338.0760622,36.1,3.586292865,-15.27412197
,,,,,,,,,,,,,,CCCCCCCCCc1ccccc1O,308.0688646,280.375,5.636127993,-15.27412197
,,,,,,,,,,,,,,CCCCCCCCCc1ccccc1O,288.0632335,2904.75,7.974102607,-15.27412197
,,,,,,,,,,,,,,CCCCCCCCCc1ccccc1O,268.1499939,44200,10.69648007,-15.27412197
,,,,,,,,,,,,,,CCCCOC(=O)C,343.1499939,0.409,-0.894040123,-4.206213734
,,,,,,,,,,,,,,CCCCOC(=O)C,320.6305022,0.5155,-0.662617976,-4.206213734
,,,,,,,,,,,,,,CCCCOC(=O)C,310.6298748,0.5745,-0.554255182,-4.206213734
,,,,,,,,,,,,,,CCCCOC(=O)C,300.6292056,0.6537,-0.425106748,-4.206213734
,,,,,,,,,,,,,,CCCCOC(=O)C,288.1499939,0.77,-0.261364764,-4.206213734
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCC(=O)OCCCC,363.1499939,1.98,0.683096845,-5.223927111
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCC(=O)OCCCC,348.0781858,2.51,0.920282753,-5.223927111
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCC(=O)OCCCC,328.0738092,3.7,1.30833282,-5.223927111
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCC(=O)OCCCC,308.0688646,5.91,1.776645831,-5.223927111
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCC(=O)OCCCC,298.1499939,7,1.945910149,-5.223927111
,,,,,,,,,,,,,,CC(=O)OC1CCCCC1,348.7999878,0.897,-0.108699417,-5.36583593
,,,,,,,,,,,,,,CC(=O)OC1CCCCC1,333.0799866,1.106,0.100749903,-5.36583593
,,,,,,,,,,,,,,CC(=O)OC1CCCCC1,313.6900024,1.51,0.412109651,-5.36583593
,,,,,,,,,,,,,,CC(=O)OC1CCCCC1,298.6400146,2.001,0.693647056,-5.36583593
,,,,,,,,,,,,,,CC(=O)OC1CCCCC1,283.5899963,2.853,1.048371072,-5.36583593
,,,,,,,,,,,,,,CCCCCCCCCCOC(=O)C,394.1499939,0.61348,-0.488607615,-4.836465585
,,,,,,,,,,,,,,CCCCCCCCCCOC(=O)C,368.1499939,0.8147,-0.204935332,-4.836465585
,,,,,,,,,,,,,,CCCCCCCCCCOC(=O)C,338.1499939,1.239,0.214304603,-4.836465585
,,,,,,,,,,,,,,CCCCCCCCCCOC(=O)C,310.9500122,1.9075,0.645793484,-4.836465585
,,,,,,,,,,,,,,CCCCCCCCCCOC(=O)C,293.1499939,2.7345,1.005948604,-4.836465585
,,,,,,,,,,,,,,CCOC(=O)C(=O)OCC,433.1499939,0.354,-1.038458366,-4.818108334
,,,,,,,,,,,,,,CCOC(=O)C(=O)OCC,382.8889995,0.5575,-0.584292776,-4.818108334
,,,,,,,,,,,,,,CCOC(=O)C(=O)OCC,322.8405401,1.1959,0.17889904,-4.818108334
,,,,,,,,,,,,,,CCOC(=O)C(=O)OCC,290.6284904,2.16355,0.771750391,-4.818108334
,,,,,,,,,,,,,,CCOC(=O)C(=O)OCC,273.1499939,3.262,1.182340504,-4.818108334
,,,,,,,,,,,,,,O=C1CCCO1,343.1499939,0.9513,-0.049925809,-4.225261276
,,,,,,,,,,,,,,O=C1CCCO1,315.4717902,1.35555,0.304207276,-4.225261276
,,,,,,,,,,,,,,O=C1CCCO1,300.6292056,1.669258333,0.512379416,-4.225261276
,,,,,,,,,,,,,,O=C1CCCO1,290.6284904,1.9775,0.681833421,-4.225261276
,,,,,,,,,,,,,,O=C1CCCO1,278.1499939,2.546,0.9345235,-4.225261276
,,,,,,,,,,,,,,CCCCCCCOC(=O)C,373.1499939,0.505,-0.68319685,-4.520706387
,,,,,,,,,,,,,,CCCCCCCOC(=O)C,342.8585761,0.74,-0.301105093,-4.520706387
,,,,,,,,,,,,,,CCCCCCCOC(=O)C,308.0688646,1.164,0.151862349,-4.520706387
,,,,,,,,,,,,,,CCCCCCCOC(=O)C,290.6284904,1.559,0.44404459,-4.520706387
,,,,,,,,,,,,,,CCCCCCCOC(=O)C,273.1499939,2.32,0.841567186,-4.520706387
,,,,,,,,,,,,,,CCCCCCOC(=O)C,368.1499939,0.4491,-0.800509699,-4.503219067
,,,,,,,,,,,,,,CCCCCCOC(=O)C,338.1499939,0.6154,-0.485482816,-4.503219067
,,,,,,,,,,,,,,CCCCCCOC(=O)C,308.1499939,0.9102,-0.094090923,-4.503219067
,,,,,,,,,,,,,,CCCCCCOC(=O)C,298.1499939,1.075,0.072320662,-4.503219067
,,,,,,,,,,,,,,CCCCCCOC(=O)C,288.1499939,1.254,0.226338442,-4.503219067
,,,,,,,,,,,,,,CCCCCCCCCCCCCC(=O)OC(C)C,372.0499878,1.2747,0.242710857,-5.685776356
,,,,,,,,,,,,,,CCCCCCCCCCCCCC(=O)OC(C)C,333.1499939,2.3011,0.833387269,-5.685776356
,,,,,,,,,,,,,,CCCCCCCCCCCCCC(=O)OC(C)C,310.9500122,3.5674,1.271837039,-5.685776356
,,,,,,,,,,,,,,CCCCCCCCCCCCCC(=O)OC(C)C,310.1499939,3.64,1.291983682,-5.685776356
,,,,,,,,,,,,,,CCCCCCCCCCCCCC(=O)OC(C)C,293.1499939,5.599,1.72258801,-5.685776356
,,,,,,,,,,,,,,COC(=O)C,319.25,0.294,-1.224175512,-4.14141657
,,,,,,,,,,,,,,COC(=O)C,307.6499939,0.328,-1.114741671,-4.14141657
,,,,,,,,,,,,,,COC(=O)C,298.1499939,0.364,-1.010601411,-4.14141657
,,,,,,,,,,,,,,COC(=O)C,292.6499939,0.386,-0.95191791,-4.14141657
,,,,,,,,,,,,,,COC(=O)C,273.4899902,0.4762,-0.741917345,-4.14141657
,,,,,,,,,,,,,,CCCCCOC(=O)C,480,0.133,-2.017406151,-4.909536596
,,,,,,,,,,,,,,CCCCCOC(=O)C,412.8453499,0.25,-1.386294361,-4.909536596
,,,,,,,,,,,,,,CCCCCOC(=O)C,354.8999939,0.385,-0.954511945,-4.909536596
,,,,,,,,,,,,,,CCCCCOC(=O)C,301.6677913,0.82125,-0.196927709,-4.909536596
,,,,,,,,,,,,,,CCCCCOC(=O)C,288.1499939,1.007,0.006975614,-4.909536596
,,,,,,,,,,,,,,CC(=O)Oc1ccccc1,468.8500061,0.44508,-0.809501238,-3.780200207
,,,,,,,,,,,,,,CC(=O)Oc1ccccc1,414.3143401,0.65964,-0.416061047,-3.780200207
,,,,,,,,,,,,,,CC(=O)Oc1ccccc1,352.138635,1.18435,0.169194101,-3.780200207
,,,,,,,,,,,,,,CC(=O)Oc1ccccc1,305.4925059,2.18135,0.779943951,-3.780200207
,,,,,,,,,,,,,,CC(=O)Oc1ccccc1,251.3000031,6.254,1.833221259,-3.780200207
,,,,,,,,,,,,,,CCCOC(=O)CCC,533.1500244,0.0887,-2.42249539,-5.145168451
,,,,,,,,,,,,,,CCCOC(=O)CCC,462.9340811,0.158,-1.845160246,-5.145168451
,,,,,,,,,,,,,,CCCOC(=O)CCC,382.8889995,0.31235,-1.163630925,-5.145168451
,,,,,,,,,,,,,,CCCOC(=O)CCC,318.0714146,0.61715,-0.482643173,-5.145168451
,,,,,,,,,,,,,,CCCOC(=O)CCC,293.1499939,0.9384,-0.063578982,-5.145168451
,,,,,,,,,,,,,,CCCOC(=O)C,473.1499939,0.103,-2.273026291,-4.942572225
,,,,,,,,,,,,,,CCCOC(=O)C,353.1499939,0.30755,-1.179117603,-4.942572225
,,,,,,,,,,,,,,CCCOC(=O)C,323.1499939,0.414,-0.881889305,-4.942572225
,,,,,,,,,,,,,,CCCOC(=O)C,298.1499939,0.551,-0.59602047,-4.942572225
,,,,,,,,,,,,,,CCCOC(=O)C,273.1499939,0.7734,-0.2569589,-4.942572225
,,,,,,,,,,,,,,CC(=O)OC=C,333.1499939,0.2922,-1.23031678,-4.056724198
,,,,,,,,,,,,,,CC(=O)OC=C,304.324231,0.3794,-0.969164221,-4.056724198
,,,,,,,,,,,,,,CC(=O)OC=C,291.4962179,0.43545,-0.8313753,-4.056724198
,,,,,,,,,,,,,,CC(=O)OC=C,283.1510755,0.4799,-0.73417753,-4.056724198
,,,,,,,,,,,,,,CC(=O)OC=C,273.25,0.5472,-0.602940913,-4.056724198
,,,,,,,,,,,,,,C1=CC=CC=CC=C1,353.1499939,0.568,-0.56563386,-4.876305295
,,,,,,,,,,,,,,C1=CC=CC=CC=C1,338.0760622,0.68,-0.385662481,-4.876305295
,,,,,,,,,,,,,,C1=CC=CC=CC=C1,318.0714146,0.9055,-0.099268002,-4.876305295
,,,,,,,,,,,,,,C1=CC=CC=CC=C1,300.6292056,1.1975,0.18023605,-4.876305295
,,,,,,,,,,,,,,C1=CC=CC=CC=C1,293.1499939,1.367,0.312618558,-4.876305295
,,,,,,,,,,,,,,C[C@H]1CCCC[C@H]1C,313.1499939,0.818,-0.200892942,-5.118371824
,,,,,,,,,,,,,,C[C@H]1CCCC[C@H]1C,303.1499939,0.925,-0.077961541,-5.118371824
,,,,,,,,,,,,,,C[C@H]1CCCC[C@H]1C,293.1499939,1.114,0.107957142,-5.118371824
,,,,,,,,,,,,,,C[C@H]1CCCC[C@H]1C,288.1499939,1.188,0.172271221,-5.118371824
,,,,,,,,,,,,,,C[C@H]1CCCC[C@H]1C,273.1499939,1.615,0.479334957,-5.118371824
,,,,,,,,,,,,,,C[C@H]1CCC[C@@H](C)C1,313.1499939,0.654,-0.424647928,-4.91295709
,,,,,,,,,,,,,,C[C@H]1CCC[C@@H](C)C1,303.1499939,0.722,-0.32573014,-4.91295709
,,,,,,,,,,,,,,C[C@H]1CCC[C@@H](C)C1,293.1499939,0.866,-0.14387037,-4.91295709
,,,,,,,,,,,,,,C[C@H]1CCC[C@@H](C)C1,288.1499939,0.888,-0.118783536,-4.91295709
,,,,,,,,,,,,,,C[C@H]1CCC[C@@H](C)C1,273.1499939,1.203,0.184818437,-4.91295709
,,,,,,,,,,,,,,C[C@H]1CC[C@@H](C)CC1,313.1499939,0.659,-0.417031744,-4.75310726
,,,,,,,,,,,,,,C[C@H]1CC[C@@H](C)CC1,303.1499939,0.749,-0.289016295,-4.75310726
,,,,,,,,,,,,,,C[C@H]1CC[C@@H](C)CC1,293.1499939,0.875,-0.133531393,-4.75310726
,,,,,,,,,,,,,,C[C@H]1CC[C@@H](C)CC1,288.1499939,0.933,-0.069350078,-4.75310726
,,,,,,,,,,,,,,C[C@H]1CC[C@@H](C)CC1,273.1499939,1.224,0.202124184,-4.75310726
,,,,,,,,,,,,,,C1CC[C@H]2CCCC[C@H]2C1,453.1499939,0.439,-0.823255866,-4.833271844
,,,,,,,,,,,,,,C1CC[C@H]2CCCC[C@H]2C1,393.1499939,0.752,-0.285018955,-4.833271844
,,,,,,,,,,,,,,C1CC[C@H]2CCCC[C@H]2C1,343.1499939,1.363,0.309688153,-4.833271844
,,,,,,,,,,,,,,C1CC[C@H]2CCCC[C@H]2C1,303.1499939,2.723,1.001734214,-4.833271844
,,,,,,,,,,,,,,C1CC[C@H]2CCCC[C@H]2C1,253.1499939,10.677,2.368091895,-4.833271844
,,,,,,,,,,,,,,C1CCCCCCC1,353.1499939,0.866,-0.14387037,-5.447823695
,,,,,,,,,,,,,,C1CCCCCCC1,338.0760622,1.084,0.080657903,-5.447823695
,,,,,,,,,,,,,,C1CCCCCCC1,318.0714146,1.53,0.425267735,-5.447823695
,,,,,,,,,,,,,,C1CCCCCCC1,300.6292056,2.13075,0.75647403,-5.447823695
,,,,,,,,,,,,,,C1CCCCCCC1,293.1499939,2.56,0.940007258,-5.447823695
,,,,,,,,,,,,,,CCC1CCCC1,373.1499939,0.26925,-1.312114963,-4.004311002
,,,,,,,,,,,,,,CCC1CCCC1,338.0760622,0.3585,-1.025826619,-4.004311002
,,,,,,,,,,,,,,CCC1CCCC1,308.0688646,0.480833333,-0.732234569,-4.004311002
,,,,,,,,,,,,,,CCC1CCCC1,288.0632335,0.6025,-0.506667614,-4.004311002
,,,,,,,,,,,,,,CCC1CCCC1,253.1499939,0.96,-0.040821995,-4.004311002
,,,,,,,,,,,,,,c1ccc2CCCc2c1,373.1499939,0.542,-0.612489278,-4.63737322
,,,,,,,,,,,,,,c1ccc2CCCc2c1,353.1499939,0.6635,-0.410226425,-4.63737322
,,,,,,,,,,,,,,c1ccc2CCCc2c1,323.1499939,0.9185,-0.085013374,-4.63737322
,,,,,,,,,,,,,,c1ccc2CCCc2c1,293.1499939,1.493,0.400787519,-4.63737322
,,,,,,,,,,,,,,c1ccc2CCCc2c1,273.1499939,2.239,0.806029338,-4.63737322
,,,,,,,,,,,,,,CCCCC1CCCCC1,383.1499939,0.469,-0.757152511,-4.372777144
,,,,,,,,,,,,,,CCCCC1CCCCC1,348.0781858,0.628,-0.465215113,-4.372777144
,,,,,,,,,,,,,,CCCCC1CCCCC1,313.1499939,0.953,-0.048140375,-4.372777144
,,,,,,,,,,,,,,CCCCC1CCCCC1,288.0632335,1.4395,0.364295831,-4.372777144
,,,,,,,,,,,,,,CCCCC1CCCCC1,253.1499939,2.93,1.075002423,-4.372777144
,,,,,,,,,,,,,,C[C@@H]1CCC[C@@H](C)C1,313.1499939,0.5,-0.693147181,-4.241399974
,,,,,,,,,,,,,,C[C@@H]1CCC[C@@H](C)C1,303.1499939,0.556,-0.586986985,-4.241399974
,,,,,,,,,,,,,,C[C@@H]1CCC[C@@H](C)C1,293.1499939,0.631,-0.460449416,-4.241399974
,,,,,,,,,,,,,,C[C@@H]1CCC[C@@H](C)C1,288.1499939,0.665,-0.407968238,-4.241399974
,,,,,,,,,,,,,,C[C@@H]1CCC[C@@H](C)C1,273.1499939,0.831,-0.185125484,-4.241399974
,,,,,,,,,,,,,,C[C@@H]1CC[C@@H](C)CC1,313.1499939,0.547,-0.603306477,-4.461549487
,,,,,,,,,,,,,,C[C@@H]1CC[C@@H](C)CC1,303.1499939,0.614,-0.487760351,-4.461549487
,,,,,,,,,,,,,,C[C@@H]1CC[C@@H](C)CC1,293.1499939,0.706,-0.348140041,-4.461549487
,,,,,,,,,,,,,,C[C@@H]1CC[C@@H](C)CC1,288.1499939,0.749,-0.289016295,-4.461549487
,,,,,,,,,,,,,,C[C@@H]1CC[C@@H](C)CC1,273.1499939,0.951,-0.050241216,-4.461549487
,,,,,,,,,,,,,,C=CC(=C)C,305.1499939,0.194,-1.63989712,-4.125469255
,,,,,,,,,,,,,,C=CC(=C)C,300.2392091,0.2025,-1.597015392,-4.125469255
,,,,,,,,,,,,,,C=CC(=C)C,290.7810125,0.220125,-1.513559712,-4.125469255
,,,,,,,,,,,,,,C=CC(=C)C,280.9327697,0.241,-1.422958345,-4.125469255
,,,,,,,,,,,,,,C=CC(=C)C,273.1499939,0.259,-1.350927217,-4.125469255
,,,,,,,,,,,,,,CC(=O)CC(C)(C)O,343.1499939,1.07,0.067658648,-10.76174229
,,,,,,,,,,,,,,CC(=O)CC(C)(C)O,312.8306581,2.04,0.712949808,-10.76174229
,,,,,,,,,,,,,,CC(=O)CC(C)(C)O,293.1499939,3.38,1.217875709,-10.76174229
,,,,,,,,,,,,,,CC(=O)CC(C)(C)O,270.8992617,7.61,2.029463172,-10.76174229
,,,,,,,,,,,,,,CC(=O)CC(C)(C)O,258.1499939,14.81,2.695302628,-10.76174229
,,,,,,,,,,,,,,CCOC(=O)CC(=O)C,358.1499939,0.644,-0.440056553,-4.897216409
,,,,,,,,,,,,,,CCOC(=O)CC(=O)C,343.0771395,0.7915,-0.2338254,-4.897216409
,,,,,,,,,,,,,,CCOC(=O)CC(=O)C,323.0726304,1.0625,0.060624622,-4.897216409
,,,,,,,,,,,,,,CCOC(=O)CC(=O)C,303.0675265,1.4625,0.3801473,-4.897216409
,,,,,,,,,,,,,,CCOC(=O)CC(=O)C,288.1499939,1.902,0.642905964,-4.897216409
,,,,,,,,,,,,,,O=Cc1ccco1,373.1499939,0.576,-0.551647618,-4.405870457
,,,,,,,,,,,,,,O=Cc1ccco1,333.1499939,0.8977,-0.107919342,-4.405870457
,,,,,,,,,,,,,,O=Cc1ccco1,311.1499939,1.35,0.300104592,-4.405870457
,,,,,,,,,,,,,,O=Cc1ccco1,298.1499939,1.492,0.400117502,-4.405870457
,,,,,,,,,,,,,,O=Cc1ccco1,273.1499939,2.532825,0.929335281,-4.405870457
,,,,,,,,,,,,,,OCc1ccco1,403.1499939,0.621,-0.476424197,-6.449257243
,,,,,,,,,,,,,,OCc1ccco1,378.0838826,0.8815,-0.126130277,-6.449257243
,,,,,,,,,,,,,,OCc1ccco1,348.0781858,1.4895,0.398440493,-6.449257243
,,,,,,,,,,,,,,OCc1ccco1,318.0714146,2.902,1.065400154,-6.449257243
,,,,,,,,,,,,,,OCc1ccco1,298.1499939,4.62,1.530394705,-6.449257243
,,,,,,,,,,,,,,O=Cc1ccccc1O,468.3500061,0.3516,-1.045261113,-4.302379997
,,,,,,,,,,,,,,O=Cc1ccccc1O,427.9939113,0.473,-0.74865989,-4.302379997
,,,,,,,,,,,,,,O=Cc1ccccc1O,394.4500122,0.6324,-0.458233174,-4.302379997
,,,,,,,,,,,,,,O=Cc1ccccc1O,352.0067988,1.015,0.014888612,-4.302379997
,,,,,,,,,,,,,,O=Cc1ccccc1O,298.1499939,2.5012,0.916770617,-4.302379997
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCC,523.1500244,0.2813,-1.268333563,-4.709879041
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCC,396.5802337,0.81005,-0.210659305,-4.709879041
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCC,351.5270969,1.4095,0.343235032,-4.709879041
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCC,316.9326402,2.4558,0.898452574,-4.709879041
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCC,295.1499939,4,1.386294361,-4.709879041
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCCCCCCCCCC,477.5499878,0.7475,-0.291020974,-4.396100099
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCCCCCCCCCC,447.9681302,1.01335,0.013261674,-4.396100099
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCCCCCCCCCC,422.0999849,1.2795,0.246469377,-4.396100099
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCCCCCCCCCC,395.4758787,1.88,0.631271777,-4.396100099
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCCCCCCCCCC,333.1499939,5.173333333,1.643517226,-4.396100099
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCC,513.1500244,0.277,-1.283737773,-4.698866991
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCC,372.599179,0.8927,-0.113504701,-4.698866991
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCC,333.1499939,1.559,0.44404459,-4.698866991
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCC,304.4155092,2.7155,0.998976098,-4.698866991
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCC,293.1499939,3.4915,1.250331443,-4.698866991
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCCCCCCC,408.1499939,1.165,0.152721087,-5.046941566
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCCCCCCC,379.9242994,1.7135,0.538538062,-5.046941566
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCCCCCCC,363.1499939,2.2,0.78845736,-5.046941566
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCCCCCCC,348.0781858,2.865,1.05256835,-5.046941566
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCCCCCCCCC,333.1499939,3.759,1.324152965,-5.046941566
,,,,,,,,,,,,,,CCOC(=O)C(F)F,333.15,0.613,-0.489390343,-4.880894381
,,,,,,,,,,,,,,CCOC(=O)C(F)F,323.15,0.703,-0.352398387,-4.880894381
,,,,,,,,,,,,,,CCOC(=O)C(F)F,315.15,0.816,-0.203340924,-4.880894381
,,,,,,,,,,,,,,CCOC(=O)C(F)F,303.15,0.953,-0.048140375,-4.880894381
,,,,,,,,,,,,,,CCOC(=O)C(F)F,293.15,1.13,0.122217633,-4.880894381
,,,,,,,,,,,,,,C1CCC(CC1)Cl,415.15,0.368,-0.999672341,-4.546765052
