smiles,T1,T2,T3,T4,T5,Viscosity_1,Viscosity_2,Viscosity_3,Viscosity_4,Viscosity_5,Intercept (A),Coefficient (B),,smiles,Temp
,,,,,,,,,,,,,,c1ccc(cc1)[C@@H](C1CCCCC1)C,
,,,,,,,,,,,,,,C1CCC(CC1)C(C)C1CCCCC1,
,,,,,,,,,,,,,,C1CCC(CC1)C(C)C1CCCCC1,
,,,,,,,,,,,,,,C1CCC(CC1)C(C)C1CCCCC1,
,,,,,,,,,,,,,,C1CCC(CC1)C(C)C1CCCCC1,
,,,,,,,,,,,,,,C1CCC(CC1)C(C)C1CCCCC1,
,,,,,,,,,,,,,,C1CCC(CC1)CCC1CCCCC1,
,,,,,,,,,,,,,,C1CCC(CC1)CCC1CCCCC1,
,,,,,,,,,,,,,,C1CCC(CC1)CCC1CCCCC1,
,,,,,,,,,,,,,,C1CCC(CC1)CCC1CCCCC1,
,,,,,,,,,,,,,,C1CCC(CC1)CCC1CCCCC1,
,,,,,,,,,,,,,,c1ccc(cc1)CCC1CCCCC1,
,,,,,,,,,,,,,,c1ccc(cc1)CCC1CCCCC1,
,,,,,,,,,,,,,,c1ccc(cc1)CCC1CCCCC1,
,,,,,,,,,,,,,,c1ccc(cc1)CCC1CCCCC1,
,,,,,,,,,,,,,,c1ccc(cc1)CCC1CCCCC1,
,,,,,,,,,,,,,,c1ccc(cc1)CCCC1CCCC1,
,,,,,,,,,,,,,,c1ccc(cc1)CCCC1CCCC1,
,,,,,,,,,,,,,,c1ccc(cc1)CCCC1CCCC1,
,,,,,,,,,,,,,,c1ccc(cc1)CCCC1CCCC1,
,,,,,,,,,,,,,,c1ccc(cc1)CCCC1CCCC1,
,,,,,,,,,,,,,,C1CCC(CC1)CCCC1CCCC1,
,,,,,,,,,,,,,,C1CCC(CC1)CCCC1CCCC1,
,,,,,,,,,,,,,,C1CCC(CC1)CCCC1CCCC1,
,,,,,,,,,,,,,,C1CCC(CC1)CCCC1CCCC1,
,,,,,,,,,,,,,,C1CCC(CC1)CCCC1CCCC1,
,,,,,,,,,,,,,,CCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCCCCCCCC,
,,,,,,,,,,,,,,c1ccc(cc1)CCCCCCCC,
,,,,,,,,,,,,,,c1ccc(cc1)CCCCCCCC,
,,,,,,,,,,,,,,c1ccc(cc1)CCCCCCCC,
,,,,,,,,,,,,,,c1ccc(cc1)CCCCCCCC,
,,,,,,,,,,,,,,c1ccc(cc1)CCCCCCCC,
,,,,,,,,,,,,,,C1CCC(CC1)CCCCCCCC,
,,,,,,,,,,,,,,C1CCC(CC1)CCCCCCCC,
,,,,,,,,,,,,,,C1CCC(CC1)CCCCCCCC,
,,,,,,,,,,,,,,C1CCC(CC1)CCCCCCCC,
,,,,,,,,,,,,,,C1CCC(CC1)CCCCCCCC,
,,,,,,,,,,,,,,C1CCC(C1)CC(CCCCCC)CCCCCC,
,,,,,,,,,,,,,,C1CCC(C1)CC(CCCCCC)CCCCCC,
,,,,,,,,,,,,,,C1CCC(C1)CC(CCCCCC)CCCCCC,
,,,,,,,,,,,,,,C1CCC(C1)CC(CCCCCC)CCCCCC,
,,,,,,,,,,,,,,C1CCC(C1)CC(CCCCCC)CCCCCC,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@@H](CC1)CCCCCCCCCCC)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@@H](CC1)CCCCCCCCCCC)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@@H](CC1)CCCCCCCCCCC)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@@H](CC1)CCCCCCCCCCC)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@@H](CC1)CCCCCCCCCCC)CCCC2,
,,,,,,,,,,,,,,CCC/C(=C/CCCC)/CCCC,
,,,,,,,,,,,,,,CCC/C(=C/CCCC)/CCCC,
,,,,,,,,,,,,,,CCC/C(=C/CCCC)/CCCC,
,,,,,,,,,,,,,,CCC/C(=C/CCCC)/CCCC,
,,,,,,,,,,,,,,CCC/C(=C/CCCC)/CCCC,
,,,,,,,,,,,,,,C1CCC(C1)[C@H]1CC[C@@H](C1)C1CCCC1,
,,,,,,,,,,,,,,C1CCC(C1)[C@H]1CC[C@@H](C1)C1CCCC1,
,,,,,,,,,,,,,,C1CCC(C1)[C@H]1CC[C@@H](C1)C1CCCC1,
,,,,,,,,,,,,,,C1CCC(C1)[C@H]1CC[C@@H](C1)C1CCCC1,
,,,,,,,,,,,,,,C1CCC(C1)[C@H]1CC[C@@H](C1)C1CCCC1,
,,,,,,,,,,,,,,CCCC(CCC)CCC,
,,,,,,,,,,,,,,CCCC(CCC)CCC,
,,,,,,,,,,,,,,CCCC(CCC)CCC,
,,,,,,,,,,,,,,CCCC(CCC)CCC,
,,,,,,,,,,,,,,CCCC(CCC)CCC,
,,,,,,,,,,,,,,C1C(CCC1)C1CCCC1,
,,,,,,,,,,,,,,C1C(CCC1)C1CCCC1,
,,,,,,,,,,,,,,C1C(CCC1)C1CCCC1,
,,,,,,,,,,,,,,C1C(CCC1)C1CCCC1,
,,,,,,,,,,,,,,C1C(CCC1)C1CCCC1,
,,,,,,,,,,,,,,C(CCC1CCCC1)(CCC1CCCC1)CCC1CCCC1,
,,,,,,,,,,,,,,C(CCC1CCCC1)(CCC1CCCC1)CCC1CCCC1,
,,,,,,,,,,,,,,C(CCC1CCCC1)(CCC1CCCC1)CCC1CCCC1,
,,,,,,,,,,,,,,C(CCC1CCCC1)(CCC1CCCC1)CCC1CCCC1,
,,,,,,,,,,,,,,C(CCC1CCCC1)(CCC1CCCC1)CCC1CCCC1,
,,,,,,,,,,,,,,CCCCCCCC(CCCCCCC)CCCCCC,
,,,,,,,,,,,,,,CCCCCCCC(CCCCCCC)CCCCCC,
,,,,,,,,,,,,,,CCCCCCCC(CCCCCCC)CCCCCC,
,,,,,,,,,,,,,,CCCCCCCC(CCCCCCC)CCCCCC,
,,,,,,,,,,,,,,CCCCCCCC(CCCCCCC)CCCCCC,
,,,,,,,,,,,,,,c1c2c(ccc1)c(ccc2)CCCCCCCCCCC,
,,,,,,,,,,,,,,c1c2c(ccc1)c(ccc2)CCCCCCCCCCC,
,,,,,,,,,,,,,,c1c2c(ccc1)c(ccc2)CCCCCCCCCCC,
,,,,,,,,,,,,,,c1c2c(ccc1)c(ccc2)CCCCCCCCCCC,
,,,,,,,,,,,,,,c1c2c(ccc1)c(ccc2)CCCCCCCCCCC,
,,,,,,,,,,,,,,c1ccc(cc1)/C=C/c1ccccc1,
,,,,,,,,,,,,,,c1ccc(cc1)/C=C/c1ccccc1,
,,,,,,,,,,,,,,c1ccc(cc1)/C=C/c1ccccc1,
,,,,,,,,,,,,,,c1ccc(cc1)/C=C/c1ccccc1,
,,,,,,,,,,,,,,c1ccc(cc1)/C=C/c1ccccc1,
,,,,,,,,,,,,,,C1[C@@H]2[C@@H](CCC1)C[C@H]1CCCC[C@@H]21,
,,,,,,,,,,,,,,C1[C@@H]2[C@@H](CCC1)C[C@H]1CCCC[C@@H]21,
,,,,,,,,,,,,,,C1[C@@H]2[C@@H](CCC1)C[C@H]1CCCC[C@@H]21,
,,,,,,,,,,,,,,C1[C@@H]2[C@@H](CCC1)C[C@H]1CCCC[C@@H]21,
,,,,,,,,,,,,,,C1[C@@H]2[C@@H](CCC1)C[C@H]1CCCC[C@@H]21,
,,,,,,,,,,,,,,C=CCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCCC,
,,,,,,,,,,,,,,C1[C@@H]2[C@@H](CCC1)CCCC2,
,,,,,,,,,,,,,,C1[C@@H]2[C@@H](CCC1)CCCC2,
,,,,,,,,,,,,,,C1[C@@H]2[C@@H](CCC1)CCCC2,
,,,,,,,,,,,,,,C1[C@@H]2[C@@H](CCC1)CCCC2,
,,,,,,,,,,,,,,C1[C@@H]2[C@@H](CCC1)CCCC2,
,,,,,,,,,,,,,,C1[C@@H]2[C@@H](CCC1)CCCC2,
,,,,,,,,,,,,,,C1[C@@H]2[C@@H](CCC1)CCCC2,
,,,,,,,,,,,,,,C1[C@@H]2[C@@H](CCC1)CCCC2,
,,,,,,,,,,,,,,C1[C@@H]2[C@@H](CCC1)CCCC2,
,,,,,,,,,,,,,,C1[C@@H]2[C@@H](CCC1)CCCC2,
,,,,,,,,,,,,,,C1CCC(CC1)CCCCCCCCCC,
,,,,,,,,,,,,,,C1CCC(CC1)CCCCCCCCCC,
,,,,,,,,,,,,,,C1CCC(CC1)CCCCCCCCCC,
,,,,,,,,,,,,,,C1CCC(CC1)CCCCCCCCCC,
,,,,,,,,,,,,,,C1CCC(CC1)CCCCCCCCCC,
,,,,,,,,,,,,,,c12c(c3c(cc1)CCCC3)CC[C@@H]1[C@H]2CCCC1,
,,,,,,,,,,,,,,c12c(c3c(cc1)CCCC3)CC[C@@H]1[C@H]2CCCC1,
,,,,,,,,,,,,,,c12c(c3c(cc1)CCCC3)CC[C@@H]1[C@H]2CCCC1,
,,,,,,,,,,,,,,c12c(c3c(cc1)CCCC3)CC[C@@H]1[C@H]2CCCC1,
,,,,,,,,,,,,,,c12c(c3c(cc1)CCCC3)CC[C@@H]1[C@H]2CCCC1,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@H]3[C@@H](C1)CC[C@@H]1[C@@H]3CCCC1)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@H]3[C@@H](C1)CC[C@@H]1[C@@H]3CCCC1)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@H]3[C@@H](C1)CC[C@@H]1[C@@H]3CCCC1)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@H]3[C@@H](C1)CC[C@@H]1[C@@H]3CCCC1)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@H]3[C@@H](C1)CC[C@@H]1[C@@H]3CCCC1)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@H]3[C@@H](CC1)[C@@H]1[C@H]([C@@H]3CCC2)CCCC1,
,,,,,,,,,,,,,,C1[C@H]2[C@H]3[C@@H](CC1)[C@@H]1[C@H]([C@@H]3CCC2)CCCC1,
,,,,,,,,,,,,,,C1[C@H]2[C@H]3[C@@H](CC1)[C@@H]1[C@H]([C@@H]3CCC2)CCCC1,
,,,,,,,,,,,,,,C1[C@H]2[C@H]3[C@@H](CC1)[C@@H]1[C@H]([C@@H]3CCC2)CCCC1,
,,,,,,,,,,,,,,C1[C@H]2[C@H]3[C@@H](CC1)[C@@H]1[C@H]([C@@H]3CCC2)CCCC1,
,,,,,,,,,,,,,,C1C[C@H]2[C@H]3[C@@H](C1)CC[C@@H]1[C@@H]3[C@@H](CCC1)CC2,
,,,,,,,,,,,,,,C1C[C@H]2[C@H]3[C@@H](C1)CC[C@@H]1[C@@H]3[C@@H](CCC1)CC2,
,,,,,,,,,,,,,,C1C[C@H]2[C@H]3[C@@H](C1)CC[C@@H]1[C@@H]3[C@@H](CCC1)CC2,
,,,,,,,,,,,,,,C1C[C@H]2[C@H]3[C@@H](C1)CC[C@@H]1[C@@H]3[C@@H](CCC1)CC2,
,,,,,,,,,,,,,,C1C[C@H]2[C@H]3[C@@H](C1)CC[C@@H]1[C@@H]3[C@@H](CCC1)CC2,
,,,,,,,,,,,,,,CC(CCCCCCCC)C,
,,,,,,,,,,,,,,CC(CCCCCCCC)C,
,,,,,,,,,,,,,,CC(CCCCCCCC)C,
,,,,,,,,,,,,,,CC(CCCCCCCC)C,
,,,,,,,,,,,,,,CC(CCCCCCCC)C,
,,,,,,,,,,,,,,CC(CCCCCCCCCCCCCCC)C,
,,,,,,,,,,,,,,CC(CCCCCCCCCCCCCCC)C,
,,,,,,,,,,,,,,CC(CCCCCCCCCCCCCCC)C,
,,,,,,,,,,,,,,CC(CCCCCCCCCCCCCCC)C,
,,,,,,,,,,,,,,CC(CCCCCCCCCCCCCCC)C,
,,,,,,,,,,,,,,C=CCCCCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCCCCC,
,,,,,,,,,,,,,,C=CCCCCCCCCCCCC,
,,,,,,,,,,,,,,CCCCCCCCC[C@@H](CCCCCCCCCC)C,
,,,,,,,,,,,,,,CCCCCCCCC[C@@H](CCCCCCCCCC)C,
,,,,,,,,,,,,,,CCCCCCCCC[C@@H](CCCCCCCCCC)C,
,,,,,,,,,,,,,,CCCCCCCCC[C@@H](CCCCCCCCCC)C,
,,,,,,,,,,,,,,CCCCCCCCC[C@@H](CCCCCCCCCC)C,
,,,,,,,,,,,,,,c1cc2c(cc1CCCC)CCCC2,
,,,,,,,,,,,,,,c1cc2c(cc1CCCC)CCCC2,
,,,,,,,,,,,,,,c1cc2c(cc1CCCC)CCCC2,
,,,,,,,,,,,,,,c1cc2c(cc1CCCC)CCCC2,
,,,,,,,,,,,,,,c1cc2c(cc1CCCC)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](C[C@@H](C1)CCCCCCCCCC)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](C[C@@H](C1)CCCCCCCCCC)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](C[C@@H](C1)CCCCCCCCCC)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](C[C@@H](C1)CCCCCCCCCC)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](C[C@@H](C1)CCCCCCCCCC)CCCC2,
,,,,,,,,,,,,,,c1cc2c(cc1)CC(C2)CCCCCCCCCC,
,,,,,,,,,,,,,,c1cc2c(cc1)CC(C2)CCCCCCCCCC,
,,,,,,,,,,,,,,c1cc2c(cc1)CC(C2)CCCCCCCCCC,
,,,,,,,,,,,,,,c1cc2c(cc1)CC(C2)CCCCCCCCCC,
,,,,,,,,,,,,,,c1cc2c(cc1)CC(C2)CCCCCCCCCC,
,,,,,,,,,,,,,,C1[C@@H]2[C@@H](CCC1)C[C@H](C2)CCCCCCCCCC,
,,,,,,,,,,,,,,C1[C@@H]2[C@@H](CCC1)C[C@H](C2)CCCCCCCCCC,
,,,,,,,,,,,,,,C1[C@@H]2[C@@H](CCC1)C[C@H](C2)CCCCCCCCCC,
,,,,,,,,,,,,,,C1[C@@H]2[C@@H](CCC1)C[C@H](C2)CCCCCCCCCC,
,,,,,,,,,,,,,,C1[C@@H]2[C@@H](CCC1)C[C@H](C2)CCCCCCCCCC,
,,,,,,,,,,,,,,c1cc2c(cc1CCCCCCCCCC)CCC2,
,,,,,,,,,,,,,,c1cc2c(cc1CCCCCCCCCC)CCC2,
,,,,,,,,,,,,,,c1cc2c(cc1CCCCCCCCCC)CCC2,
,,,,,,,,,,,,,,c1cc2c(cc1CCCCCCCCCC)CCC2,
,,,,,,,,,,,,,,c1cc2c(cc1CCCCCCCCCC)CCC2,
,,,,,,,,,,,,,,C1[C@@H]2[C@@H](C[C@@H](C1)CCCCCCCCCC)CCC2,
,,,,,,,,,,,,,,C1[C@@H]2[C@@H](C[C@@H](C1)CCCCCCCCCC)CCC2,
,,,,,,,,,,,,,,C1[C@@H]2[C@@H](C[C@@H](C1)CCCCCCCCCC)CCC2,
,,,,,,,,,,,,,,C1[C@@H]2[C@@H](C[C@@H](C1)CCCCCCCCCC)CCC2,
,,,,,,,,,,,,,,C1[C@@H]2[C@@H](C[C@@H](C1)CCCCCCCCCC)CCC2,
,,,,,,,,,,,,,,c1cc2c(cc1)C(=C(C2)CCCC)CCCCCC,
,,,,,,,,,,,,,,c1cc2c(cc1)C(=C(C2)CCCC)CCCCCC,
,,,,,,,,,,,,,,c1cc2c(cc1)C(=C(C2)CCCC)CCCCCC,
,,,,,,,,,,,,,,c1cc2c(cc1)C(=C(C2)CCCC)CCCCCC,
,,,,,,,,,,,,,,c1cc2c(cc1)C(=C(C2)CCCC)CCCCCC,
,,,,,,,,,,,,,,c1cc2c(cc1)[C@@H]([C@H](C2)CCCC)CCCCCC,
,,,,,,,,,,,,,,c1cc2c(cc1)[C@@H]([C@H](C2)CCCC)CCCCCC,
,,,,,,,,,,,,,,c1cc2c(cc1)[C@@H]([C@H](C2)CCCC)CCCCCC,
,,,,,,,,,,,,,,c1cc2c(cc1)[C@@H]([C@H](C2)CCCC)CCCCCC,
,,,,,,,,,,,,,,c1cc2c(cc1)[C@@H]([C@H](C2)CCCC)CCCCCC,
,,,,,,,,,,,,,,c1cc2c(cc1CCCCCC)C[C@H](C2)CCCC,
,,,,,,,,,,,,,,c1cc2c(cc1CCCCCC)C[C@H](C2)CCCC,
,,,,,,,,,,,,,,c1cc2c(cc1CCCCCC)C[C@H](C2)CCCC,
,,,,,,,,,,,,,,c1cc2c(cc1CCCCCC)C[C@H](C2)CCCC,
,,,,,,,,,,,,,,c1cc2c(cc1CCCCCC)C[C@H](C2)CCCC,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](C[C@@H](C1)CCCCCC)C[C@@H](C2)CCCC,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](C[C@@H](C1)CCCCCC)C[C@@H](C2)CCCC,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](C[C@@H](C1)CCCCCC)C[C@@H](C2)CCCC,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](C[C@@H](C1)CCCCCC)C[C@@H](C2)CCCC,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](C[C@@H](C1)CCCCCC)C[C@@H](C2)CCCC,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](CCC1)C[C@H](CC2)CCCC,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](CCC1)C[C@H](CC2)CCCC,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](CCC1)C[C@H](CC2)CCCC,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](CCC1)C[C@H](CC2)CCCC,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](CCC1)C[C@H](CC2)CCCC,
,,,,,,,,,,,,,,c1c2c(c(cc1)CCCCCC)cc(cc2)CCCC,
,,,,,,,,,,,,,,c1c2c(c(cc1)CCCCCC)cc(cc2)CCCC,
,,,,,,,,,,,,,,c1c2c(c(cc1)CCCCCC)cc(cc2)CCCC,
,,,,,,,,,,,,,,c1c2c(c(cc1)CCCCCC)cc(cc2)CCCC,
,,,,,,,,,,,,,,c1c2c(c(cc1)CCCCCC)cc(cc2)CCCC,
,,,,,,,,,,,,,,c1c2c(ccc1)cc(c(c2)CCCCCC)CCCC,
,,,,,,,,,,,,,,c1c2c(ccc1)cc(c(c2)CCCCCC)CCCC,
,,,,,,,,,,,,,,c1c2c(ccc1)cc(c(c2)CCCCCC)CCCC,
,,,,,,,,,,,,,,c1c2c(ccc1)cc(c(c2)CCCCCC)CCCC,
,,,,,,,,,,,,,,c1c2c(ccc1)cc(c(c2)CCCCCC)CCCC,
,,,,,,,,,,,,,,c1c2c(cc(c1CCCC)CCCCCC)CCCC2,
,,,,,,,,,,,,,,c1c2c(cc(c1CCCC)CCCCCC)CCCC2,
,,,,,,,,,,,,,,c1c2c(cc(c1CCCC)CCCCCC)CCCC2,
,,,,,,,,,,,,,,c1c2c(cc(c1CCCC)CCCCCC)CCCC2,
,,,,,,,,,,,,,,c1c2c(cc(c1CCCC)CCCCCC)CCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](CCC1)C[C@H]([C@H](C2)CCCCCC)CCCC,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](CCC1)C[C@H]([C@H](C2)CCCCCC)CCCC,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](CCC1)C[C@H]([C@H](C2)CCCCCC)CCCC,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](CCC1)C[C@H]([C@H](C2)CCCCCC)CCCC,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](CCC1)C[C@H]([C@H](C2)CCCCCC)CCCC,
,,,,,,,,,,,,,,C12(CCCC1)CCCCC2,
,,,,,,,,,,,,,,C12(CCCC1)CCCCC2,
,,,,,,,,,,,,,,C12(CCCC1)CCCCC2,
,,,,,,,,,,,,,,C12(CCCC1)CCCCC2,
,,,,,,,,,,,,,,C12(CCCC1)CCCCC2,
,,,,,,,,,,,,,,C1CCC2(CC1)CCCCC2,
,,,,,,,,,,,,,,C1CCC2(CC1)CCCCC2,
,,,,,,,,,,,,,,C1CCC2(CC1)CCCCC2,
,,,,,,,,,,,,,,C1CCC2(CC1)CCCCC2,
,,,,,,,,,,,,,,C1CCC2(CC1)CCCCC2,
,,,,,,,,,,,,,,C1CCC2(CC1)CCCCCC2,
,,,,,,,,,,,,,,C1CCC2(CC1)CCCCCC2,
,,,,,,,,,,,,,,C1CCC2(CC1)CCCCCC2,
,,,,,,,,,,,,,,C1CCC2(CC1)CCCCCC2,
,,,,,,,,,,,,,,C1CCC2(CC1)CCCCCC2,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](CCC1)[C@H]1[C@H](CC2)CCCC1,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](CCC1)[C@H]1[C@H](CC2)CCCC1,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](CCC1)[C@H]1[C@H](CC2)CCCC1,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](CCC1)[C@H]1[C@H](CC2)CCCC1,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](CCC1)[C@H]1[C@H](CC2)CCCC1,
,,,,,,,,,,,,,,c1c2c(cc(c1C)CCCCCCCC)C[C@H](CC2)C,
,,,,,,,,,,,,,,c1c2c(cc(c1C)CCCCCCCC)C[C@H](CC2)C,
,,,,,,,,,,,,,,c1c2c(cc(c1C)CCCCCCCC)C[C@H](CC2)C,
,,,,,,,,,,,,,,c1c2c(cc(c1C)CCCCCCCC)C[C@H](CC2)C,
,,,,,,,,,,,,,,c1c2c(cc(c1C)CCCCCCCC)C[C@H](CC2)C,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](C[C@@H]([C@@H]1C)CCCCCCCC)C[C@H](CC2)C,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](C[C@@H]([C@@H]1C)CCCCCCCC)C[C@H](CC2)C,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](C[C@@H]([C@@H]1C)CCCCCCCC)C[C@H](CC2)C,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](C[C@@H]([C@@H]1C)CCCCCCCC)C[C@H](CC2)C,
,,,,,,,,,,,,,,C1[C@H]2[C@@H](C[C@@H]([C@@H]1C)CCCCCCCC)C[C@H](CC2)C,
,,,,,,,,,,,,,,C1C[C@@H]([C@@H](CC1)C1CCCCC1)C1CCCCC1,
,,,,,,,,,,,,,,C1C[C@@H]([C@@H](CC1)C1CCCCC1)C1CCCCC1,
,,,,,,,,,,,,,,C1C[C@@H]([C@@H](CC1)C1CCCCC1)C1CCCCC1,
,,,,,,,,,,,,,,C1C[C@@H]([C@@H](CC1)C1CCCCC1)C1CCCCC1,
,,,,,,,,,,,,,,C1C[C@@H]([C@@H](CC1)C1CCCCC1)C1CCCCC1,
,,,,,,,,,,,,,,c1(c2c(c(cc1)C)c(ccc2)CCCCCCCC)C,
,,,,,,,,,,,,,,c1(c2c(c(cc1)C)c(ccc2)CCCCCCCC)C,
,,,,,,,,,,,,,,c1(c2c(c(cc1)C)c(ccc2)CCCCCCCC)C,
,,,,,,,,,,,,,,c1(c2c(c(cc1)C)c(ccc2)CCCCCCCC)C,
,,,,,,,,,,,,,,c1(c2c(c(cc1)C)c(ccc2)CCCCCCCC)C,
,,,,,,,,,,,,,,c1(c2c(c(cc1)C)[C@H](CCC2)CCCCCCCC)C,
,,,,,,,,,,,,,,c1(c2c(c(cc1)C)[C@H](CCC2)CCCCCCCC)C,
,,,,,,,,,,,,,,c1(c2c(c(cc1)C)[C@H](CCC2)CCCCCCCC)C,
,,,,,,,,,,,,,,c1(c2c(c(cc1)C)[C@H](CCC2)CCCCCCCC)C,
,,,,,,,,,,,,,,c1(c2c(c(cc1)C)[C@H](CCC2)CCCCCCCC)C,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@@H](CC1)CCCCCCCC)[C@@H](CC[C@H]2C)C,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@@H](CC1)CCCCCCCC)[C@@H](CC[C@H]2C)C,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@@H](CC1)CCCCCCCC)[C@@H](CC[C@H]2C)C,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@@H](CC1)CCCCCCCC)[C@@H](CC[C@H]2C)C,
,,,,,,,,,,,,,,C1[C@H]2[C@@H]([C@@H](CC1)CCCCCCCC)[C@@H](CC[C@H]2C)C,
,,,,,,,,,,,,,,CC(CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)C,
