smiles,temperature,conductivity,splits
C#CCCl,0.003840614,-1.937399557,val
C#CCCl,0.003146138,-2.062654358,val
C#CCCl,0.002664358,-2.205875075,val
C#CCCl,0.002310536,-2.373092754,val
c1(C)c(C)cc(Cl)cc1,0.003746722,-2.037115348,train
c1(C)c(C)cc(Cl)cc1,0.003158684,-2.110841563,train
c1(C)c(C)cc(Cl)cc1,0.002730189,-2.190438982,train
c1(C)c(C)cc(Cl)cc1,0.002404063,-2.276924461,train
c1(C)c(C)cc(Cl)cc1,0.002147536,-2.371603929,train
c1(C)c(C)c(Cl)ccc1,0.003621876,-2.05750214,test
c1(C)c(C)c(Cl)ccc1,0.003100895,-2.12795672,test
c1(C)c(C)c(Cl)ccc1,0.002710945,-2.203753937,test
c1(C)c(C)c(Cl)ccc1,0.002408115,-2.285771045,test
c1(C)c(C)c(Cl)ccc1,0.002166143,-2.37512084,test
ClCCOCOCCCl,0.004160599,-1.825540373,val
ClCCOCOCCCl,0.003299513,-1.906181113,val
ClCCOCOCCCl,0.002733734,-2.000550291,val
ClCCOCOCCCl,0.002333586,-2.112195008,val
ClCCOCOCCCl,0.002035623,-2.246385494,val
CC[Al](Cl)CC,0.005021341,-2.238780028,test
CC[Al](Cl)CC,0.003677823,-2.329899149,test
CC[Al](Cl)CC,0.002901494,-2.430160998,test
CC[Al](Cl)CC,0.002395783,-2.541607041,test
CC[Al](Cl)CC,0.002040192,-2.667049439,test
C(Cl)(Cl)(Cl)Cl,0.003994727,-2.214945805,train
C(Cl)(Cl)(Cl)Cl,0.003633787,-2.261263223,train
C(Cl)(Cl)(Cl)Cl,0.003332667,-2.309830478,train
C(Cl)(Cl)(Cl)Cl,0.003077633,-2.360877561,train
C(Cl)(Cl)(Cl)Cl,0.002858858,-2.414671175,train
S=C=S,0.006206939,-1.634982259,train
S=C=S,0.004981444,-1.686502667,train
S=C=S,0.00416008,-1.74082224,train
S=C=S,0.003571237,-1.79826277,train
S=C=S,0.003128422,-1.859204931,train
C1CCC(=O)O1,0.004351989,-1.728581367,train
C1CCC(=O)O1,0.003429091,-1.807428896,train
C1CCC(=O)O1,0.002829134,-1.893029628,train
C1CCC(=O)O1,0.002407854,-1.986649657,train
C1CCC(=O)O1,0.002095777,-2.089948305,train
CCCC(=O)O,0.00373204,-1.885953232,train
CCCC(=O)O,0.002904866,-1.97424584,train
CCCC(=O)O,0.002377839,-2.071095666,train
CCCC(=O)O,0.00201268,-2.178341196,train
CCCC(=O)O,0.001744744,-2.298485508,train
CCCCSCCCC,0.005047191,-1.876988,train
CCCCSCCCC,0.00378666,-1.972783197,train
CCCCSCCCC,0.003029936,-2.07873683,train
CCCCSCCCC,0.002525284,-2.197261758,train
CCCCSCCCC,0.002164736,-2.331747822,train
C=Cc1ccc(C(C)(C)C)cc1,0.004232804,-2.020466015,train
C=Cc1ccc(C(C)(C)C)cc1,0.003309204,-2.111312054,train
C=Cc1ccc(C(C)(C)C)cc1,0.002716469,-2.211243414,train
C=Cc1ccc(C(C)(C)C)cc1,0.002303816,-2.322281092,train
C=Cc1ccc(C(C)(C)C)cc1,0.002,-2.447206323,train
OOCCCC,0.004694836,-1.566256112,test
OOCCCC,0.003831418,-1.65398883,test
OOCCCC,0.003236246,-1.750165306,test
OOCCCC,0.00280112,-1.856585648,test
OOCCCC,0.002469136,-1.975695048,test
CC(C)(C)NC=O,0.003458413,-1.917007164,val
CC(C)(C)NC=O,0.002979294,-1.988469923,val
CC(C)(C)NC=O,0.002616774,-2.065435368,val
CC(C)(C)NC=O,0.002332906,-2.148822145,val
CC(C)(C)NC=O,0.002104599,-2.239800077,val
CCCCCCCCC(CCCC)CO,0.003601008,-1.896861285,train
CCCCCCCCC(CCCC)CO,0.002865124,-2.003733952,train
CCCCCCCCC(CCCC)CO,0.00237897,-2.123410399,train
CCCCCCCCC(CCCC)CO,0.002033864,-2.259381361,train
CCCCCCCCC(CCCC)CO,0.001776199,-2.416794198,train
C1CCCCC1CCCC,0.005039815,-1.96162288,train
C1CCCCC1CCCC,0.003811735,-2.054413922,train
C1CCCCC1CCCC,0.003064895,-2.156704084,train
C1CCCCC1CCCC,0.002562767,-2.270662291,train
C1CCCCC1CCCC,0.002202008,-2.399297556,train
c1(C(C)CC)ccccc1,0.005057657,-1.954975395,train
c1(C(C)CC)ccccc1,0.003847486,-2.041029694,train
c1(C(C)CC)ccccc1,0.003104626,-2.135192504,train
c1(C(C)CC)ccccc1,0.002602201,-2.239152464,train
c1(C(C)CC)ccccc1,0.002239742,-2.355187665,train
CC(C)(C)N,0.004849896,-1.663634681,val
CC(C)(C)N,0.004272956,-1.724588809,val
CC(C)(C)N,0.003818689,-1.789500962,val
CC(C)(C)N,0.003451728,-1.858920947,val
CC(C)(C)N,0.00314911,-1.93352204,val
CCC(N)C,0.00592944,-1.694181535,train
CCC(N)C,0.00475003,-1.770824953,train
CCC(N)C,0.003961965,-1.853833829,train
CCC(N)C,0.003398182,-1.944362058,train
CCC(N)C,0.002974862,-2.043908852,train
CCCCN,0.004463289,-1.730807955,train
CCCCN,0.003644082,-1.799113323,train
CCCCN,0.00307896,-1.852967989,train
CCCCN,0.002665583,-1.889692768,train
CCCCN,0.002350066,-1.907260224,train
CCCCOC=C,0.005520287,-1.800986932,train
CCCCOC=C,0.004151746,-1.914111052,train
CCCCOC=C,0.003326957,-2.041684052,train
CCCCOC=C,0.002775561,-2.187945125,train
CCCCOC=C,0.002380952,-2.359324771,train
CC(C)(C)SC(C)(C)C,0.003785728,-2.008225639,train
CC(C)(C)SC(C)(C)C,0.003282455,-2.077719984,train
CC(C)(C)SC(C)(C)C,0.002897291,-2.152406893,train
CC(C)(C)SC(C)(C)C,0.002593025,-2.23312545,train
CC(C)(C)SC(C)(C)C,0.002346592,-2.320936148,train
C(C)(C)(C)OC(=O)CC(=O)C,0.004252605,-1.982027105,train
C(C)(C)(C)OC(=O)CC(=O)C,0.003439085,-2.070498847,train
C(C)(C)(C)OC(=O)CC(=O)C,0.002886836,-2.167564285,train
C(C)(C)(C)OC(=O)CC(=O)C,0.002487407,-2.275074212,train
C(C)(C)(C)OC(=O)CC(=O)C,0.002185076,-2.395550634,train
CCCCCCCCC(=O)OCCCC,0.004252605,-2.11907183,val
CCCCCCCCC(=O)OCCCC,0.003213755,-2.234587717,val
CCCCCCCCC(=O)OCCCC,0.002582811,-2.365211736,val
CCCCCCCCC(=O)OCCCC,0.002158953,-2.515498897,val
CCCCCCCCC(=O)OCCCC,0.001854599,-2.69243663,val
c1(CCCC)cccc2ccccc21,0.003945863,-1.98581853,train
c1(CCCC)cccc2ccccc21,0.00302382,-2.078048273,train
c1(CCCC)cccc2ccccc21,0.002451071,-2.179656651,train
c1(CCCC)cccc2ccccc21,0.00206074,-2.292769227,train
c1(CCCC)cccc2ccccc21,0.001777651,-2.420327617,train
CC(C)(C)OC(=O)C(=C)C,0.004441483,-1.984263662,train
CC(C)(C)OC(=O)C(=C)C,0.003687996,-2.057799901,train
CC(C)(C)OC(=O)C(=C)C,0.003153082,-2.142436125,train
CC(C)(C)OC(=O)C(=C)C,0.002753683,-2.240705541,train
CC(C)(C)OC(=O)C(=C)C,0.002444091,-2.35620467,train
C=C(C)C(=O)OCCCC,0.005056123,-1.877314482,train
C=C(C)C(=O)OCCCC,0.003674647,-1.99728491,train
C=C(C)C(=O)OCCCC,0.002886086,-2.133635629,train
C=C(C)C(=O)OCCCC,0.002376172,-2.291557818,train
C=C(C)C(=O)OCCCC,0.002019386,-2.479183618,train
CCCCOC(C)C,0.005555556,-1.896570802,train
CCCCOC(C)C,0.004084967,-2.015314655,train
CCCCOC(C)C,0.003229974,-2.150082656,train
CCCCOC(C)C,0.00267094,-2.30588463,train
CCCCOC(C)C,0.002276867,-2.490522469,train
CCCCN=C=O,0.005555556,-1.857067566,train
CCCCN=C=O,0.004309648,-1.94402887,train
CCCCN=C=O,0.003520197,-2.039278965,train
CCCCN=C=O,0.002975194,-2.144566048,train
CCCCN=C=O,0.002576324,-2.262257301,train
ICCCC,0.005875441,-2.174623194,train
ICCCC,0.004374932,-2.259908819,train
ICCCC,0.003484928,-2.353151914,train
ICCCC,0.002895823,-2.4559919,train
ICCCC,0.002477087,-2.570633049,train
CC(C)(C)OO,0.003604253,-1.750268163,train
CC(C)(C)OO,0.003277345,-1.810424135,train
CC(C)(C)OO,0.003004808,-1.874431786,train
CC(C)(C)OO,0.002774117,-1.942818294,train
CC(C)(C)OO,0.002576324,-2.016227072,train
CCCCOS(=O)(=O)O,0.003472222,-2.371766804,train
CCCCOS(=O)(=O)O,0.002782222,-2.447157904,train
CCCCOS(=O)(=O)O,0.002320993,-2.528699553,train
CCCCOS(=O)(=O)O,0.001990941,-2.617485445,train
CCCCOS(=O)(=O)O,0.001743071,-2.714929207,train
CC(C)(C)OC=O,0.00390625,-1.877878038,val
CC(C)(C)OC=O,0.003558877,-1.930673873,val
CC(C)(C)OC=O,0.003268241,-1.986413163,val
CC(C)(C)OC=O,0.00302149,-2.045443752,val
CC(C)(C)OC=O,0.002809383,-2.108178686,val
CCC(C)OC=O,0.006410256,-1.639058709,train
CCC(C)OC=O,0.004793002,-1.727102874,train
CCC(C)OC=O,0.003827385,-1.823653747,train
CCC(C)OC=O,0.003185601,-1.930532828,train
CCC(C)OC=O,0.002728141,-2.050217242,train
c1(CC)ccc(C(C)(C)C)cc1,0.004258944,-2.044162896,train
c1(CC)ccc(C(C)(C)C)cc1,0.003362333,-2.134788261,train
c1(CC)ccc(C(C)(C)C)cc1,0.002777585,-2.234452538,train
c1(CC)ccc(C(C)(C)C)cc1,0.002366094,-2.345160603,train
c1(CC)ccc(C(C)(C)C)cc1,0.002060793,-2.469668542,train
CCCCOCC,0.005877167,-1.807698321,train
CCCCOCC,0.004302232,-1.924808395,train
CCCCOCC,0.003392993,-2.057475139,train
CCCCOCC,0.002801022,-2.210474116,train
CCCCOCC,0.002384927,-2.391185514,train
CCSSC(C)(C)C,0.004844022,-1.886902099,train
CCSSC(C)(C)C,0.003744863,-1.973457836,train
CCSSC(C)(C)C,0.00305227,-2.068221522,train
CCSSC(C)(C)C,0.002575876,-2.172914418,train
CCSSC(C)(C)C,0.002228114,-2.289863655,train
C(C)(Cl)(C)C,0.004036327,-2.063659693,test
C(C)(Cl)(C)C,0.003492382,-2.153079557,test
C(C)(Cl)(C)C,0.003077633,-2.251287504,test
C(C)(Cl)(C)C,0.002750937,-2.360201176,test
C(C)(Cl)(C)C,0.002486944,-2.482443486,test
CCCCCl,0.006664445,-1.840288587,train
CCCCCl,0.004989211,-1.929202158,train
CCCCCl,0.003987002,-2.026799757,train
CCCCCl,0.003320081,-2.134963131,train
CCCCCl,0.002844303,-2.256260824,train
CCCCOC(=O)c1ccc(cc1)C(=O)OCCCC,0.003474032,-1.982573013,train
CCCCOC(=O)c1ccc(cc1)C(=O)OCCCC,0.002698964,-2.093673375,train
CCCCOC(=O)c1ccc(cc1)C(=O)OCCCC,0.002206653,-2.218677862,train
CCCCOC(=O)c1ccc(cc1)C(=O)OCCCC,0.001866237,-2.361571164,train
CCCCOC(=O)c1ccc(cc1)C(=O)OCCCC,0.001616815,-2.528342432,train
CCCCOC(=O)c1ccccc1,0.003973773,-1.938025038,train
CCCCOC(=O)c1ccccc1,0.002996367,-2.054015306,train
CCCCOC(=O)c1ccccc1,0.002404858,-2.185246423,train
CCCCOC(=O)c1ccccc1,0.002008385,-2.336338276,train
CCCCOC(=O)c1ccccc1,0.001724138,-2.514393135,train
CCC(O)C,0.006311139,-1.840778594,val
CCC(O)C,0.004715591,-1.900739929,val
CCC(O)C,0.003763997,-1.964527186,val
CCC(O)C,0.003131974,-2.032662236,val
CCC(O)C,0.002681684,-2.105781246,val
CCC(C)OC(=O)C=C,0.004758506,-1.901703473,train
CCC(C)OC(=O)C=C,0.003654303,-2.018077579,train
CCC(C)OC(=O)C=C,0.002966039,-2.149800403,train
CCC(C)OC(=O)C=C,0.002495944,-2.301544734,train
CCC(C)OC(=O)C=C,0.002154476,-2.480507102,train
CC(C)(C)OC(=O)C,0.004651163,-1.927866863,train
CC(C)(C)OC(=O)C,0.003708855,-2.034607383,train
CC(C)(C)OC(=O)C,0.00308404,-2.154118192,train
CC(C)(C)OC(=O)C,0.002639393,-2.289875306,train
CC(C)(C)OC(=O)C,0.002306805,-2.447001455,train
CC(=O)OCCCC,0.005008765,-1.806810348,val
CC(=O)OCCCC,0.003799753,-1.915264811,val
CC(=O)OCCCC,0.003060912,-2.036928715,val
CC(=O)OCCCC,0.002562624,-2.175472117,val
CC(=O)OCCCC,0.002203857,-2.336344689,val
CCCCCCCC(CO)CCCC,0.003687316,-1.917076464,train
CCCCCCCC(CO)CCCC,0.002959455,-2.021079959,train
CCCCCCCC(CO)CCCC,0.002471577,-2.137169388,train
CCCCCCCC(CO)CCCC,0.002121791,-2.268527493,train
CCCCCCCC(CO)CCCC,0.001858736,-2.419787672,train
CCCCN(C)C,0.004761905,-1.863967002,train
CCCCN(C)C,0.004011433,-1.93918407,train
CCCCN(C)C,0.003465304,-2.020522204,train
CCCCN(C)C,0.003050059,-2.109066788,train
CCCCN(C)C,0.002723682,-2.206219924,train
Oc1ccccc1C(C)(C)C,0.003737899,-2.070080374,train
Oc1ccccc1C(C)(C)C,0.003077846,-2.12401841,train
Oc1ccccc1C(C)(C)C,0.002615918,-2.18103246,train
Oc1ccccc1C(C)(C)C,0.002274549,-2.241494603,train
Oc1ccccc1C(C)(C)C,0.002011991,-2.305849114,train
CCCCOCC(O)C,0.005177323,-1.876710483,train
CCCCOCC(O)C,0.003911598,-1.971989016,train
CCCCOCC(O)C,0.003143171,-2.077310773,train
CCCCOCC(O)C,0.002627085,-2.195045453,train
CCCCOCC(O)C,0.002256572,-2.328514575,train
CCCCOCCOCCOC(=O)C,0.004150239,-1.841470731,train
CCCCOCCOCCOC(=O)C,0.003214271,-1.944173368,train
CCCCOCCOCCOC(=O)C,0.002622779,-2.058643959,train
CCCCOCCOCCOC(=O)C,0.002215146,-2.187932552,train
CCCCOCCOCCOC(=O)C,0.001917178,-2.336454025,train
CCCCOCCOCCOCCOCCO,0.003720238,-1.800845785,val
CCCCOCCOCCOCCOCCO,0.002891113,-1.918222348,val
CCCCOCCOCCOCCOCCO,0.002364206,-2.051231299,val
CCCCOCCOCCOCCOCCO,0.00199975,-2.204685813,val
CCCCOCCOCCOCCOCCO,0.001732652,-2.386033552,val
CCCCOCCOCCO,0.004874482,-1.683540692,train
CCCCOCCOCCO,0.003572705,-1.785713801,train
CCCCOCCOCCO,0.002819681,-1.899526812,train
CCCCOCCOCCO,0.002328831,-2.027976938,train
CCCCOCCOCCO,0.001983537,-2.175392599,train
CCCCOCCO,0.005020836,-1.653694235,train
CCCCOCCO,0.003838845,-1.745742404,train
CCCCOCCO,0.003107327,-1.84713035,train
CCCCOCCO,0.002609978,-1.959969835,train
CCCCOCCO,0.002249871,-2.087180853,train
OC(CO)COC(C)(C)C,0.00513347,-1.590814019,train
OC(CO)COC(C)(C)C,0.003665689,-1.696770032,train
OC(CO)COC(C)(C)C,0.002850627,-1.815297938,train
OC(CO)COC(C)(C)C,0.00233209,-1.949787838,train
OC(CO)COC(C)(C)C,0.001973165,-2.105217957,train
CC(C)(C)OC(C)CO,0.003952569,-2.008976666,test
CC(C)(C)OC(C)CO,0.00337795,-2.084389523,test
CC(C)(C)OC(C)CO,0.0029492,-2.165956751,test
CC(C)(C)OC(C)CO,0.00261703,-2.254772835,test
CC(C)(C)OC(C)CO,0.002352111,-2.352252972,test
CC(C)(C)OCC(O)C,0.004380201,-1.967082898,train
CC(C)(C)OCC(O)C,0.003603279,-2.050450745,train
CC(C)(C)OCC(O)C,0.003060444,-2.141406056,train
CC(C)(C)OCC(O)C,0.002659751,-2.241469674,train
CC(C)(C)OCC(O)C,0.002351834,-2.352670696,train
CC(O)COC(C)COC(C)(C)(C),0.003581662,-1.879554302,train
CC(O)COC(C)COC(C)(C)(C),0.002929115,-1.97735091,train
CC(O)COC(C)COC(C)(C)(C),0.002477701,-2.085758894,train
CC(O)COC(C)COC(C)(C)(C),0.002146844,-2.207364281,train
CC(O)COC(C)COC(C)(C)(C),0.001893939,-2.345831691,train
CC(O)COC(C)COCCCC,0.005046682,-1.974524708,train
CC(O)COC(C)COCCCC,0.003638845,-2.091314305,train
CC(O)COC(C)COCCCC,0.002845153,-2.223569867,train
CC(O)COC(C)COCCCC,0.002335698,-2.376022075,train
CC(O)COC(C)COCCCC,0.001980983,-2.555970479,train
CCC(C)OC(C)(C)C,0.004514673,-2.048457968,train
CCC(C)OC(C)(C)C,0.003803547,-2.125581401,train
CCC(C)OC(C)(C)C,0.003285961,-2.209153586,train
CCC(C)OC(C)(C)C,0.002892368,-2.300352387,train
CCC(C)OC(C)(C)C,0.002582978,-2.400710622,train
CC(C)(C)OC(C)(C)C,0.005128205,-2.044731757,train
CC(C)(C)OC(C)(C)C,0.003902439,-2.159014067,train
CC(C)(C)OC(C)(C)C,0.003149606,-2.288062557,train
CC(C)(C)OC(C)(C)C,0.002640264,-2.436267011,train
CC(C)(C)OC(C)(C)C,0.002272727,-2.610322945,train
CC=CCOCCO,0.004805382,-1.68901243,train
CC=CCOCCO,0.003712642,-1.77174804,train
CC=CCOCCO,0.003024803,-1.869042538,train
CC=CCOCCO,0.002551997,-1.98479158,train
CC=CCOCCO,0.002207018,-2.124863014,train
C=CCC#N,0.005372012,-1.6767633,test
C=CCC#N,0.004209995,-1.759628328,test
C=CCC#N,0.003461286,-1.849985476,test
C=CCC#N,0.00293867,-1.949325485,test
C=CCC#N,0.00255317,-2.059633424,test
OC/C=CCO,0.003519268,-1.868526049,train
OC/C=CCO,0.002939879,-1.959952726,train
OC/C=CCO,0.002524296,-2.060587129,train
OC/C=CCO,0.002211655,-2.172493761,train
OC/C=CCO,0.001967923,-2.298520166,train
C/C=C/C=O,0.005085177,-1.668143081,train
C/C=C/C=O,0.004142502,-1.744273698,train
C/C=C/C=O,0.003494671,-1.826681279,train
C/C=C/C=O,0.003022061,-1.916494804,train
C/C=C/C=O,0.002662052,-2.015177883,train
CC(=O)CC,0.005421523,-1.755980383,train
CC(=O)CC,0.004310763,-1.823951249,train
CC(=O)CC,0.003577754,-1.896881213,train
CC(=O)CC,0.0030578,-1.97555133,train
CC(=O)CC,0.002669799,-2.06094298,train
CCCCO,0.005439217,-1.698720047,train
CCCCO,0.004243807,-1.772129622,train
CCCCO,0.003479168,-1.851358211,train
CCCCO,0.002948005,-1.937408233,train
CCCCO,0.002557545,-2.031566081,train
CC(C)(C)S,0.003646175,-2.0124121,train
CC(C)(C)S,0.00344783,-2.04757612,train
CC(C)(C)S,0.003269951,-2.084021775,train
CC(C)(C)S,0.003109525,-2.121846205,train
CC(C)(C)S,0.002964105,-2.161157756,train
CCCCS,0.006350819,-1.767230851,train
CCCCS,0.004739393,-1.85155629,train
CCCCS,0.003780218,-1.943652909,train
CCCCS,0.003143937,-2.045099634,train
CCCCS,0.002690993,-2.15801196,train
CCCC#N,0.006199628,-1.637151614,test
CCCC#N,0.00457331,-1.725460006,test
CCCC#N,0.003622926,-1.822328765,test
CCCC#N,0.00299958,-1.929597585,test
CCCC#N,0.002559247,-2.049771056,test
COC(C)(C)CC,0.005058169,-1.87657626,train
COC(C)(C)CC,0.003928887,-1.987997371,train
COC(C)(C)CC,0.003211819,-2.113408254,train
COC(C)(C)CC,0.0027161,-2.256833063,train
COC(C)(C)CC,0.002352941,-2.424329088,train
CC(S)CC,0.007517667,-1.755965042,train
CC(S)CC,0.00528269,-1.843336593,train
CC(S)CC,0.004072076,-1.939079154,train
CC(S)CC,0.003312876,-2.044968388,train
CC(S)CC,0.002792282,-2.163412716,train
O=C(C(=O)C)C,0.003701647,-1.908779696,train
O=C(C(=O)C)C,0.003205205,-1.999295799,train
O=C(C(=O)C)C,0.002826176,-2.098827929,train
O=C(C(=O)C)C,0.002527311,-2.209373022,train
O=C(C(=O)C)C,0.00228561,-2.333674705,train
OCCCCO,0.003412387,-1.555629267,train
OCCCCO,0.002897921,-1.570758115,train
OCCCCO,0.002518257,-1.591877257,train
OCCCCO,0.002226552,-1.619370023,train
OCCCCO,0.001995411,-1.653764478,train
O=C=NCCCCN=C=O,0.004326944,-1.824409074,train
O=C=NCCCCN=C=O,0.00334314,-1.914143127,train
O=C=NCCCCN=C=O,0.002723831,-2.012730258,train
O=C=NCCCCN=C=O,0.002298111,-2.122110658,train
O=C=NCCCCN=C=O,0.001987479,-2.24494138,train
CCCC=O,0.005656109,-1.649426921,train
CCCC=O,0.004554045,-1.724540843,train
CCCC=O,0.003811411,-1.8057585,train
CCCC=O,0.003277023,-1.894160169,train
CCCC=O,0.002874059,-1.991141329,train
CC=CCOC(=O)C,0.00498008,-1.807775077,train
CC=CCOC(=O)C,0.003735804,-1.924039759,train
CC=CCOC(=O)C,0.002989,-2.055622364,train
CC=CCOC(=O)C,0.002491032,-2.207180554,train
CC=CCOC(=O)C,0.002135292,-2.385883879,train
C/C=CC#N,0.004986288,-1.626972142,test
C/C=CC#N,0.004072283,-1.705015768,test
C/C=CC#N,0.003441452,-1.789669674,test
C/C=CC#N,0.002979849,-1.882158272,test
C/C=CC#N,0.00262743,-1.984080963,test
C/C=C/C#N,0.004504505,-1.806131859,train
C/C=C/C#N,0.003772233,-1.880380344,train
C/C=C/C#N,0.003244752,-1.960586938,train
C/C=C/C#N,0.002846691,-2.047792111,train
C/C=C/C#N,0.002535626,-2.14333481,train
CC(=O)C=C,0.005310674,-1.686890124,test
CC(=O)C=C,0.004012439,-1.802105425,test
CC(=O)C=C,0.003224246,-1.932345102,test
CC(=O)C=C,0.002694873,-2.082123695,test
CC(=O)C=C,0.002314815,-2.258356173,test
CC(Br)C,0.005430356,-2.139161992,train
CC(Br)C,0.004115015,-2.252357676,train
CC(Br)C,0.003312629,-2.380021799,train
CC(Br)C,0.002772099,-2.526402621,train
CC(Br)C,0.002383222,-2.697946813,train
CCCBr,0.006121824,-2.039918797,train
CCCBr,0.004795186,-2.117899499,train
CCCBr,0.00394112,-2.20247952,train
CCCBr,0.003345293,-2.294879756,train
CCCBr,0.002905963,-2.396695133,train
c12ccccc1cccc2(Br),0.003579739,-2.122065993,train
c12ccccc1cccc2(Br),0.002872944,-2.202448941,train
c12ccccc1cccc2(Br),0.002399232,-2.289862569,train
c12ccccc1cccc2(Br),0.002059626,-2.385655663,train
c12ccccc1cccc2(Br),0.00180424,-2.491606725,train
BrC(Br)Br,0.003556188,-2.281663876,train
BrC(Br)Br,0.003159682,-2.337884034,train
BrC(Br)Br,0.002842726,-2.39745417,train
BrC(Br)Br,0.002583562,-2.460799067,train
BrC(Br)Br,0.002367705,-2.528429413,train
CCBr,0.006482982,-2.038667497,val
CCBr,0.005064894,-2.111574727,val
CCBr,0.004155844,-2.190218388,val
CCBr,0.003523453,-2.275578769,val
CCBr,0.003058104,-2.368911451,val
C(Br)CCCCCCCCCCC,0.003795787,-2.061583156,train
C(Br)CCCCCCCCCCC,0.002914029,-2.175683051,train
C(Br)CCCCCCCCCCC,0.002364709,-2.304498923,train
C(Br)CCCCCCCCCCC,0.001989644,-2.452396518,train
C(Br)CCCCCCCCCCC,0.001717269,-2.626028929,train
BrCCl,0.005399568,-2.05612361,train
BrCCl,0.004029415,-2.169647076,train
BrCCl,0.003213884,-2.297728406,train
BrCCl,0.002672903,-2.444658119,train
BrCCl,0.002287806,-2.616957265,train
CCCCBr,0.006216972,-2.027682152,train
CCCCBr,0.004667662,-2.117751278,train
CCCCBr,0.003736502,-2.216743049,train
CCCCBr,0.003115071,-2.326621876,train
CCCCBr,0.002670869,-2.450081545,train
c1(Br)ccccc1,0.004124902,-2.105336993,train
c1(Br)ccccc1,0.003458622,-2.18433239,train
c1(Br)ccccc1,0.002977653,-2.270107351,train
c1(Br)ccccc1,0.002614123,-2.363935953,train
c1(Br)ccccc1,0.002329699,-2.46748851,train
BrC(Cl)(Cl)Cl,0.003965893,-2.33803581,train
BrC(Cl)(Cl)Cl,0.00332931,-2.424869796,train
BrC(Cl)(Cl)Cl,0.002868823,-2.519967024,train
BrC(Cl)(Cl)Cl,0.002520241,-2.625067328,train
BrC(Cl)(Cl)Cl,0.002247191,-2.742525193,train
B(Br)(Br)Br,0.004399279,-2.609124791,train
B(Br)(Br)Br,0.003823068,-2.669676529,train
B(Br)(Br)Br,0.00338032,-2.734132301,train
B(Br)(Br)Br,0.003029477,-2.803030775,train
B(Br)(Br)Br,0.002744614,-2.877029838,train
CC(C)(C)OCC(O)COC(C)(C)C,0.003729952,-2.085025342,test
CC(C)(C)OCC(O)COC(C)(C)C,0.003080596,-2.167212596,test
CC(C)(C)OCC(O)COC(C)(C)C,0.002623811,-2.263886054,test
CC(C)(C)OCC(O)COC(C)(C)C,0.002284996,-2.378901718,test
CC(C)(C)OCC(O)COC(C)(C)C,0.002023677,-2.518059378,test
CC1=CC(=CC(=C1)C(C)C)C(C)C,0.004709206,-1.970921327,val
CC1=CC(=CC(=C1)C(C)C)C(C)C,0.003547043,-2.068958996,val
CC1=CC(=CC(=C1)C(C)C)C(C)C,0.00284495,-2.177663244,val
CC1=CC(=CC(=C1)C(C)C)C(C)C,0.002374874,-2.299641829,val
CC1=CC(=CC(=C1)C(C)C)C(C)C,0.002038113,-2.438593379,val
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.005208333,-2.041991626,train
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.003706793,-2.12962808,train
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.002877284,-2.225688869,train
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.002351143,-2.331967561,train
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.001987676,-2.450899504,train
c1(C(C)C)cccc(C(OO)(C)C)c1,0.003787879,-1.892066111,train
c1(C(C)C)cccc(C(OO)(C)C)c1,0.002832861,-2.001111068,train
c1(C(C)C)cccc(C(OO)(C)C)c1,0.002262443,-2.123518829,train
c1(C(C)C)cccc(C(OO)(C)C)c1,0.001883239,-2.263027898,train
c1(C(C)C)cccc(C(OO)(C)C)c1,0.001612903,-2.425204807,train
[SiH3][SiH2][SiH2][SiH2][SiH3],0.004991265,-1.615486267,test
[SiH3][SiH2][SiH2][SiH2][SiH3],0.003623418,-1.73548175,test
[SiH3][SiH2][SiH2][SiH2][SiH3],0.00284402,-1.871864864,test
[SiH3][SiH2][SiH2][SiH2][SiH3],0.002340564,-2.02983061,test
[SiH3][SiH2][SiH2][SiH2][SiH3],0.001988546,-2.217517738,test
CC(C)(C)OOC(C)(C)C,0.004289084,-2.064793352,train
CC(C)(C)OOC(C)(C)C,0.003691399,-2.139764364,train
CC(C)(C)OOC(C)(C)C,0.003239916,-2.220814802,train
CC(C)(C)OOC(C)(C)C,0.002886836,-2.309018543,train
CC(C)(C)OOC(C)(C)C,0.00260315,-2.405761329,train
N#CCCOCCC#N,0.004051043,-1.695373977,train
N#CCCOCCC#N,0.003031336,-1.798639684,train
N#CCCOCCC#N,0.002421747,-1.913810432,train
N#CCCOCCC#N,0.002016281,-2.043993088,train
N#CCCOCCC#N,0.001727116,-2.19369616,train
ClCOCCl,0.004316857,-1.991667762,train
ClCOCCl,0.00372804,-2.0562439,train
ClCOCCl,0.003280571,-2.125279679,train
ClCOCCl,0.002929008,-2.199437253,train
ClCOCCl,0.002645503,-2.279537736,train
CCCCOCCOCCOCCCC,0.004695938,-1.83034559,train
CCCCOCCOCCOCCCC,0.003759929,-1.888466799,train
