smiles,Conductivity,temperature,splits,Conductivity_original,temperature,,mean,-2.099614069
C1=CCCCCC1,0.396266431,0.592326803,test,-1.996485131,0.003850041,,,
C1=CCCCCC1,0.107494614,0.081009762,test,-2.071638433,0.003307699,,,
C1=CCCCCC1,-0.204755798,-0.304039758,test,-2.152902075,0.002899286,,,
C1=CCCCCC1,-0.544643256,-0.604452733,test,-2.2413583,0.002580645,,,
C1CCCCCC1,0.27396114,0.518634216,train,-2.028315268,0.003771877,,,
C1CCCCCC1,0.058706652,0.138792692,train,-2.084335574,0.003368988,,,
C1CCCCCC1,-0.169325825,-0.167734304,train,-2.143681371,0.003043862,,,
C1CCCCCC1,-0.411749623,-0.420305173,train,-2.206772531,0.002775966,,,
C1CCCCCC1,-0.670504338,-0.632014387,train,-2.274113837,0.002551411,,,
C1=CCCC=CCCC=CCC1,0.203217074,0.640292415,train,-2.046726518,0.003900917,,,
C1=CCCC=CCCC=CCC1,-0.123569365,-0.099729596,train,-2.131773183,0.003115993,,,
C1=CCCC=CCCC=CCC1,-0.480753114,-0.591829658,train,-2.224730794,0.002594034,,,
C1=CCCC=CCCC=CCC1,-0.874574641,-0.942720791,train,-2.327223442,0.002221852,,,
C1=CCCC=CCCC=CCC1,-1.313418312,-1.205556806,train,-2.441433171,0.001943068,,,
N#CCN,2.296435016,0.73370732,train,-1.501963383,0.004,,,
N#CCN,2.026794972,0.172042225,train,-1.572137612,0.003404255,,,
N#CCN,1.736795455,-0.244005435,train,-1.647610425,0.002962963,,,
N#CCN,1.423108978,-0.56456687,train,-1.729247805,0.002622951,,,
N#CCN,1.081519129,-0.819130806,train,-1.81814708,0.002352941,,,
N#CCO,3.78169976,1.653048841,test,-1.115420987,0.004975124,,,
N#CCO,3.418347347,0.486994976,test,-1.209984002,0.003738318,,,
N#CCO,3.017012227,-0.214732609,test,-1.314432074,0.002994012,,,
N#CCO,2.568816364,-0.683426855,test,-1.431075725,0.002496879,,,
N#CCO,2.061351974,-1.018638374,test,-1.5631441,0.002141328,,,
c1ccccc1(C(C)(C)OO),-0.887835559,0.530207018,train,-2.330674616,0.003784152,,,
c1ccccc1(C(C)(C)OO),-1.203312623,0.014928354,train,-2.412777999,0.003237608,,,
c1ccccc1(C(C)(C)OO),-1.547027087,-0.370291812,train,-2.502230208,0.002829014,,,
c1ccccc1(C(C)(C)OO),-1.924535225,-0.669175574,train,-2.600477272,0.002511995,,,
c1ccccc1(C(C)(C)OO),-2.343214033,-0.907824196,train,-2.709439065,0.002258866,,,
C/C=CC(=O)O,1.066973807,0.228749427,train,-1.821932522,0.003464403,,,
C/C=CC(=O)O,0.809455949,-0.160904701,train,-1.888951934,0.003051106,,,
C/C=CC(=O)O,0.533431678,-0.467497693,train,-1.960787668,0.00272591,,,
C/C=CC(=O)O,0.23603371,-0.715030269,train,-2.038185939,0.002463358,,,
C/C=CC(=O)O,-0.086328002,-0.919068906,train,-2.122081062,0.002246939,,,
c1(O)cc(C)ccc1,0.796114005,0.266059576,train,-1.892424195,0.003503977,,,
c1(O)cc(C)ccc1,0.65913494,-0.205405543,train,-1.928073204,0.003003905,,,
c1(O)cc(C)ccc1,0.517091611,-0.559106204,train,-1.965040195,0.002628743,,,
c1(O)cc(C)ccc1,0.369595135,-0.834268314,train,-2.003426376,0.002336885,,,
c1(O)cc(C)ccc1,0.21621004,-1.054435337,train,-2.043345079,0.002103359,,,
C1(=O)OC(=O)C=C(C)1,0.663177291,0.315879664,train,-1.927021176,0.00355682,,,
C1(=O)OC(=O)C=C(C)1,0.383169047,-0.201145055,train,-1.999893745,0.003008424,,,
C1(=O)OC(=O)C=C(C)1,0.081140712,-0.580037184,train,-2.078497076,0.002606542,,,
C1(=O)OC(=O)C=C(C)1,-0.246668953,-0.869628764,train,-2.163810037,0.002299379,,,
C1(=O)OC(=O)C=C(C)1,-0.605075639,-1.098163088,train,-2.257085919,0.002056978,,,
C[Si](C)(Cl)C,0.884868529,1.338460951,train,-1.869325696,0.004641448,,,
C[Si](C)(Cl)C,0.64709242,0.822091474,train,-1.931207288,0.004093747,,,
C[Si](C)(Cl)C,0.393626073,0.414724123,train,-1.997172288,0.003661662,,,
C[Si](C)(Cl)C,0.122251554,0.085141087,train,-2.067797917,0.003312081,,,
C[Si](C)(Cl)C,-0.16975536,-0.186995595,train,-2.143793158,0.003023432,,,
c1cc(C)ccc1(Cl),0.128331996,0.321854153,train,-2.066215473,0.003563157,,,
c1cc(C)ccc1(Cl),-0.102267329,-0.085703642,train,-2.126229296,0.00313087,,,
c1cc(C)ccc1(Cl),-0.347594368,-0.405069614,train,-2.190076029,0.002792126,,,
c1cc(C)ccc1(Cl),-0.609659481,-0.662075388,train,-2.258278871,0.002519526,,,
c1cc(C)ccc1(Cl),-0.890915003,-0.873360344,train,-2.331476046,0.002295421,,,
c1(C)ccccc1(Cl),0.463144978,0.946448894,test,-1.979079888,0.00422565,,,
c1(C)ccccc1(Cl),0.180897446,0.26406368,test,-2.052535235,0.00350186,,,
c1(C)ccccc1(Cl),-0.123738055,-0.218741371,test,-2.131817085,0.00298976,,,
c1(C)ccccc1(Cl),-0.454621539,-0.578354296,test,-2.217930012,0.002608327,,,
c1(C)ccccc1(Cl),-0.81670629,-0.856590859,test,-2.312163116,0.002313208,,,
ClS(=O)(=O)O,1.519546589,1.843680941,train,-1.704149771,0.005177323,,,
ClS(=O)(=O)O,1.237816149,0.709538784,train,-1.777470544,0.003974365,,,
ClS(=O)(=O)O,0.933782984,0.003066114,train,-1.856595635,0.003225026,,,
ClS(=O)(=O)O,0.603610052,-0.479265654,train,-1.94252364,0.002713428,,,
ClS(=O)(=O)O,0.242376105,-0.829521344,train,-2.036535321,0.00234192,,,
CCCS(=O)(=O)Cl,0.598390332,1.113066133,val,-1.94388208,0.004402377,,,
CCCS(=O)(=O)Cl,0.280293787,0.235979718,val,-2.026667187,0.003472072,,,
CCCS(=O)(=O)Cl,-0.066532705,-0.33508598,val,-2.116929306,0.002866356,,,
CCCS(=O)(=O)Cl,-0.447798777,-0.736498642,val,-2.216154378,0.002440587,,,
CCCS(=O)(=O)Cl,-0.871105789,-1.03408229,val,-2.326320668,0.002124947,,,
C(CO)(CO)Cl,2.427814675,0.662664928,val,-1.467771628,0.003924647,,,
C(CO)(CO)Cl,2.0692135,-0.039475601,val,-1.561098126,0.003179903,,,
C(CO)(CO)Cl,1.673667876,-0.517640218,val,-1.664039473,0.002672725,,,
C(CO)(CO)Cl,1.232681843,-0.864256721,val,-1.778806755,0.002305077,,,
C(CO)(CO)Cl,0.73444339,-1.127046539,val,-1.908474066,0.002026342,,,
ClCC(O)CO,2.256200248,1.006254118,val,-1.512434542,0.004289084,,,
ClCC(O)CO,1.869531825,0.143347333,val,-1.613065584,0.003373819,,,
ClCC(O)CO,1.439553624,-0.416048456,val,-1.724968061,0.002780481,,,
ClCC(O)CO,0.955325376,-0.808115196,val,-1.850989195,0.002364625,,,
ClCC(O)CO,0.40115398,-1.098163088,val,-1.995213139,0.002056978,,,
CC(O)CCl,2.074532509,1.456306489,val,-1.559713846,0.004766444,,,
CC(O)CCl,1.761671118,0.627246968,val,-1.641136496,0.00388708,,,
CC(O)CCl,1.421059545,0.05644808,val,-1.729781173,0.003281647,,,
CC(O)CCl,1.047291623,-0.360502777,val,-1.82705484,0.002839397,,,
CC(O)CCl,0.633209185,-0.678420616,val,-1.934820421,0.002502189,,,
C=C(Cl)C=C,1.168166633,3.548588988,test,-1.795596936,0.006985679,,,
C=C(Cl)C=C,0.861264643,1.911581942,test,-1.875468643,0.005249344,,,
C=C(Cl)C=C,0.527705306,0.926348515,test,-1.962277965,0.00420433,,,
C=C(Cl)C=C,0.162413408,0.268260058,test,-2.057345734,0.003506311,,,
C=C(Cl)C=C,-0.241289587,-0.202424427,test,-2.162410049,0.003007067,,,
c1(O)c(Cl)cccc1,0.617696287,0.305771965,train,-1.938857676,0.003546099,,,
c1(O)c(Cl)cccc1,0.231891409,-0.300766376,train,-2.039263979,0.002902758,,,
c1(O)c(Cl)cccc1,-0.197019013,-0.72102267,train,-2.150888565,0.002457002,,,
c1(O)c(Cl)cccc1,-0.679893094,-1.029389059,train,-2.276557275,0.002129925,,,
c1(O)c(Cl)cccc1,-1.232290864,-1.265300749,train,-2.42031963,0.001879699,,,
CCCCCCl,0.657517639,2.376221229,train,-1.928494109,0.005742176,,,
CCCCCCl,0.322768118,1.138343396,train,-2.015613178,0.004429188,,,
CCCCCCl,-0.043951849,0.361212051,train,-2.111052604,0.003604903,,,
CCCCCCl,-0.449400044,-0.17205136,train,-2.21657111,0.003039283,,,
CCCCCCl,-0.902732887,-0.560669357,train,-2.334551668,0.002627085,,,
c12c(Cl)cccc1cccc2,0.339277698,0.465388012,val,-2.011316535,0.0037154,,,
c12c(Cl)cccc1cccc2,0.037801851,-0.222949063,val,-2.08977608,0.002985297,,,
c12c(Cl)cccc1cccc2,-0.289357024,-0.685188938,val,-2.174919672,0.00249501,,,
c12c(Cl)cccc1cccc2,-0.646985812,-1.017016767,val,-2.267993105,0.002143048,,,
c12c(Cl)cccc1cccc2,-1.041348519,-1.266797907,val,-2.370626596,0.001878111,,,
ClCOC,1.332408772,2.519821084,train,-1.752852671,0.005894489,,,
ClCOC,1.051477736,1.443492027,train,-1.825965398,0.004752852,,,
ClCOC,0.748375405,0.716439097,train,-1.904848238,0.003981684,,,
ClCOC,0.419300061,0.192383959,train,-1.990490594,0.003425831,,,
ClCOC,0.059379678,-0.203276713,train,-2.084160418,0.003006163,,,
C(Cl)(Cl)Cl,0.384366504,1.459951333,train,-1.999582105,0.00477031,,,
C(Cl)(Cl)Cl,0.100921742,0.627817359,train,-2.073349033,0.003887685,,,
C(Cl)(Cl)Cl,-0.205109022,0.055534512,train,-2.152994002,0.003280678,,,
C(Cl)(Cl)Cl,-0.537639373,-0.362174351,train,-2.239535529,0.002837624,,,
C(Cl)(Cl)Cl,-0.901697396,-0.680484393,train,-2.33428218,0.0025,,,
ClCCO,0.94428748,1.546991062,train,-1.853861824,0.004862631,,,
ClCCO,0.627418855,0.66448075,train,-1.936327363,0.003926573,,,
ClCCO,0.282051744,0.066890472,train,-2.026209676,0.003292723,,,
ClCCO,-0.097451207,-0.364582248,train,-2.124975893,0.00283507,,,
ClCCO,-0.518585536,-0.690751425,train,-2.234576739,0.00248911,,,
C[SiH](C)(Cl),0.968871841,2.77686457,train,-1.847463707,0.006167129,,,
C[SiH](C)(Cl),0.681725225,1.705553065,train,-1.922194048,0.005030814,,,
C[SiH](C)(Cl),0.37137431,0.967603316,train,-2.002963343,0.004248088,,,
C[SiH](C)(Cl),0.033736495,0.428367302,train,-2.090834095,0.003676133,,,
C[SiH](C)(Cl),-0.336453115,0.017104324,train,-2.187176501,0.003239916,,,
C1CCCCC1(Cl),0.219079818,1.073431996,train,-2.042598215,0.004360338,,,
C1CCCCC1(Cl),-0.056035156,0.378235148,train,-2.114197303,0.003622959,,,
C1CCCCC1(Cl),-0.352377756,-0.115843839,train,-2.191320913,0.003098901,,,
C1CCCCC1(Cl),-0.673499748,-0.485048755,train,-2.274893397,0.002707294,,,
C1CCCCC1(Cl),-1.023926369,-0.771410321,train,-2.366092455,0.002403557,,,
c1c(Cl)cccc1C(=O)Cl,-0.44006663,0.329652949,train,-2.214142075,0.003571429,,,
c1c(Cl)cccc1C(=O)Cl,-0.860108539,-0.376464287,train,-2.323458617,0.002822467,,,
c1c(Cl)cccc1C(=O)Cl,-1.331768349,-0.837763253,train,-2.446208796,0.002333178,,,
c1c(Cl)cccc1C(=O)Cl,-1.869533485,-1.16275488,train,-2.586162986,0.001988467,,,
c1c(Cl)cccc1C(=O)Cl,-2.495001847,-1.404077268,train,-2.748942073,0.001732502,,,
c1(C(F)(F)F)ccc(Cl)cc1,-0.67593193,0.891331243,test,-2.275526376,0.004167188,,,
c1(C(F)(F)F)ccc(Cl)cc1,-1.087662813,0.104627706,test,-2.382679961,0.00333275,,,
c1(C(F)(F)F)ccc(Cl)cc1,-1.548866292,-0.419578279,test,-2.502708864,0.002776737,,,
c1(C(F)(F)F)ccc(Cl)cc1,-2.073075995,-0.793883713,test,-2.639135232,0.00237972,,,
c1(C(F)(F)F)ccc(Cl)cc1,-2.680272197,-1.074542315,test,-2.797158962,0.002082032,,,
c1ccccc1(Cl),0.523987041,1.098499958,test,-1.963245649,0.004386927,,,
c1ccccc1(Cl),0.284639737,0.42639309,test,-2.025536147,0.003674039,,,
c1ccccc1(Cl),0.029387134,-0.057810125,test,-2.091966023,0.003160456,,,
c1ccccc1(Cl),-0.244036092,-0.423244806,test,-2.163124831,0.002772848,,,
c1ccccc1(Cl),-0.538416602,-0.708835166,test,-2.239737804,0.002469929,,,
c1(N)c(Cl)cccc1,0.972997047,0.440833873,test,-1.846390116,0.003689356,,,
c1(N)c(Cl)cccc1,0.701693912,-0.125679071,test,-1.916997167,0.003088469,,,
c1(N)c(Cl)cccc1,0.409769649,-0.533501792,test,-1.992970898,0.002655901,,,
c1(N)c(Cl)cccc1,0.09382976,-0.841119602,test,-2.075194732,0.002329618,,,
c1(N)c(Cl)cccc1,-0.250434218,-1.081424714,test,-2.164789953,0.002074732,,,
c1(N)cc(Cl)ccc1,1.101744225,0.55070997,train,-1.812883468,0.003805899,,,
c1(N)cc(Cl)ccc1,0.804640872,-0.113849829,train,-1.890205065,0.003101016,,,
c1(N)cc(Cl)ccc1,0.482625314,-0.57071389,train,-1.974010101,0.002616431,,,
c1(N)cc(Cl)ccc1,0.131134212,-0.904089788,train,-2.065486192,0.002262827,,,
c1(N)cc(Cl)ccc1,-0.255777215,-1.158083333,train,-2.166180476,0.001993422,,,
ClCC(=O)Cl,0.528291147,0.716439097,test,-1.962125499,0.003981684,,,
ClCC(=O)Cl,0.302598088,0.292193839,test,-2.020862459,0.003531697,,,
ClCC(=O)Cl,0.062816695,-0.045896974,test,-2.083265929,0.003173092,,,
ClCC(=O)Cl,-0.192929684,-0.321657759,test,-2.149824311,0.002880599,,,
ClCC(=O)Cl,-0.466919604,-0.550869952,test,-2.221130602,0.002637479,,,
C#CCCl,1.050954565,1.609125931,train,-1.826101554,0.004928536,,,
C#CCCl,0.623299017,0.58343908,train,-1.937399557,0.003840614,,,
C#CCCl,0.142015294,-0.071309056,train,-2.062654374,0.003146138,,,
C#CCCl,-0.408301347,-0.525528579,train,-2.205875112,0.002664358,,,
C#CCCl,-1.05082441,-0.859110006,train,-2.373092711,0.002310536,,,
c1(C)c(C)cc(Cl)cc1,0.240147457,0.494918221,train,-2.03711533,0.003746722,,,
c1(C)c(C)cc(Cl)cc1,-0.043140814,-0.059480757,train,-2.110841531,0.003158684,,,
c1(C)c(C)cc(Cl)cc1,-0.34898915,-0.463463476,train,-2.190439023,0.002730189,,,
c1(C)c(C)cc(Cl)cc1,-0.681304099,-0.770933267,train,-2.276924491,0.002404063,,,
c1(C)c(C)cc(Cl)cc1,-1.045103921,-1.012785505,train,-2.371603945,0.002147536,,,
c1(C)c(C)c(Cl)ccc1,0.161812289,0.377214102,train,-2.057502176,0.003621876,,,
c1(C)c(C)c(Cl)ccc1,-0.108904931,-0.113963907,train,-2.127956742,0.003100895,,,
c1(C)c(C)c(Cl)ccc1,-0.400150893,-0.481606613,train,-2.203753944,0.002710945,,,
c1(C)c(C)c(Cl)ccc1,-0.715296377,-0.767113064,train,-2.285771033,0.002408115,,,
c1(C)c(C)c(Cl)ccc1,-1.058617241,-0.995242929,train,-2.375120807,0.002166143,,,
ClCCOCOCCCl,1.053110983,0.88511917,val,-1.825540343,0.004160599,,,
ClCCOCOCCCl,0.743253974,0.073292046,val,-1.906181098,0.003299513,,,
ClCCOCOCCCl,0.380646376,-0.460121269,val,-2.000550274,0.002733734,,,
ClCCOCOCCCl,-0.048341617,-0.837378593,val,-2.112195048,0.002333586,,,
ClCCOCOCCCl,-0.563959904,-1.118296464,val,-2.246385487,0.002035623,,,
CC[Al](Cl)CC,-0.534736409,1.696621973,train,-2.238780028,0.005021341,,,
CC[Al](Cl)CC,-0.884855876,0.429960624,train,-2.329899149,0.003677823,,,
CC[Al](Cl)CC,-1.270105699,-0.301958068,train,-2.430160998,0.002901494,,,
CC[Al](Cl)CC,-1.698330081,-0.778739605,train,-2.541607041,0.002395783,,,
CC[Al](Cl)CC,-2.180334572,-1.113988836,train,-2.667049439,0.002040192,,,
C(Cl)(Cl)(Cl)Cl,-0.443154946,0.728735965,val,-2.214945814,0.003994727,,,
C(Cl)(Cl)(Cl)Cl,-0.621126539,0.388443727,val,-2.26126319,0.003633787,,,
C(Cl)(Cl)(Cl)Cl,-0.807743352,0.104549454,val,-2.309830498,0.003332667,,,
C(Cl)(Cl)(Cl)Cl,-1.003888368,-0.135895192,val,-2.360877535,0.003077633,,,
C(Cl)(Cl)(Cl)Cl,-1.210587159,-0.342155053,val,-2.414671208,0.002858858,,,
S=C=S,1.785318385,2.814397218,train,-1.634982259,0.006206939,,,
S=C=S,1.587354575,1.659007302,train,-1.68650264,0.004981444,,,
S=C=S,1.378634943,0.88462986,train,-1.74082224,0.00416008,,,
S=C=S,1.157923219,0.329471932,train,-1.7982628,0.003571237,,,
S=C=S,0.923756929,-0.088011603,train,-1.859204931,0.003128422,,,
C1CCC(=O)O1,1.425669621,1.065560605,train,-1.728581394,0.004351989,,,
C1CCC(=O)O1,1.122702997,0.195457469,train,-1.807428916,0.003429091,,,
C1CCC(=O)O1,0.793787617,-0.370178676,train,-1.893029641,0.002829134,,,
C1CCC(=O)O1,0.434058603,-0.767359133,train,-1.986649661,0.002407854,,,
C1CCC(=O)O1,0.037140118,-1.061583605,train,-2.089948297,0.002095777,,,
CCCC(=O)O,0.820978272,0.481076112,train,-1.885953232,0.00373204,,,
CCCC(=O)O,0.481719502,-0.298778965,train,-1.97424584,0.002904866,,,
CCCC(=O)O,0.109580162,-0.795657109,train,-2.071095666,0.002377839,,,
CCCC(=O)O,-0.302504014,-1.139926997,train,-2.178341196,0.00201268,,,
CCCC(=O)O,-0.764150945,-1.392535578,train,-2.298485508,0.001744744,,,
CCCCSCCCC,0.855426675,1.72099321,test,-1.876987983,0.005047191,,,
CCCCSCCCC,0.487339665,0.532571547,test,-1.972783184,0.00378666,,,
CCCCSCCCC,0.080219495,-0.18086366,test,-2.078736824,0.003029936,,,
CCCCSCCCC,-0.375205082,-0.656646778,test,-2.197261759,0.002525284,,,
CCCCSCCCC,-0.891959324,-0.99656944,test,-2.331747832,0.002164736,,,
C=Cc1ccc(C(C)(C)C)cc1,0.304121472,0.953193645,train,-2.020465996,0.004232804,,,
C=Cc1ccc(C(C)(C)C)cc1,-0.044948869,0.082428668,train,-2.11131208,0.003309204,,,
C=Cc1ccc(C(C)(C)C)cc1,-0.428928662,-0.476398616,train,-2.211243402,0.002716469,,,
C=Cc1ccc(C(C)(C)C)cc1,-0.855584146,-0.865445585,train,-2.322281137,0.002303816,,,
C=Cc1ccc(C(C)(C)C)cc1,-1.335601284,-1.151881631,train,-2.447206323,0.002,,,
OOCCCC,2.049394265,1.388794863,train,-1.566256112,0.004694836,,,
OOCCCC,1.712286837,0.574769142,train,-1.65398883,0.003831418,,,
OOCCCC,1.342734802,0.013644268,train,-1.750165306,0.003236246,,,
OOCCCC,0.933821359,-0.396590121,train,-1.856585648,0.00280112,,,
OOCCCC,0.476151012,-0.709582802,train,-1.975695048,0.002469136,,,
CC(C)(C)NC=O,0.701655369,0.223102088,test,-1.917007198,0.003458413,,,
CC(C)(C)NC=O,0.427064219,-0.228608658,test,-1.98846996,0.002979294,,,
CC(C)(C)NC=O,0.13132935,-0.570390511,test,-2.065435407,0.002616774,,,
CC(C)(C)NC=O,-0.18907909,-0.838019694,test,-2.148822188,0.002332906,,,
CC(C)(C)NC=O,-0.538656063,-1.053266272,test,-2.239800124,0.002104599,,,
CCCCCCCCC(CCCC)CO,0.779064664,0.357539867,train,-1.896861312,0.003601008,,,
CCCCCCCCC(CCCC)CO,0.368413279,-0.336247503,train,-2.003733956,0.002865124,,,
CCCCCCCCC(CCCC)CO,-0.091435799,-0.794590809,train,-2.123410374,0.00237897,,,
CCCCCCCCC(CCCC)CO,-0.61389586,-1.119954839,train,-2.259381395,0.002033864,,,
CCCCCCCCC(CCCC)CO,-1.218744614,-1.362879978,train,-2.416794198,0.001776199,,,
C1CCCCC1CCCC,0.530222298,1.714039158,val,-1.961622914,0.005039815,,,
C1CCCCC1CCCC,0.173678698,0.556212118,val,-2.054413925,0.003811735,,,
C1CCCCC1CCCC,-0.219364643,-0.147904508,val,-2.156704049,0.003064895,,,
C1CCCCC1CCCC,-0.657242048,-0.621308013,val,-2.270662306,0.002562767,,,
C1CCCCC1CCCC,-1.151514749,-0.961429605,val,-2.399297524,0.002202008,,,
c1(C(C)CC)ccccc1,0.555764862,1.730860497,train,-1.954975423,0.005057657,,,
c1(C(C)CC)ccccc1,0.225106849,0.589917964,train,-2.041029671,0.003847486,,,
c1(C(C)CC)ccccc1,-0.13670789,-0.110446341,train,-2.135192504,0.003104626,,,
c1(C(C)CC)ccccc1,-0.536167582,-0.584129855,train,-2.239152493,0.002602201,,,
c1(C(C)CC)ccccc1,-0.98202524,-0.925854198,train,-2.355187623,0.002239742,,,
CC(C)(C)N,1.675223344,1.534984574,train,-1.66363466,0.004849896,,,
CC(C)(C)N,1.441010834,0.991048729,train,-1.72458882,0.004272956,,,
CC(C)(C)N,1.191590074,0.562768311,train,-1.78950095,0.003818689,,,
CC(C)(C)N,0.92484802,0.216799507,train,-1.858920973,0.003451728,,,
CC(C)(C)N,0.638198132,-0.068507071,train,-1.93352204,0.00314911,,,
CCC(N)C,1.557848956,2.552772693,train,-1.694181522,0.00592944,,,
CCC(N)C,1.26335144,1.440831461,train,-1.770824946,0.00475003,,,
CCC(N)C,0.944395049,0.697848132,train,-1.853833829,0.003961965,,,
CCC(N)C,0.596546012,0.166316634,train,-1.944362067,0.003398182,,,
CCC(N)C,0.214043705,-0.232787123,train,-2.043908871,0.002974862,,,
CCCCN,1.417114304,1.17049363,train,-1.730807928,0.004463289,,,
CCCCN,1.154655115,0.398149796,train,-1.799113329,0.003644082,,,
CCCCN,0.94772205,-0.134644104,train,-1.852967972,0.00307896,,,
CCCCN,0.80660923,-0.524373656,train,-1.889692797,0.002665583,,,
CCCCN,0.739107451,-0.82184134,train,-1.907260237,0.002350066,,,
CCCCOC=C,1.147455914,2.167025505,train,-1.800986932,0.005520287,,,
CCCCOC=C,0.712783692,0.876772611,train,-1.914111035,0.004151746,,,
CCCCOC=C,0.222592282,0.099166098,train,-2.041684091,0.003326957,,,
CCCCOC=C,-0.339406589,-0.420687005,train,-2.187945147,0.002775561,,,
CCCCOC=C,-0.99792197,-0.79272219,train,-2.359324771,0.002380952,,,
CC(C)(C)SC(C)(C)C,0.351154128,0.531692862,test,-2.008225676,0.003785728,,,
CC(C)(C)SC(C)(C)C,0.084126485,0.057209858,test,-2.077720024,0.003282455,,,
CC(C)(C)SC(C)(C)C,-0.202853257,-0.305920633,test,-2.152406936,0.002897291,,,
CC(C)(C)SC(C)(C)C,-0.51300923,-0.592780937,test,-2.233125497,0.002593025,,,
CC(C)(C)SC(C)(C)C,-0.850416307,-0.825116608,test,-2.320936199,0.002346592,,,
C(C)(C)(C)OC(=O)CC(=O)C,0.451820456,0.971861919,train,-1.982027112,0.004252605,,,
C(C)(C)(C)OC(=O)CC(=O)C,0.111873448,0.204879757,train,-2.070498835,0.003439085,,,
C(C)(C)(C)OC(=O)CC(=O)C,-0.261094279,-0.31577755,train,-2.16756425,0.002886836,,,
C(C)(C)(C)OC(=O)CC(=O)C,-0.674194649,-0.692357004,train,-2.275074246,0.002487407,,,
C(C)(C)(C)OC(=O)CC(=O)C,-1.137117603,-0.977393001,train,-2.395550645,0.002185076,,,
CCCCCCCCC(=O)OCCCC,-0.07476536,0.971861919,train,-2.119071867,0.004252605,,,
CCCCCCCCC(=O)OCCCC,-0.518627714,-0.007560122,train,-2.234587716,0.003213755,,,
CCCCCCCCC(=O)OCCCC,-1.020542069,-0.60241064,train,-2.365211686,0.002582811,,,
CCCCCCCCC(=O)OCCCC,-1.598011217,-1.002021621,train,-2.515498905,0.002158953,,,
CCCCCCCCC(=O)OCCCC,-2.277883024,-1.288964891,train,-2.692436571,0.001854599,,,
c1(CCCC)cccc2ccccc21,0.437252033,0.682667256,train,-1.985818566,0.003945863,,,
c1(CCCC)cccc2ccccc21,0.082865094,-0.186629791,train,-2.078048303,0.00302382,,,
c1(CCCC)cccc2ccccc21,-0.307558651,-0.726614384,train,-2.179656673,0.002451071,,,
c1(CCCC)cccc2ccccc21,-0.742186542,-1.094616295,train,-2.292769239,0.00206074,,,
c1(CCCC)cccc2ccccc21,-1.232321553,-1.36151104,train,-2.420327617,0.001777651,,,
CC(C)(C)OC(=O)C(=C)C,0.44322665,1.149935054,train,-1.984263663,0.004441483,,,
CC(C)(C)OC(=O)C(=C)C,0.160668449,0.439551673,train,-2.057799862,0.003687996,,,
CC(C)(C)OC(=O)C(=C)C,-0.164541196,-0.064762292,train,-2.142436164,0.003153082,,,
CC(C)(C)OC(=O)C(=C)C,-0.542135024,-0.441313462,train,-2.240705529,0.002753683,,,
CC(C)(C)OC(=O)C(=C)C,-0.985933079,-0.73319509,train,-2.356204644,0.002444091,,,
C=C(C)C(=O)OCCCC,0.854172089,1.72941425,train,-1.877314491,0.005056123,,,
C=C(C)C(=O)OCCCC,0.393193473,0.426966309,train,-1.997284873,0.003674647,,,
C=C(C)C(=O)OCCCC,-0.130725654,-0.316484645,train,-2.133635618,0.002886086,,,
C=C(C)C(=O)OCCCC,-0.737531822,-0.797228748,train,-2.291557841,0.002376172,,,
C=C(C)C(=O)OCCCC,-1.458471836,-1.133604618,train,-2.47918357,0.002019386,,,
CCCCOC(C)C,0.78018093,2.200276924,train,-1.896570802,0.005555556,,,
CCCCOC(C)C,0.323915289,0.813813738,train,-2.015314625,0.004084967,,,
CCCCOC(C)C,-0.193922428,0.007731061,train,-2.150082674,0.003229974,,,
CCCCOC(C)C,-0.792581527,-0.519323106,train,-2.30588461,0.00267094,,,
CCCCOC(C)C,-1.502041023,-0.890852953,train,-2.490522517,0.002276867,,,
CCCCN=C=O,0.931969619,2.200276924,train,-1.857067566,0.005555556,,,
CCCCN=C=O,0.597826278,1.025641744,train,-1.944028876,0.004309648,,,
CCCCN=C=O,0.231833776,0.281351702,train,-2.039278978,0.003520197,,,
CCCCN=C=O,-0.172725225,-0.232474115,train,-2.14456607,0.002975194,,,
CCCCN=C=O,-0.624946474,-0.608526548,train,-2.262257334,0.002576324,,,
ICCCC,-0.288217891,2.501862734,train,-2.174623211,0.005875441,,,
ICCCC,-0.615922342,1.087191139,train,-2.25990879,0.004374932,,,
ICCCC,-0.974203242,0.248100284,train,-2.353151936,0.003484928,,,
ICCCC,-1.369359174,-0.307304656,train,-2.455991865,0.002895823,,,
ICCCC,-1.809860783,-0.702086643,train,-2.570633075,0.002477087,,,
CC(C)(C)OO,1.342339569,0.360599235,test,-1.750268166,0.003604253,,,
CC(C)(C)OO,1.111194026,0.052392178,test,-1.810424143,0.003277345,,,
CC(C)(C)OO,0.865248651,-0.2045542,test,-1.874431799,0.003004808,,,
CC(C)(C)OO,0.60247779,-0.4220484,test,-1.942818313,0.002774117,,,
CC(C)(C)OO,0.320409169,-0.608526548,test,-2.016227098,0.002576324,,,
CCCCOS(=O)(=O)O,-1.045729612,0.236121137,test,-2.371766782,0.003472222,,,
CCCCOS(=O)(=O)O,-1.335415071,-0.414407051,test,-2.447157861,0.002782222,,,
CCCCOS(=O)(=O)O,-1.648734096,-0.849251204,test,-2.528699611,0.002320993,,,
CCCCOS(=O)(=O)O,-1.989888209,-1.160422406,test,-2.617485485,0.001990941,,,
