smiles,lnA,Viscosity,temperature,splits,Viscosity_unnormed,lnA_unnormed,temperature_unnormed
C1CC[C@H]2CCCC[C@H]2C1,-3.795194459,0.834689245,2.26111117478085,val,1.065055505,-4.833271844,0.003354017
C1CC[C@H]2CCCC[C@H]2C1,-3.795194459,-0.158056188,1.75949422556661,val,-0.199671195,-4.833271844,0.002609944
C1CC[C@H]2CCCC[C@H]2C1,-3.795194459,-0.647538093,1.4876977703831,val,-0.823255866,-4.833271844,0.002206775
C1CC=CC=C1,-3.400276787,-0.387522307,2.30873381786754,val,-0.49200387,-4.330159055,0.003424658
C1CC=CC=C1,-3.400276787,-0.593310717,2.15074200339907,val,-0.754171882,-4.330159055,0.003190301
C1CC=CC=C1,-3.400276787,-0.695840845,2.07144036905678,val,-0.884792065,-4.330159055,0.003072669
C1CC=CC=C1,-3.400276787,-0.886940525,1.92586842341216,val,-1.128247094,-4.330159055,0.002856735
C1CC=CC=C1,-3.400276787,-0.918872523,1.90088846252635,val,-1.168927463,-4.330159055,0.002819681
C1CC1,-3.701178342,-1.434282577,2.37101316008573,val,-1.825543786,-4.713498245,0.00351704
C1CC1,-3.701178342,-1.441820805,2.36270358492843,val,-1.835147253,-4.713498245,0.003504714
C1CC1,-3.701178342,-1.449382464,2.35445198668688,val,-1.844780571,-4.713498245,0.003492474
C1CC1,-3.701178342,-1.482034219,2.31929775123723,val,-1.886377888,-4.713498245,0.003440328
C1CC1,-3.701178342,-1.529627901,2.26986568905901,val,-1.947010754,-4.713498245,0.003367003
C1CC2=CC=CC=C2C1,-3.356966655,0.631717524,2.46805842724807,val,0.806475866,-4.274983298,0.003660992
C1CC2=CC=CC=C2C1,-3.356966655,0.306408316,2.29967661015715,val,0.392042088,-4.274983298,0.003411223
C1CC2=CC=CC=C2C1,-3.356966655,-0.250509815,1.96459295823168,val,-0.317454231,-4.274983298,0.002914177
C1CC2=CC=CC=C2C1,-3.356966655,-0.408865061,1.85639589873995,val,-0.519193873,-4.274983298,0.002753683
C1CC2=CC=CC=C2C1,-3.356966655,-0.542275932,1.75949422556661,val,-0.689155159,-4.274983298,0.002609944
c1cc2ccc3cccc4ccc(c1)c2c34,-3.856326707,0.102901779,1.45557653660737,val,0.132781111,-4.911152421,0.002159128
c1cc2ccc3cccc4ccc(c1)c2c34,-3.856326707,0.021115118,1.4245116961686,val,0.028587457,-4.911152421,0.002113048
c1cc2ccc3cccc4ccc(c1)c2c34,-3.856326707,-0.063369419,1.39561155196788,val,-0.079043207,-4.911152421,0.002070179
c1cc2ccc3cccc4ccc(c1)c2c34,-3.856326707,-0.13911803,1.36647478105287,val,-0.175544573,-4.911152421,0.002026959
c1cc2ccc3cccc4ccc(c1)c2c34,-3.856326707,-0.209546682,1.34012562114513,val,-0.265268478,-4.911152421,0.001987874
c1ccc(cc1)c1cccc(c1)c1ccccc1,-3.848035529,-0.055480422,1.42481304130046,val,-0.068992871,-4.900589718,0.002113495
c1ccc(cc1)c1cccc(c1)c1ccccc1,-3.848035529,-0.561267551,1.22986431379264,val,-0.713349888,-4.900589718,0.001824318
c1ccc(cc1)c1cccc(c1)c1ccccc1,-3.848035529,-0.710168857,1.17621948712002,val,-0.903045505,-4.900589718,0.001744744
c1ccc(cc1)c1cccc(c1)c1ccccc1,-3.848035529,-0.938570816,1.08184250638252,val,-1.194022473,-4.900589718,0.00160475
c1ccc(cc1)c1cccc(c1)c1ccccc1,-3.848035529,-1.134730253,1.00148582700362,val,-1.443923474,-4.900589718,0.001485553
c1ccc(cc1)c2ccccc2,-3.191167237,-0.61085974,1.50429602204201,val,-0.776528789,-4.063760014,0.002231396
c1ccc(cc1)c2ccccc2,-3.191167237,-0.895721893,1.35330727967592,val,-1.139434283,-4.063760014,0.002007427
c1ccc(cc1)c2ccccc2,-3.191167237,-1.154944638,1.13464666777677,val,-1.46967597,-4.063760014,0.001683077
c1ccc(cc1)c2ccccc2,-3.191167237,-1.449680489,1.04657299125155,val,-1.845160246,-4.063760014,0.001552433
c1ccc(cc1)c2ccccc2,-3.191167237,-1.579004876,1,val,-2.009915479,-4.063760014,0.001483349
C1CCC(CC1)Cl,-3.570301358,0.396028191,2.31388432526668,val,0.506215011,-4.546765052,0.003432298
C1CCC(CC1)Cl,-3.570301358,0.013449543,2.10113803292415,val,0.018821754,-4.546765052,0.003116721
C1CCC(CC1)Cl,-3.570301358,-0.134454031,2.01690431584206,val,-0.169602784,-4.546765052,0.002991773
C1CCC(CC1)Cl,-3.570301358,-0.255919544,1.94307610683662,val,-0.324346057,-4.546765052,0.00288226
C1CCC(CC1)Cl,-3.570301358,-0.786015955,1.62387138832466,val,-0.999672341,-4.546765052,0.002408768
C1CCC=CC1,-3.323369281,-0.327482825,2.29967661015715,val,-0.415515444,-4.232181293,0.003411223
C1CCC=CC1,-3.323369281,-0.522207324,2.1528028805089,val,-0.663588378,-4.232181293,0.003193358
C1CCC=CC1,-3.323369281,-0.445318064,2.14185940058611,val,-0.56563386,-4.232181293,0.003177125
C1CCC=CC1,-3.323369281,-0.590645354,2.08618335941171,val,-0.750776293,-4.232181293,0.003094538
C1CCC=CC1,-3.323369281,-0.83191191,1.91112745550777,val,-1.058142356,-4.232181293,0.002834869
c1ccc2CCCc2c1,-3.641424111,0.631367022,2.46805842724807,val,0.806029338,-4.63737322,0.003660992
c1ccc2CCCc2c1,-3.641424111,0.31327303,2.29967661015715,val,0.400787519,-4.63737322,0.003411223
c1ccc2CCCc2c1,-3.641424111,-0.068055693,2.08618335941171,val,-0.085013374,-4.63737322,0.003094538
c1ccc2CCCc2c1,-3.641424111,-0.323331217,1.90896275926973,val,-0.410226425,-4.63737322,0.002831658
c1ccc2CCCc2c1,-3.641424111,-0.482097158,1.80664631182547,val,-0.612489278,-4.63737322,0.002679887
C1CCCC1,-3.220688988,-0.463492218,2.46804292179386,test,-0.588787165,-4.101369804,0.003660969
C1CCCC1,-3.220688988,-0.559667247,2.3808941793199,test,-0.711311151,-4.101369804,0.003531697
C1CCCC1,-3.220688988,-0.61085974,2.33957146969459,test,-0.776528789,-4.101369804,0.003470401
C1CCCC1,-3.220688988,-0.734423895,2.22381718664994,test,-0.933945667,-4.101369804,0.003298697
C1CCCC1,-3.220688988,-0.81646099,2.1528028805089,test,-1.038458366,-4.101369804,0.003193358
C1CCCC2(CC1)CCCCC2,-4.474036097,1.631028242,2.46805842724807,test,2.079566534,-5.698094906,0.003660992
C1CCCC2(CC1)CCCCC2,-4.474036097,1.180518941,2.29967661015715,test,1.505631744,-5.698094906,0.003411223
C1CCCC2(CC1)CCCCC2,-4.474036097,0.863380916,2.16803395559642,test,1.101607798,-5.698094906,0.003215951
C1CCCC2(CC1)CCCCC2,-4.474036097,0.539614242,2.02356357135104,test,0.689139159,-5.698094906,0.003001651
C1CCCC2(CC1)CCCCC2,-4.474036097,0.100147571,1.81198827787662,test,0.129272336,-5.698094906,0.002687811
C1CCCCC1,-3.601494716,-0.22210134,2.3809784480928,val,-0.281262721,-4.586504417,0.003531822
C1CCCCC1,-3.601494716,-0.277448044,2.34405456841242,val,-0.351772694,-4.586504417,0.003477051
C1CCCCC1,-3.984709599,-0.003651459,2.31063289893343,val,-0.002964389,-5.074708218,0.003427475
C1CCCCC1,-3.984709599,-0.15493793,2.22513852100888,val,-0.195698632,-5.074708218,0.003300657
C1CCCCC1,-3.601494716,-0.577648892,2.13426442462293,val,-0.734219206,-4.586504417,0.003165859
c1ccccc1,-3.601494716,-0.632730644,2.0948050661038,val,-0.804391639,-4.586504417,0.003107327
c1ccccc1,-3.984709599,-0.4398508,2.05859983051864,val,-0.558668737,-5.074708218,0.003053622
c1ccccc1,-3.601494716,-0.78029902,1.98905449762665,val,-0.992389145,-4.586504417,0.002950462
c1ccccc1,-3.984709599,-0.615583617,1.95417194470081,val,-0.782546862,-5.074708218,0.002898719
c1ccccc1,-3.984709599,-0.681296668,1.91530853494356,val,-0.866263238,-5.074708218,0.002841071
C1CCCCCCC1,-4.277586064,0.736532801,2.29967661015715,val,0.940007258,-5.447823695,0.003411223
C1CCCCCCC1,-4.277586064,0.403562248,2.1528028805089,val,0.515813165,-5.447823695,0.003193358
C1CCCCCCC1,-4.277586064,0.121244121,2.02356357135104,val,0.156148682,-5.447823695,0.003001651
C1CCCCCCC1,-4.277586064,-0.002109907,1.96459363238186,val,-0.0010005,-5.447823695,0.002914178
C1CCCCCCC1,-4.277586064,-0.114255409,1.90896275926973,val,-0.14387037,-5.447823695,0.002831658
C1CCNC1,-4.155215702,1.240516464,3.04838443279363,val,1.582066716,-5.291927672,0.004521818
C1CCNC1,-4.155215702,1.0286139,2.9561505754883,val,1.312109463,-5.291927672,0.004385003
C1CCNC1,-4.155215702,0.396973912,2.65884495152523,val,0.507419831,-5.291927672,0.003943995
C1CCNC1,-4.155215702,-0.333452045,2.22381718664994,val,-0.423120043,-5.291927672,0.003298697
C1CCNC1,-4.155215702,-0.559667247,2.06067621308269,val,-0.711311151,-5.291927672,0.003056702
C1CCNCC1,-4.091040815,0.571657409,2.3514135918115,val,0.729961154,-5.210170869,0.003487967
C1CCNCC1,-3.322099962,-0.035004748,2.29967661015715,val,-0.042907501,-4.230564219,0.003411223
C1CCNCC1,-3.322099962,-0.156141678,2.22381718664994,val,-0.19723217,-4.230564219,0.003298697
C1CCNCC1,-3.322099962,-0.352864437,2.08618335941171,val,-0.447850825,-4.230564219,0.003094538
C1CCNCC1,-4.091040815,-0.054919945,2.07910613078918,val,-0.068278841,-5.210170869,0.00308404
c1ccncc1,-3.322099962,-0.431618788,2.02356357135104,val,-0.54818141,-4.230564219,0.003001651
c1ccncc1,-3.322099962,-0.443937327,2.02356357135104,val,-0.563874845,-4.230564219,0.003001651
c1ccncc1,-4.091040815,-0.354462985,1.92752009136083,val,-0.449887326,-5.210170869,0.002859185
c1ccncc1,-4.091040815,-0.456452273,1.87654894431452,val,-0.579818495,-5.210170869,0.002783577
c1ccncc1,-4.091040815,-0.5414945,1.83018898452084,val,-0.688159639,-5.210170869,0.002714809
C1CCOCC1,-3.514456119,-0.15327864,2.26872030789787,val,-0.193584749,-4.47561996,0.003365304
C1CCOCC1,-3.514456119,-0.163827894,2.26111050063067,val,-0.207024169,-4.47561996,0.003354016
C1CCOCC1,-3.514456119,-0.175500208,2.25355260292756,val,-0.221894332,-4.47561996,0.003342805
C1CCOCC1,-3.514456119,-0.197360948,2.23858579471183,val,-0.249744233,-4.47561996,0.003320604
C1CCOCC1,-3.514456119,-0.26246082,2.19485636893273,val,-0.332679438,-4.47561996,0.003255738
C1CO1,-2.911504166,-0.432162193,3.01968990439876,val,-0.548873691,-3.707477989,0.004479254
C1CO1,-2.911504166,-0.563995577,2.86933486320482,val,-0.716825308,-3.707477989,0.004256225
C1CO1,-2.911504166,-0.627240371,2.80253669230909,val,-0.797397202,-3.707477989,0.00415714
C1CO1,-2.911504166,-0.923179174,2.46804831499532,val,-1.174414002,-3.707477989,0.003660977
C1CO1,-2.911504166,-0.959574038,2.4236926036961,val,-1.220779923,-3.707477989,0.003595182
CC,-3.000105141,-0.572123301,5.59135914744271,val,-0.727179775,-3.820352867,0.008293937
CC,-3.000105141,-0.645288391,5.41616571690142,val,-0.820389817,-3.820352867,0.008034064
CC,-3.000105141,-0.924374018,4.74720244527755,val,-1.175936196,-3.820352867,0.007041758
CC,-3.000105141,-1.293714963,3.89254652816026,val,-1.646465033,-3.820352867,0.005774005
CC,-3.000105141,-1.362544062,3.74507078239848,val,-1.734151157,-3.820352867,0.005555247
CC(=O)C(C)(C)C,-3.433587374,-0.266852153,2.29967661015715,val,-0.338273859,-4.372595703,0.003411223
CC(=O)C(C)(C)C,-3.433587374,-0.467746692,2.1528028805089,val,-0.594207233,-4.372595703,0.003193358
CC(=O)C(C)(C)C,-3.433587374,-0.558070199,2.08618335941171,val,-0.709276562,-4.372595703,0.003094538
CC(=O)C(C)(C)C,-3.433587374,-0.645752088,2.02356357135104,val,-0.820980552,-4.372595703,0.003001651
CC(=O)C(C)(C)C,-3.433587374,-0.803268267,1.90896275926973,val,-1.021651248,-4.372595703,0.002831658
CC(=O)c1cccc(O)c1,-4.792924263,0.838737468,1.67345243769335,val,1.070212814,-6.104348477,0.002482314
CC(=O)c1cccc(O)c1,-4.792924263,0.400745444,1.55638962914324,val,0.512224645,-6.104348477,0.002308669
CC(=O)c1cccc(O)c1,-4.792924263,-0.018545481,1.4272258248059,val,-0.021938908,-6.104348477,0.002117074
CC(=O)c1cccc(O)c1,-4.792924263,-0.157672912,1.38103103180708,val,-0.199182914,-6.104348477,0.002048551
CC(=O)c1cccc(O)c1,-4.792924263,-0.703676063,1.1844859166656,val,-0.894773888,-6.104348477,0.001757006
CC(=O)c1ccccc1,-3.27405136,0.375900202,2.26103499581016,train,0.480572581,-4.1693518,0.003353904
CC(=O)c1ccccc1,-3.27405136,-0.519924389,1.70606175620168,train,-0.66067999,-4.1693518,0.002530685
CC(=O)c1ccccc1,-3.27405136,-0.647001864,1.62582912045648,train,-0.822572728,-4.1693518,0.002411672
CC(=O)c1ccccc1,-3.27405136,-0.899656481,1.46347622845332,train,-1.144446825,-4.1693518,0.002170846
CC(=O)c1ccccc1,-3.27405136,-0.972992289,1.42090903758994,train,-1.237874356,-4.1693518,0.002107704
CC(=O)CC(C)(C)O,-8.448738944,3.799504603,2.92536415907517,val,4.842137744,-10.76174229,0.004339336
CC(=O)CC(C)(C)O,-8.448738944,2.946630761,2.78286970901656,val,3.755603086,-10.76174229,0.004127967
CC(=O)CC(C)(C)O,-8.448738944,1.607021217,2.4926979422914,val,2.048982334,-10.76174229,0.003697541
CC(=O)CC(C)(C)O,-8.448738944,1.576073112,2.48443016444545,val,2.009555414,-10.76174229,0.003685277
CC(=O)CC(C)(C)O,-8.448738944,0.051783994,1.96459363238186,val,0.067658648,-10.76174229,0.002914178
CC(=O)OC(C)(F)F,-3.832575702,0.094609992,2.29967661015715,val,0.122217633,-4.880894381,0.003411223
CC(=O)OC(C)(F)F,-3.832575702,-0.039112285,2.22381718664994,val,-0.048140375,-4.880894381,0.003298697
CC(=O)OC(C)(F)F,-3.832575702,-0.160936736,2.13914055289753,val,-0.203340924,-4.880894381,0.003173092
CC(=O)OC(C)(F)F,-3.832575702,-0.277939181,2.08618335941171,val,-0.352398387,-4.880894381,0.003094538
CC(=O)OC(C)(F)F,-3.832575702,-0.385470823,2.02356357135104,val,-0.489390343,-4.880894381,0.003001651
CC(=O)OC(C)=O,-3.294386675,-0.291453694,2.1528028805089,test,-0.369615455,-4.195258357,0.003193358
CC(=O)OC(C)=O,-3.294386675,-0.656529584,1.88536548040953,test,-0.834710745,-4.195258357,0.002796655
CC(=O)OC(C)=O,-3.294386675,-0.732429108,1.83073572031936,test,-0.93140437,-4.195258357,0.00271562
CC(=O)OC(C)=O,-3.294386675,-0.823141444,1.76446743146758,test,-1.046969056,-4.195258357,0.002617321
CC(=O)OC(C)=O,-3.294386675,-0.895721893,1.71373763018683,test,-1.139434283,-4.195258357,0.002542071
CC(=O)OC=C,-3.185644483,-0.474602182,2.46715506600267,val,-0.602940913,-4.056724198,0.003659652
CC(=O)OC=C,-3.185644483,-0.592810272,2.36751634308581,val,-0.753534331,-4.056724198,0.003511853
CC(=O)OC=C,-3.185644483,-0.645038822,2.3210539124643,val,-0.820071874,-4.056724198,0.003442933
CC(=O)OC=C,-3.185644483,-0.740438856,2.23561683730531,val,-0.94160854,-4.056724198,0.0033162
CC(=O)OC=C,-3.185644483,-0.967059981,2.02356357135104,val,-1.23031678,-4.056724198,0.003001651
CC(=O)OC1CCCCC1,-4.213229884,0.821592823,2.37719983631634,val,1.048371072,-5.36583593,0.003526217
CC(=O)OC1CCCCC1,-2.968587368,0.698815862,2.26285654960498,val,0.891957055,-3.780200207,0.003356606
CC(=O)OC1CCCCC1,-4.213229884,0.543152709,2.25740065217289,val,0.693647056,-5.36583593,0.003348513
CC(=O)OC1CCCCC1,-2.968587368,0.511861049,2.15067391423057,val,0.653782457,-3.780200207,0.0031902
CC(=O)OC1CCCCC1,-4.213229884,0.322160322,2.14909707695222,val,0.412109651,-5.36583593,0.003187861
CC(=O)Oc1ccccc1,-4.213229884,0.077758928,2.0239889601166,test,0.100749903,-5.36583593,0.003002282
CC(=O)Oc1ccccc1,-2.968587368,0.196179788,1.95666764867877,test,0.251614383,-3.780200207,0.002902421
CC(=O)Oc1ccccc1,-4.213229884,-0.086648019,1.93277037298707,test,-0.108699417,-5.36583593,0.002866973
CC(=O)Oc1ccccc1,-2.968587368,-0.062384604,1.79481430196131,test,-0.077788583,-3.780200207,0.002662336
CC(=O)Oc1ccccc1,-2.968587368,-0.175755039,1.72350808879097,test,-0.222218979,-3.780200207,0.002556564
CC(Br)CBr,-3.042381023,0.647330275,2.46480969751555,train,0.826366024,-3.874211021,0.003656173
CC(Br)CBr,-3.042381023,0.467004238,2.35667398569049,train,0.59663628,-3.874211021,0.00349577
CC(Br)CBr,-3.042381023,-0.068483109,2.00437118978743,train,-0.085557888,-3.874211021,0.002973182
CC(Br)CBr,-3.042381023,-0.276823405,1.860854053901,train,-0.350976923,-3.874211021,0.002760296
CC(Br)CBr,-3.042381023,-0.543841135,1.68066988955398,train,-0.691149178,-3.874211021,0.00249302
CC(C)(Br)CBr,-3.218181622,0.703914511,2.35042933254413,val,0.898452574,-4.098175498,0.003486507
CC(C)(Br)CBr,-3.218181622,-0.08141501,1.90572481594015,val,-0.102032726,-4.098175498,0.002826855
CC(C)(Br)CBr,-3.218181622,-0.194845891,1.83802328379903,val,-0.246540129,-4.098175498,0.00272643
CC(C)(Br)CBr,-3.218181622,-0.411772772,1.70718489040678,val,-0.522898205,-4.098175498,0.002532351
CC(C)(Br)CBr,-3.218181622,-0.554726939,1.62215230535767,val,-0.705017353,-4.098175498,0.002406218
CC(C)(C)C,-3.741626398,-0.659174645,2.61724584032483,val,-0.838080471,-4.765027807,0.003882289
CC(C)(C)C,-3.741626398,-0.709981679,2.57328855178384,val,-0.902807047,-4.765027807,0.003817085
CC(C)(C)C,-3.741626398,-0.84474825,2.45860751583073,val,-1.074495452,-4.765027807,0.003646973
CC(C)(C)C,-3.741626398,-0.881020004,2.42823233102931,val,-1.120704535,-4.765027807,0.003601916
CC(C)(C)C,-3.741626398,-0.90150763,2.41129633012865,val,-1.146805131,-4.765027807,0.003576794
CC(C)(C)N1CCOC1=O,-4.672978155,1.851157692,2.4236926036961,val,2.360004584,-5.951540879,0.003595182
CC(C)(C)N1CCOC1=O,-4.672978155,1.588174462,2.33958090779715,val,2.024972156,-5.951540879,0.003470415
CC(C)(C)N1CCOC1=O,-4.672978155,1.35451089,2.26111050063067,val,1.727292057,-5.951540879,0.003354016
CC(C)(C)N1CCOC1=O,-4.672978155,1.146182922,2.18773397224793,val,1.461888728,-5.951540879,0.003245173
CC(C)(C)N1CCOC1=O,-4.672978155,0.642575294,1.99364208962287,val,0.820308326,-5.951540879,0.002957267
CC(C)(C)O,-8.584582523,1.163903417,2.26109701762701,val,1.484464085,-10.93480277,0.003353996
CC(C)(C)O,-8.584582523,0.939639801,2.22381718664994,val,1.198759237,-10.93480277,0.003298697
CC(C)(C)O,-8.584582523,0.557919504,2.1528028805089,val,0.712459492,-10.93480277,0.003193358
CC(C)(C)O,-8.584582523,-0.16653595,1.97408566696037,val,-0.210474148,-10.93480277,0.002928258
CC(C)(C)O,-8.584582523,-0.274930217,1.94492597493914,val,-0.348565061,-10.93480277,0.002885004
CC(C)(N)CO,-10.96579446,3.60936384,2.22381718664994,val,4.599904346,-13.96839247,0.003298697
CC(C)(N)CO,-10.96579446,3.019603149,2.1528028805089,val,3.848567631,-13.96839247,0.003193358
CC(C)(N)CO,-10.96579446,2.070070783,2.02356357135104,val,2.63889303,-13.96839247,0.003001651
CC(C)(N)CO,-10.96579446,1.691504103,1.96459295823168,val,2.156610894,-13.96839247,0.002914177
CC(C)(N)CO,-10.96579446,1.357727582,1.90896275926973,val,1.731390023,-13.96839247,0.002831658
CC(C)(N=C=O)c1cccc(c1)C(C)(C)N=C=O,-5.051390273,1.526944216,2.22381718664994,val,1.946966734,-6.433626108,0.003298697
CC(C)(N=C=O)c1cccc(c1)C(C)(C)N=C=O,-5.051390273,1.410213147,2.18773397224793,val,1.798254994,-6.433626108,0.003245173
CC(C)(N=C=O)c1cccc(c1)C(C)(C)N=C=O,-5.051390273,1.299955258,2.1528028805089,val,1.657789885,-6.433626108,0.003193358
CC(C)(N=C=O)c1cccc(c1)C(C)(C)N=C=O,-5.051390273,1.097158131,2.08618335941171,val,1.399432674,-6.433626108,0.003094538
CC(C)(N=C=O)c1cccc(c1)C(C)(C)N=C=O,-5.051390273,0.605021959,1.90896275926973,val,0.77246655,-6.433626108,0.002831658
CC(C)=O,-3.18328567,0.315373227,3.49029324858816,test,0.403463105,-4.053719144,0.005177323
CC(C)=O,-3.18328567,-0.186652616,3.0210631483218,test,-0.236102152,-4.053719144,0.004481291
CC(C)=O,-3.18328567,-0.537598966,2.66304625546652,test,-0.68319685,-4.053719144,0.003950227
CC(C)=O,-3.18328567,-0.826503113,2.36651860081478,test,-1.051251717,-4.053719144,0.003510373
CC(C)=O,-3.18328567,-0.912832492,2.27630382330793,test,-1.161232651,-4.053719144,0.003376553
CC(C)Br,-3.04670855,-0.44421328,2.42264767091224,test,-0.5642264,-3.879724155,0.003593632
CC(C)Br,-3.04670855,-0.651122339,2.22381718664994,test,-0.827822084,-3.879724155,0.003298697
CC(C)Br,-3.04670855,-0.702141086,2.18136257886714,test,-0.892818376,-3.879724155,0.003235722
CC(C)Br,-3.04670855,-0.741647399,2.144789257282,test,-0.943148186,-3.879724155,0.003181471
CC(C)Br,-3.04670855,-0.780913346,2.10994984996788,test,-0.993171776,-3.879724155,0.003129792
CC(C)C,-3.274759606,-0.736423765,3.0210631483218,val,-0.936493439,-4.170254083,0.004481291
CC(C)C,-3.274759606,-0.94376917,2.77256936836847,val,-1.200645014,-4.170254083,0.004112688
CC(C)C,-3.274759606,-1.037854369,2.66304625546652,val,-1.320506621,-4.170254083,0.003950227
CC(C)C,-3.274759606,-1.128106175,2.56184754902589,val,-1.435484605,-4.170254083,0.003800114
CC(C)C,-3.274759606,-1.211542017,2.46805842724807,val,-1.541779264,-4.170254083,0.003660992
CC(C)C(=O)C(C)C,-3.390814715,-0.361510693,2.29967661015715,val,-0.458865885,-4.318104671,0.003411223
CC(C)C(=O)C(C)C,-3.390814715,-0.45785522,2.22381718664994,val,-0.581605806,-4.318104671,0.003298697
CC(C)C(=O)C(C)C,-3.390814715,-0.631608488,2.08618335941171,val,-0.802962047,-4.318104671,0.003094538
CC(C)C(=O)C(C)C,-3.390814715,-0.864464068,1.90896275926973,val,-1.099612789,-4.318104671,0.002831658
CC(C)C(=O)C(C)C,-3.390814715,-1.003345577,1.80664631182547,val,-1.276543497,-4.318104671,0.002679887
CC(C)C(C)O,-7.096486752,1.316282884,2.31388432526668,test,1.678590771,-9.039015198,0.003432298
CC(C)C(C)O,-7.096486752,0.878111247,2.21796421475998,test,1.12037378,-9.039015198,0.003290015
CC(C)C(C)O,-7.096486752,0.404030734,2.10244858088016,test,0.516410002,-9.039015198,0.003118665
CC(C)C(C)O,-7.096486752,-0.356558319,1.87446177534754,test,-0.452556716,-9.039015198,0.002780481
CC(C)C(C)O,-7.096486752,-0.652200812,1.77431272074205,test,-0.829196025,-9.039015198,0.002631925
CC(C)C(O)=O,-3.398928622,0.253198979,2.32345388711625,val,0.324255053,-4.328441535,0.003446493
CC(C)C(O)=O,-3.398928622,-0.045729383,2.13554935487198,val,-0.056570351,-4.328441535,0.003167765
CC(C)C(O)=O,-3.398928622,-0.546980933,1.81179344847369,val,-0.695149183,-4.328441535,0.002687522
CC(C)C(O)=O,-3.398928622,-0.70694789,1.71051991136273,val,-0.898942094,-4.328441535,0.002537298
CC(C)C(O)=O,-3.398928622,-0.888397281,1.60275363383802,val,-1.130102956,-4.328441535,0.002377443
CC(C)c1ccccc1,-3.462153534,0.055443436,2.46805842724807,train,0.072320662,-4.4089881,0.003660992
CC(C)c1ccccc1,-3.462153534,-0.071052501,2.3808941793199,train,-0.088831214,-4.4089881,0.003531697
CC(C)c1ccccc1,-3.462153534,-0.188344209,2.29967661015715,train,-0.238257189,-4.4089881,0.003411223
CC(C)c1ccccc1,-3.462153534,-0.291453694,2.22381718664994,train,-0.369615455,-4.4089881,0.003298697
CC(C)c1ccccc1,-3.462153534,-0.388036017,2.1528028805089,train,-0.49265832,-4.4089881,0.003193358
CC(C)CBr,-3.142374197,-0.52986542,2.15046762427453,val,-0.673344553,-4.001599204,0.003189894
CC(C)CBr,-3.142374197,-0.593978474,2.09662931649935,val,-0.755022584,-4.001599204,0.003110033
