smiles,lnA,EaR,Viscosity,temperature,splits,Viscosity_unnormed,lnA_unnormed,EaR_unnormed,,,,mean,0.001687455,,,,,,
CCCCCOC(=O)C,-3.855058368,1.116489011,-0.804577606,0.002676659,train,-1.023319305,-4.909536596,1.422372156,,,,,,,,,,,
CCCCCOC(=O)C,-3.855058368,1.116489011,-1.222623828,0.002380952,train,-1.555897146,-4.909536596,1.422372156,,,,,,,,,,,
CCCCCOC(=O)C,-3.855058368,1.116489011,0.004150933,0.003466805,train,0.006975614,-4.909536596,1.422372156,,,,,,,,,,,
CCCCCOC(=O)C,-3.855058368,1.116489011,-1.038442565,0.00245008,train,-1.321255965,-4.909536596,1.422372156,,,,,,,,,,,
CCCOC(=O)CCC,-4.040017259,1.178203449,-1.258395974,0.002308669,train,-1.601469743,-5.145168451,1.500994425,,,,,,,,,,,
CCCOC(=O)CCC,-4.040017259,1.178203449,-0.847903849,0.002679887,train,-1.078515587,-5.145168451,1.500994425,,,,,,,,,,,
CCCOC(=O)CCC,-4.040017259,1.178203449,-1.389914297,0.002206775,train,-1.769019982,-5.145168451,1.500994425,,,,,,,,,,,
CCCOC(=O)CCC,-4.040017259,1.178203449,-1.641151171,0.002027781,train,-2.089087919,-5.145168451,1.500994425,,,,,,,,,,,
CCCOC(=O)CCC,-4.040017259,1.178203449,-1.514375124,0.002113495,train,-1.927579192,-5.145168451,1.500994425,,,,,,,,,,,
CCCOC(=O)C,-3.880989638,1.021520098,-0.8467507,0.002914178,train,-1.077046511,-4.942572225,1.301384725,,,,,,,,,,,
CCCOC(=O)C,-3.880989638,1.021520098,-0.520836767,0.003298697,train,-0.661842331,-4.942572225,1.301384725,,,,,,,,,,,
CCCOC(=O)C,-3.880989638,1.021520098,-0.926871259,0.002831658,train,-1.179117603,-4.942572225,1.301384725,,,,,,,,,,,
CCCOC(=O)C,-3.880989638,1.021520098,-1.785533336,0.002113495,train,-2.273026291,-4.942572225,1.301384725,,,,,,,,,,,
CCCOC(=O)C,-3.880989638,1.021520098,-0.608814715,0.003193358,train,-0.773923491,-4.942572225,1.301384725,,,,,,,,,,,
CC(=O)OC=C,-3.185644483,0.738289079,-0.740438856,0.0033162,train,-0.94160854,-4.056724198,0.940557246,,,,,,,,,,,
CC(=O)OC=C,-3.185644483,0.738289079,-0.967059981,0.003001651,train,-1.23031678,-4.056724198,0.940557246,,,,,,,,,,,
CC(=O)OC=C,-3.185644483,0.738289079,-0.645038822,0.003442933,train,-0.820071874,-4.056724198,0.940557246,,,,,,,,,,,
CC(=O)OC=C,-3.185644483,0.738289079,-0.592810272,0.003511853,train,-0.753534331,-4.056724198,0.940557246,,,,,,,,,,,
CC(=O)OC=C,-3.185644483,0.738289079,-0.474602182,0.003659652,train,-0.602940913,-4.056724198,0.940557246,,,,,,,,,,,
C1=CC=CC=CC=C1,-3.828973505,1.193005911,-0.257005978,0.003001651,train,-0.32573014,-4.876305295,1.519852299,,,,,,,,,,,
C1=CC=CC=CC=C1,-3.828973505,1.193005911,-0.144751656,0.003094538,train,-0.182721637,-4.876305295,1.519852299,,,,,,,,,,,
C1=CC=CC=CC=C1,-3.828973505,1.193005911,0.244064929,0.003411223,train,0.312618558,-4.876305295,1.519852299,,,,,,,,,,,
C1=CC=CC=CC=C1,-3.828973505,1.193005911,0.106331005,0.003298697,train,0.137149838,-4.876305295,1.519852299,,,,,,,,,,,
C1=CC=CC=CC=C1,-3.828973505,1.193005911,-0.445318064,0.002831658,train,-0.56563386,-4.876305295,1.519852299,,,,,,,,,,,
C[C@H]1CCCC[C@H]1C,-4.018983284,1.200740505,0.133899485,0.003470415,train,0.172271221,-5.118371824,1.52970593,,,,,,,,,,,
C[C@H]1CCCC[C@H]1C,-4.018983284,1.200740505,-0.159015196,0.003193358,train,-0.200892942,-5.118371824,1.52970593,,,,,,,,,,,
C[C@H]1CCCC[C@H]1C,-4.018983284,1.200740505,0.08341624,0.003411223,train,0.107957142,-5.118371824,1.52970593,,,,,,,,,,,
C[C@H]1CCCC[C@H]1C,-4.018983284,1.200740505,-0.062520367,0.003298697,train,-0.077961541,-5.118371824,1.52970593,,,,,,,,,,,
C[C@H]1CCCC[C@H]1C,-4.018983284,1.200740505,0.37492873,0.003660992,train,0.479334957,-5.118371824,1.52970593,,,,,,,,,,,
C[C@H]1CCC[C@@H](C)C1,-3.85774328,1.0939941,0.143748405,0.003660992,train,0.184818437,-4.91295709,1.393714342,,,,,,,,,,,
C[C@H]1CCC[C@@H](C)C1,-3.85774328,1.0939941,-0.257005978,0.003298697,train,-0.32573014,-4.91295709,1.393714342,,,,,,,,,,,
C[C@H]1CCC[C@@H](C)C1,-3.85774328,1.0939941,-0.094563534,0.003470415,train,-0.118783536,-4.91295709,1.393714342,,,,,,,,,,,
C[C@H]1CCC[C@@H](C)C1,-3.85774328,1.0939941,-0.334651356,0.003193358,train,-0.424647928,-4.91295709,1.393714342,,,,,,,,,,,
C[C@H]1CCC[C@@H](C)C1,-3.85774328,1.0939941,-0.114255409,0.003411223,train,-0.14387037,-4.91295709,1.393714342,,,,,,,,,,,
C[C@H]1CC[C@@H](C)CC1,-3.732269382,1.062569331,0.157332526,0.003660992,train,0.202124184,-4.75310726,1.353680167,,,,,,,,,,,
C[C@H]1CC[C@@H](C)CC1,-3.732269382,1.062569331,-0.055760811,0.003470415,train,-0.069350078,-4.75310726,1.353680167,,,,,,,,,,,
C[C@H]1CC[C@@H](C)CC1,-3.732269382,1.062569331,-0.228187497,0.003298697,train,-0.289016295,-4.75310726,1.353680167,,,,,,,,,,,
C[C@H]1CC[C@@H](C)CC1,-3.732269382,1.062569331,-0.106139844,0.003411223,train,-0.133531393,-4.75310726,1.353680167,,,,,,,,,,,
C[C@H]1CC[C@@H](C)CC1,-3.732269382,1.062569331,-0.328673043,0.003193358,train,-0.417031744,-4.75310726,1.353680167,,,,,,,,,,,
C1CC[C@H]2CCCC[C@H]2C1,-3.795194459,1.401525004,-0.158056188,0.002609944,train,-0.199671195,-4.833271844,1.785499117,,,,,,,,,,,
C1CC[C@H]2CCCC[C@H]2C1,-3.795194459,1.401525004,0.834689245,0.003354017,train,1.065055505,-4.833271844,1.785499117,,,,,,,,,,,
C1CC[C@H]2CCCC[C@H]2C1,-3.795194459,1.401525004,1.588806237,0.003800114,train,2.025777017,-4.833271844,1.785499117,,,,,,,,,,,
C1CC[C@H]2CCCC[C@H]2C1,-3.795194459,1.401525004,-0.647538093,0.002206775,train,-0.823255866,-4.833271844,1.785499117,,,,,,,,,,,
C1CC[C@H]2CCCC[C@H]2C1,-3.795194459,1.401525004,0.951153996,0.003411223,train,1.213427963,-4.833271844,1.785499117,,,,,,,,,,,
C1CCCCCCC1,-4.277586064,1.467468702,-0.114255409,0.002831658,train,-0.14387037,-5.447823695,1.86950933,,,,,,,,,,,
C1CCCCCCC1,-4.277586064,1.467468702,0.121244121,0.003001651,train,0.156148682,-5.447823695,1.86950933,,,,,,,,,,,
C1CCCCCCC1,-4.277586064,1.467468702,-0.002109907,0.002914178,train,-0.0010005,-5.447823695,1.86950933,,,,,,,,,,,
C1CCCCCCC1,-4.277586064,1.467468702,0.736532801,0.003411223,train,0.940007258,-5.447823695,1.86950933,,,,,,,,,,,
C1CCCCCCC1,-4.277586064,1.467468702,0.403562248,0.003193358,train,0.515813165,-5.447823695,1.86950933,,,,,,,,,,,
CCC1CCCC1,-3.144502819,0.790091295,-0.033367733,0.003950227,train,-0.040821995,-4.004311002,1.006551652,,,,,,,,,,,
CCC1CCCC1,-3.144502819,0.790091295,-0.7712251,0.003001651,train,-0.980829253,-4.004311002,1.006551652,,,,,,,,,,,
CCC1CCCC1,-3.144502819,0.790091295,-0.492300904,0.003354017,train,-0.625488532,-4.004311002,1.006551652,,,,,,,,,,,
CCC1CCCC1,-3.144502819,0.790091295,-0.843530865,0.002914178,train,-1.072944542,-4.004311002,1.006551652,,,,,,,,,,,
CCC1CCCC1,-3.144502819,0.790091295,-0.536046149,0.003298697,train,-0.68121861,-4.004311002,1.006551652,,,,,,,,,,,
c1ccc2CCCc2c1,-3.641424111,1.164497033,-0.323331217,0.002831658,train,-0.410226425,-4.63737322,1.483532879,,,,,,,,,,,
c1ccc2CCCc2c1,-3.641424111,1.164497033,-0.482097158,0.002679887,train,-0.612489278,-4.63737322,1.483532879,,,,,,,,,,,
c1ccc2CCCc2c1,-3.641424111,1.164497033,0.631367022,0.003660992,train,0.806029338,-4.63737322,1.483532879,,,,,,,,,,,
c1ccc2CCCc2c1,-3.641424111,1.164497033,-0.068055693,0.003094538,train,-0.085013374,-4.63737322,1.483532879,,,,,,,,,,,
c1ccc2CCCc2c1,-3.641424111,1.164497033,0.31327303,0.003411223,train,0.400787519,-4.63737322,1.483532879,,,,,,,,,,,
CCCCC1CCCCC1,-3.433729796,0.999602428,-0.403605755,0.002831658,train,-0.512493681,-4.372777144,1.273462297,,,,,,,,,,,
CCCCC1CCCCC1,-3.433729796,0.999602428,-0.14947743,0.003094538,train,-0.188742125,-4.372777144,1.273462297,,,,,,,,,,,
CCCCC1CCCCC1,-3.433729796,0.999602428,0.144400626,0.003354017,train,0.185649347,-4.372777144,1.273462297,,,,,,,,,,,
CCCCC1CCCCC1,-3.433729796,0.999602428,-0.245137114,0.003001651,train,-0.310609577,-4.372777144,1.273462297,,,,,,,,,,,
CCCCC1CCCCC1,-3.433729796,0.999602428,-0.531406045,0.002679887,train,-0.675307262,-4.372777144,1.273462297,,,,,,,,,,,
C[C@@H]1CCC[C@@H](C)C1,-3.330605472,0.869773532,-0.462079169,0.003298697,train,-0.586986985,-4.241399974,1.108064336,,,,,,,,,,,
C[C@@H]1CCC[C@@H](C)C1,-3.330605472,0.869773532,-0.362753683,0.003411223,train,-0.460449416,-4.241399974,1.108064336,,,,,,,,,,,
C[C@@H]1CCC[C@@H](C)C1,-3.330605472,0.869773532,-0.146638552,0.003660992,train,-0.185125484,-4.241399974,1.108064336,,,,,,,,,,,
C[C@@H]1CCC[C@@H](C)C1,-3.330605472,0.869773532,-0.545409464,0.003193358,train,-0.693147181,-4.241399974,1.108064336,,,,,,,,,,,
C[C@@H]1CCC[C@@H](C)C1,-3.330605472,0.869773532,-0.321558657,0.003470415,train,-0.407968238,-4.241399974,1.108064336,,,,,,,,,,,
C=CC(=C)C,-3.239605818,0.595875474,-1.241448437,0.003350645,train,-1.57987911,-4.125469255,0.759126758,,,,,,,,,,,
C=CC(=C)C,-3.239605818,0.595875474,-1.134730253,0.003531697,train,-1.443923474,-4.125469255,0.759126758,,,,,,,,,,,
C=CC(=C)C,-3.239605818,0.595875474,-1.17219695,0.003466805,train,-1.491654877,-4.125469255,0.759126758,,,,,,,,,,,
C=CC(=C)C,-3.239605818,0.595875474,-1.268585165,0.00331071,train,-1.614450454,-4.125469255,0.759126758,,,,,,,,,,,
C=CC(=C)C,-3.239605818,0.595875474,-1.098970718,0.003595183,train,-1.398366942,-4.125469255,0.759126758,,,,,,,,,,,
CC(=O)CC(C)(C)O,-8.448738944,2.791426559,2.946630761,0.004127967,val,3.755603086,-10.76174229,3.556190321,,,,,,,,,,,
CC(=O)CC(C)(C)O,-8.448738944,2.791426559,0.051783994,0.002914178,val,0.067658648,-10.76174229,3.556190321,,,,,,,,,,,
CC(=O)CC(C)(C)O,-8.448738944,2.791426559,1.576073112,0.003685277,val,2.009555414,-10.76174229,3.556190321,,,,,,,,,,,
CC(=O)CC(C)(C)O,-8.448738944,2.791426559,3.799504603,0.004339336,val,4.842137744,-10.76174229,3.556190321,,,,,,,,,,,
CC(=O)CC(C)(C)O,-8.448738944,2.791426559,1.607021217,0.003697541,val,2.048982334,-10.76174229,3.556190321,,,,,,,,,,,
CCOC(=O)CC(=O)C,-3.845387654,1.254973669,-0.016382092,0.003047387,train,-0.019182819,-4.897216409,1.598797289,,,,,,,,,,,
CCOC(=O)CC(=O)C,-3.845387654,1.254973669,-0.241931056,0.002872325,train,-0.30652516,-4.897216409,1.598797289,,,,,,,,,,,
CCOC(=O)CC(=O)C,-3.845387654,1.254973669,0.358227066,0.003354017,train,0.458057558,-4.897216409,1.598797289,,,,,,,,,,,
CCOC(=O)CC(=O)C,-3.845387654,1.254973669,0.104275268,0.003143172,train,0.134530893,-4.897216409,1.598797289,,,,,,,,,,,
CCOC(=O)CC(=O)C,-3.845387654,1.254973669,-0.346746334,0.002792126,train,-0.440056553,-4.897216409,1.598797289,,,,,,,,,,,
O=Cc1ccco1,-3.459706345,1.129937171,0.528462582,0.003531697,train,0.674932292,-4.405870457,1.439504692,,,,,,,,,,,
O=Cc1ccco1,-3.459706345,1.129937171,0.234242109,0.003215951,train,0.300104592,-4.405870457,1.439504692,,,,,,,,,,,
O=Cc1ccco1,-3.459706345,1.129937171,0.376045818,0.003411223,train,0.480758092,-4.405870457,1.439504692,,,,,,,,,,,
O=Cc1ccco1,-3.459706345,1.129937171,0.728155848,0.003660992,train,0.929335281,-4.405870457,1.439504692,,,,,,,,,,,
O=Cc1ccco1,-3.459706345,1.129937171,-0.278721169,0.002831658,train,-0.353394616,-4.405870457,1.439504692,,,,,,,,,,,
OCc1ccco1,-5.06365991,1.875475963,-0.375293065,0.002480466,train,-0.476424197,-6.449257243,2.389297847,,,,,,,,,,,
OCc1ccco1,-5.06365991,1.875475963,1.161837199,0.003298697,train,1.481831788,-6.449257243,2.389297847,,,,,,,,,,,
OCc1ccco1,-5.06365991,1.875475963,-0.041587164,0.002679887,train,-0.051293294,-6.449257243,2.389297847,,,,,,,,,,,
OCc1ccco1,-5.06365991,1.875475963,0.08833316,0.002753683,train,0.114221144,-6.449257243,2.389297847,,,,,,,,,,,
OCc1ccco1,-5.06365991,1.875475963,-0.163827894,0.002609944,train,-0.207024169,-6.449257243,2.389297847,,,,,,,,,,,
COC(=O)C(C)O,-5.352193881,1.84186829,0.754717752,0.003298697,val,0.963174318,-6.816840517,2.34648272,,,,,,,,,,,
COC(=O)C(C)O,-5.352193881,1.84186829,0.173831649,0.003001651,val,0.223143551,-6.816840517,2.34648272,,,,,,,,,,,
COC(=O)C(C)O,-5.352193881,1.84186829,0.530896904,0.003193358,val,0.678033543,-6.816840517,2.34648272,,,,,,,,,,,
COC(=O)C(C)O,-5.352193881,1.84186829,0.014219478,0.002914178,val,0.019802627,-6.816840517,2.34648272,,,,,,,,,,,
COC(=O)C(C)O,-5.352193881,1.84186829,0.34773094,0.003094538,val,0.444685821,-6.816840517,2.34648272,,,,,,,,,,,
O=Cc1ccccc1O,-3.378471655,1.195445295,-0.821800797,0.002135155,train,-1.045261113,-4.302379997,1.522959999,,,,,,,,,,,
O=Cc1ccccc1O,-3.378471655,1.195445295,-0.693562327,0.002246434,train,-0.881889305,-4.302379997,1.522959999,,,,,,,,,,,
O=Cc1ccccc1O,-3.378471655,1.195445295,-0.537754417,0.002381803,train,-0.683394889,-4.302379997,1.522959999,,,,,,,,,,,
O=Cc1ccccc1O,-3.378471655,1.195445295,-0.80087347,0.002153548,train,-1.018600351,-4.302379997,1.522959999,,,,,,,,,,,
O=Cc1ccccc1O,-3.378471655,1.195445295,-0.027664916,0.002809383,train,-0.033556784,-4.302379997,1.522959999,,,,,,,,,,,
CCCCCCCCCCCCCCCCC,-3.698337453,1.394495769,1.086845231,0.003388108,train,1.386294361,-4.709879041,1.776544091,,,,,,,,,,,
CCCCCCCCCCCCCCCCC,-3.698337453,1.394495769,0.017291689,0.002687811,train,0.023716527,-4.709879041,1.776544091,,,,,,,,,,,
CCCCCCCCCCCCCCCCC,-3.698337453,1.394495769,0.015372967,0.002679887,train,0.021272135,-4.709879041,1.776544091,,,,,,,,,,,
CCCCCCCCCCCCCCCCC,-3.698337453,1.394495769,0.457874298,0.003001651,train,0.585005022,-4.709879041,1.776544091,,,,,,,,,,,
CCCCCCCCCCCCCCCCC,-3.698337453,1.394495769,0.790443323,0.003215951,train,1.008687581,-4.709879041,1.776544091,,,,,,,,,,,
CCCCCCCCCCCCCCCCCCCCCCCCCC,-3.452037116,1.538205577,-0.229551076,0.002094022,train,-0.290753451,-4.396100099,1.9596259,,,,,,,,,,,
CCCCCCCCCCCCCCCCCCCCCCCCCC,-3.452037116,1.538205577,-0.229761067,0.002095777,train,-0.291020974,-4.396100099,1.9596259,,,,,,,,,,,
CCCCCCCCCCCCCCCCCCCCCCCCCC,-3.452037116,1.538205577,0.711611705,0.002687811,train,0.90825856,-4.396100099,1.9596259,,,,,,,,,,,
CCCCCCCCCCCCCCCCCCCCCCCCCC,-3.452037116,1.538205577,0.192447903,0.002369388,train,0.246860078,-4.396100099,1.9596259,,,,,,,,,,,
CCCCCCCCCCCCCCCCCCCCCCCCCC,-3.452037116,1.538205577,0.191834423,0.002368826,train,0.246078523,-4.396100099,1.9596259,,,,,,,,,,,
CCCCCCCCCCCCCCCC,-3.68969356,1.355279066,0.662975349,0.003215951,train,0.84629736,-4.698866991,1.726583234,,,,,,,,,,,
CCCCCCCCCCCCCCCC,-3.68969356,1.355279066,0.88676792,0.003354017,train,1.131402111,-4.698866991,1.726583234,,,,,,,,,,,
CCCCCCCCCCCCCCCC,-3.68969356,1.355279066,0.347227607,0.003001651,train,0.44404459,-4.698866991,1.726583234,,,,,,,,,,,
CCCCCCCCCCCCCCCC,-3.68969356,1.355279066,-0.10166719,0.002679887,train,-0.127833372,-4.698866991,1.726583234,,,,,,,,,,,
CCCCCCCCCCCCCCCC,-3.68969356,1.355279066,0.959276228,0.003399626,train,1.223775432,-4.698866991,1.726583234,,,,,,,,,,,
CCCCCCCCCCCCCCCCCCCCCCC,-3.962914205,1.664185634,0.118553635,0.00245008,train,0.152721087,-5.046941566,2.120120561,,,,,,,,,,,
CCCCCCCCCCCCCCCCCCCCCCC,-3.962914205,1.664185634,0.317467822,0.002576324,train,0.406131553,-5.046941566,2.120120561,,,,,,,,,,,
CCCCCCCCCCCCCCCCCCCCCCC,-3.962914205,1.664185634,0.617573923,0.002753683,train,0.78845736,-5.046941566,2.120120561,,,,,,,,,,,
CCCCCCCCCCCCCCCCCCCCCCC,-3.962914205,1.664185634,0.751716032,0.002831658,train,0.959350221,-5.046941566,2.120120561,,,,,,,,,,,
CCCCCCCCCCCCCCCCCCCCCCC,-3.962914205,1.664185634,0.513166305,0.002687883,train,0.655445313,-5.046941566,2.120120561,,,,,,,,,,,
CCOC(=O)C(F)F,-3.832575702,1.15235358,-0.385470823,0.003001651,train,-0.489390343,-4.880894381,1.468062498,,,,,,,,,,,
CCOC(=O)C(F)F,-3.832575702,1.15235358,-0.160936736,0.003173092,train,-0.203340924,-4.880894381,1.468062498,,,,,,,,,,,
CCOC(=O)C(F)F,-3.832575702,1.15235358,0.094609992,0.003411223,train,0.122217633,-4.880894381,1.468062498,,,,,,,,,,,
CCOC(=O)C(F)F,-3.832575702,1.15235358,-0.277939181,0.003094538,train,-0.352398387,-4.880894381,1.468062498,,,,,,,,,,,
CCOC(=O)C(F)F,-3.832575702,1.15235358,-0.039112285,0.003298697,train,-0.048140375,-4.880894381,1.468062498,,,,,,,,,,,
C1CCC(CC1)Cl,-3.570301358,1.152347582,-0.134454031,0.002991773,train,-0.169602784,-4.546765052,1.468054857,,,,,,,,,,,
C1CCC(CC1)Cl,-3.570301358,1.152347582,0.396028191,0.003432298,train,0.506215011,-4.546765052,1.468054857,,,,,,,,,,,
C1CCC(CC1)Cl,-3.570301358,1.152347582,-0.786015955,0.002408768,train,-0.999672341,-4.546765052,1.468054857,,,,,,,,,,,
C1CCC(CC1)Cl,-3.570301358,1.152347582,0.013449543,0.003116721,train,0.018821754,-4.546765052,1.468054857,,,,,,,,,,,
C1CCC(CC1)Cl,-3.570301358,1.152347582,-0.255919544,0.00288226,train,-0.324346057,-4.546765052,1.468054857,,,,,,,,,,,
C(F)(F)(Cl)Cl,-2.363421496,0.38647177,-0.905098945,0.003773585,train,-1.151380354,-3.009237772,0.492352974,,,,,,,,,,,
C(F)(F)(Cl)Cl,-2.363421496,0.38647177,-1.128766073,0.003194888,train,-1.436325295,-3.009237772,0.492352974,,,,,,,,,,,
C(F)(F)(Cl)Cl,-2.363421496,0.38647177,-1.174642819,0.003076923,train,-1.494770837,-3.009237772,0.492352974,,,,,,,,,,,
C(F)(F)(Cl)Cl,-2.363421496,0.38647177,-0.835993108,0.003952569,train,-1.063341675,-3.009237772,0.492352974,,,,,,,,,,,
C(F)(F)(Cl)Cl,-2.363421496,0.38647177,-0.75979613,0.004149378,train,-0.966269102,-3.009237772,0.492352974,,,,,,,,,,,
C(CO)O,-5.676040317,2.331084825,2.112757768,0.003354016,val,2.693274916,-7.22941077,2.969729318,,,,,,,,,,,
C(CO)O,-5.676040317,2.331084825,0.028328723,0.002420428,val,0.037777364,-7.22941077,2.969729318,,,,,,,,,,,
C(CO)O,-5.676040317,2.331084825,2.032882553,0.003298697,val,2.591516385,-7.22941077,2.969729318,,,,,,,,,,,
C(CO)O,-5.676040317,2.331084825,0.260880218,0.002543558,val,0.334040711,-7.22941077,2.969729318,,,,,,,,,,,
C(CO)O,-5.676040317,2.331084825,1.734778344,0.003193358,val,2.211740926,-7.22941077,2.969729318,,,,,,,,,,,
CCCCCCC(=O)O,-4.028971323,1.513946006,0.252347162,0.002831658,train,0.323169865,-5.131096273,1.928719964,,,,,,,,,,,
CCCCCCC(=O)O,-4.028971323,1.513946006,0.372397264,0.002914177,train,0.476109948,-5.131096273,1.928719964,,,,,,,,,,,
CCCCCCC(=O)O,-4.028971323,1.513946006,-0.157960351,0.002541296,train,-0.199549102,-5.131096273,1.928719964,,,,,,,,,,,
CCCCCCC(=O)O,-4.028971323,1.513946006,0.498770722,0.003001651,train,0.63710579,-5.131096273,1.928719964,,,,,,,,,,,
CCCCCCC(=O)O,-4.028971323,1.513946006,1.341652509,0.003519268,train,1.710910881,-5.131096273,1.928719964,,,,,,,,,,,
O=C(OCCCCCCC)C,-3.585843765,1.097410115,-0.634241074,0.002679887,train,-0.806315879,-4.566565594,1.398066238,,,,,,,,,,,
O=C(OCCCCCCC)C,-3.585843765,1.097410115,0.150440471,0.003411223,train,0.19334392,-4.566565594,1.398066238,,,,,,,,,,,
O=C(OCCCCCCC)C,-3.585843765,1.097410115,-0.294983094,0.003001651,train,-0.3741118,-4.566565594,1.398066238,,,,,,,,,,,
O=C(OCCCCCCC)C,-3.585843765,1.097410115,-0.478484871,0.002831658,train,-0.607887337,-4.566565594,1.398066238,,,,,,,,,,,
O=C(OCCCCCCC)C,-3.585843765,1.097410115,-0.091828057,0.003193358,train,-0.115298624,-4.566565594,1.398066238,,,,,,,,,,,
CCCCCCCS,-3.322267722,0.987300585,0.164355293,0.003531697,train,0.21107097,-4.23077794,1.257790133,,,,,,,,,,,
CCCCCCCS,-3.322267722,0.987300585,-0.525414629,0.002831658,train,-0.667674385,-4.23077794,1.257790133,,,,,,,,,,,
CCCCCCCS,-3.322267722,0.987300585,-0.669477106,0.002679887,train,-0.851205485,-4.23077794,1.257790133,,,,,,,,,,,
CCCCCCCS,-3.322267722,0.987300585,-0.177560827,0.003193358,train,-0.224519497,-4.23077794,1.257790133,,,,,,,,,,,
CCCCCCCS,-3.322267722,0.987300585,-0.36238058,0.003001651,train,-0.459974094,-4.23077794,1.257790133,,,,,,,,,,,
CCCCCCCSC(=O)C,-3.280368474,1.132058388,0.109063641,0.003001651,train,0.14063113,-4.177399606,1.442207057,,,,,,,,,,,
CCCCCCCSC(=O)C,-3.280368474,1.132058388,0.26893219,0.003143171,train,0.344298673,-4.177399606,1.442207057,,,,,,,,,,,
CCCCCCCSC(=O)C,-3.280368474,1.132058388,-0.022728879,0.002872325,train,-0.027268427,-4.177399606,1.442207057,,,,,,,,,,,
CCCCCCCSC(=O)C,-3.280368474,1.132058388,0.456561309,0.003298697,train,0.583332315,-4.177399606,1.442207057,,,,,,,,,,,
CCCCCCCSC(=O)C,-3.280368474,1.132058388,-0.15080576,0.002753683,train,-0.190434377,-4.177399606,1.442207057,,,,,,,,,,,
CCCCCCCN,-4.132168922,1.29609953,-0.059133313,0.003143171,train,-0.07364654,-5.262566794,1.651190352,,,,,,,,,,,
CCCCCCCN,-4.132168922,1.29609953,-0.651122339,0.002679887,train,-0.827822084,-5.262566794,1.651190352,,,,,,,,,,,
CCCCCCCN,-4.132168922,1.29609953,0.214816069,0.003354016,train,0.275356423,-5.262566794,1.651190352,,,,,,,,,,,
CCCCCCCN,-4.132168922,1.29609953,-0.290318555,0.002957267,train,-0.368169323,-5.262566794,1.651190352,,,,,,,,,,,
CCCCCCCN,-4.132168922,1.29609953,0.359219416,0.003470415,train,0.459321781,-5.262566794,1.651190352,,,,,,,,,,,
CCCCCCCCCCCCCCCCOC(=O)C,-4.257147557,1.699797251,1.176555472,0.003193358,train,1.500582408,-5.421785675,2.16548865,,,,,,,,,,,
CCCCCCCCCCCCCCCCOC(=O)C,-4.257147557,1.699797251,1.387264812,0.003298697,train,1.769019532,-5.421785675,2.16548865,,,,,,,,,,,
CCCCCCCCCCCCCCCCOC(=O)C,-4.257147557,1.699797251,0.558458273,0.002831658,train,0.713145867,-5.421785675,2.16548865,,,,,,,,,,,
CCCCCCCCCCCCCCCCOC(=O)C,-4.257147557,1.699797251,1.611700748,0.003411223,train,2.05494391,-5.421785675,2.16548865,,,,,,,,,,,
CCCCCCCCCCCCCCCCOC(=O)C,-4.257147557,1.699797251,0.30023178,0.002679887,train,0.384173373,-5.421785675,2.16548865,,,,,,,,,,,
CCCCCC#N,-3.400112792,0.987286052,0.024160509,0.003442341,train,0.03246719,-4.32995013,1.257771618,,,,,,,,,,,
CCCCCC#N,-3.400112792,0.987286052,-0.938570816,0.002492833,train,-1.194022473,-4.32995013,1.257771618,,,,,,,,,,,
CCCCCC#N,-3.400112792,0.987286052,-0.878736254,0.002555911,train,-1.117795108,-4.32995013,1.257771618,,,,,,,,,,,
CCCCCC#N,-3.400112792,0.987286052,-0.997180294,0.002433386,train,-1.268689119,-4.32995013,1.257771618,,,,,,,,,,,
CCCCCC#N,-3.400112792,0.987286052,-0.414425523,0.003022518,train,-0.526277728,-4.32995013,1.257771618,,,,,,,,,,,
NN,-3.11950951,0.886152169,0.016141018,0.003470294,train,0.022250609,-3.972470306,1.128930208,,,,,,,,,,,
NN,-3.11950951,0.886152169,-1.020985613,0.002369388,train,-1.299016353,-3.972470306,1.128930208,,,,,,,,,,,
NN,-3.11950951,0.886152169,-0.715090181,0.002728587,train,-0.909315118,-3.972470306,1.128930208,,,,,,,,,,,
NN,-3.11950951,0.886152169,-0.251804753,0.003216055,train,-0.319103942,-3.972470306,1.128930208,,,,,,,,,,,
NN,-3.11950951,0.886152169,-0.879697023,0.002536333,train,-1.119019098,-3.972470306,1.128930208,,,,,,,,,,,
Br,-0.938740418,0.161437038,-0.122455759,0.005068424,val,-0.15431736,-1.194238541,0.205665749,,,,,,,,,,,
Br,-0.938740418,0.161437038,-0.082284759,0.00529661,val,-0.103140759,-1.194238541,0.205665749,,,,,,,,,,,
Br,-0.938740418,0.161437038,-0.09279762,0.00524109,val,-0.116533816,-1.194238541,0.205665749,,,,,,,,,,,
Br,-0.938740418,0.161437038,-0.104347723,0.005162623,val,-0.131248287,-1.194238541,0.205665749,,,,,,,,,,,
Br,-0.938740418,0.161437038,-0.074491493,0.005353319,val,-0.093212382,-1.194238541,0.205665749,,,,,,,,,,,
C#N,-3.503427529,0.646731138,-1.31113473,0.003388108,val,-1.668657272,-4.461569881,0.823915287,,,,,,,,,,,
C#N,-3.503427529,0.646731138,-1.282513642,0.003434656,val,-1.6321949,-4.461569881,0.823915287,,,,,,,,,,,
C#N,-3.503427529,0.646731138,-1.179909772,0.003595182,val,-1.501480771,-4.461569881,0.823915287,,,,,,,,,,,
