smiles,lnA,Viscosity,temperature,splits,Viscosity_unnormed,lnA_unnormed,temperature_unnormed,,,,,mean,0.001687455
C[C@H]1CCCC[C@H]1C,-4.018983284,0.08341624,2.29967661,train,0.107957142,-5.118371824,0.003411223,,,,,,
C[C@H]1CCCC[C@H]1C,-4.018983284,-0.062520367,2.223817187,train,-0.077961541,-5.118371824,0.003298697,,,,,,
C[C@H]1CCCC[C@H]1C,-4.018983284,0.37492873,2.468058427,train,0.479334957,-5.118371824,0.003660992,,,,,,
C[C@H]1CCC[C@@H](C)C1,-3.85774328,0.143748405,2.468058427,train,0.184818437,-4.91295709,0.003660992,,,,,,
C[C@H]1CCC[C@@H](C)C1,-3.85774328,-0.257005978,2.223817187,train,-0.32573014,-4.91295709,0.003298697,,,,,,
C[C@H]1CCC[C@@H](C)C1,-3.85774328,-0.094563534,2.339580908,train,-0.118783536,-4.91295709,0.003470415,,,,,,
C[C@H]1CCC[C@@H](C)C1,-3.85774328,-0.334651356,2.152802881,train,-0.424647928,-4.91295709,0.003193358,,,,,,
C[C@H]1CCC[C@@H](C)C1,-3.85774328,-0.114255409,2.29967661,train,-0.14387037,-4.91295709,0.003411223,,,,,,
C[C@H]1CC[C@@H](C)CC1,-3.732269382,0.157332526,2.468058427,train,0.202124184,-4.75310726,0.003660992,,,,,,
C[C@H]1CC[C@@H](C)CC1,-3.732269382,-0.055760811,2.339580908,train,-0.069350078,-4.75310726,0.003470415,,,,,,
C[C@H]1CC[C@@H](C)CC1,-3.732269382,-0.228187497,2.223817187,train,-0.289016295,-4.75310726,0.003298697,,,,,,
C[C@H]1CC[C@@H](C)CC1,-3.732269382,-0.106139844,2.29967661,train,-0.133531393,-4.75310726,0.003411223,,,,,,
C[C@H]1CC[C@@H](C)CC1,-3.732269382,-0.328673043,2.152802881,train,-0.417031744,-4.75310726,0.003193358,,,,,,
C1CC[C@H]2CCCC[C@H]2C1,-3.795194459,-0.158056188,1.759494226,train,-0.199671195,-4.833271844,0.002609944,,,,,,
C1CC[C@H]2CCCC[C@H]2C1,-3.795194459,0.834689245,2.261111175,train,1.065055505,-4.833271844,0.003354017,,,,,,
C1CC[C@H]2CCCC[C@H]2C1,-3.795194459,1.588806237,2.561847549,train,2.025777017,-4.833271844,0.003800114,,,,,,
C1CC[C@H]2CCCC[C@H]2C1,-3.795194459,-0.647538093,1.48769777,train,-0.823255866,-4.833271844,0.002206775,,,,,,
C1CC[C@H]2CCCC[C@H]2C1,-3.795194459,0.951153996,2.29967661,train,1.213427963,-4.833271844,0.003411223,,,,,,
C1CCCCCCC1,-4.277586064,-0.114255409,1.908962759,train,-0.14387037,-5.447823695,0.002831658,,,,,,
C1CCCCCCC1,-4.277586064,0.121244121,2.023563571,train,0.156148682,-5.447823695,0.003001651,,,,,,
C1CCCCCCC1,-4.277586064,-0.002109907,1.964593632,train,-0.0010005,-5.447823695,0.002914178,,,,,,
C1CCCCCCC1,-4.277586064,0.736532801,2.29967661,train,0.940007258,-5.447823695,0.003411223,,,,,,
C1CCCCCCC1,-4.277586064,0.403562248,2.152802881,train,0.515813165,-5.447823695,0.003193358,,,,,,
CCC1CCCC1,-3.144502819,-0.033367733,2.663046255,train,-0.040821995,-4.004311002,0.003950227,,,,,,
CCC1CCCC1,-3.144502819,-0.7712251,2.023563571,train,-0.980829253,-4.004311002,0.003001651,,,,,,
CCC1CCCC1,-3.144502819,-0.492300904,2.261111175,train,-0.625488532,-4.004311002,0.003354017,,,,,,
CCC1CCCC1,-3.144502819,-0.843530865,1.964593632,train,-1.072944542,-4.004311002,0.002914178,,,,,,
CCC1CCCC1,-3.144502819,-0.536046149,2.223817187,train,-0.68121861,-4.004311002,0.003298697,,,,,,
c1ccc2CCCc2c1,-3.641424111,-0.323331217,1.908962759,train,-0.410226425,-4.63737322,0.002831658,,,,,,
c1ccc2CCCc2c1,-3.641424111,-0.482097158,1.806646312,train,-0.612489278,-4.63737322,0.002679887,,,,,,
c1ccc2CCCc2c1,-3.641424111,0.631367022,2.468058427,train,0.806029338,-4.63737322,0.003660992,,,,,,
c1ccc2CCCc2c1,-3.641424111,-0.068055693,2.086183359,train,-0.085013374,-4.63737322,0.003094538,,,,,,
c1ccc2CCCc2c1,-3.641424111,0.31327303,2.29967661,train,0.400787519,-4.63737322,0.003411223,,,,,,
CCCCC1CCCCC1,-3.433729796,-0.403605755,1.908962759,train,-0.512493681,-4.372777144,0.002831658,,,,,,
CCCCC1CCCCC1,-3.433729796,-0.14947743,2.086183359,train,-0.188742125,-4.372777144,0.003094538,,,,,,
CCCCC1CCCCC1,-3.433729796,0.144400626,2.261111175,train,0.185649347,-4.372777144,0.003354017,,,,,,
CCCCC1CCCCC1,-3.433729796,-0.245137114,2.023563571,train,-0.310609577,-4.372777144,0.003001651,,,,,,
CCCCC1CCCCC1,-3.433729796,-0.531406045,1.806646312,train,-0.675307262,-4.372777144,0.002679887,,,,,,
C[C@@H]1CCC[C@@H](C)C1,-3.330605472,-0.462079169,2.223817187,train,-0.586986985,-4.241399974,0.003298697,,,,,,
C[C@@H]1CCC[C@@H](C)C1,-3.330605472,-0.362753683,2.29967661,train,-0.460449416,-4.241399974,0.003411223,,,,,,
C[C@@H]1CCC[C@@H](C)C1,-3.330605472,-0.146638552,2.468058427,train,-0.185125484,-4.241399974,0.003660992,,,,,,
C[C@@H]1CCC[C@@H](C)C1,-3.330605472,-0.545409464,2.152802881,train,-0.693147181,-4.241399974,0.003193358,,,,,,
C[C@@H]1CCC[C@@H](C)C1,-3.330605472,-0.321558657,2.339580908,train,-0.407968238,-4.241399974,0.003470415,,,,,,
C=CC(=C)C,-3.239605818,-1.241448437,2.25883794,train,-1.57987911,-4.125469255,0.003350645,,,,,,
C=CC(=C)C,-3.239605818,-1.134730253,2.380894179,train,-1.443923474,-4.125469255,0.003531697,,,,,,
C=CC(=C)C,-3.239605818,-1.17219695,2.337147226,train,-1.491654877,-4.125469255,0.003466805,,,,,,
C=CC(=C)C,-3.239605818,-1.268585165,2.231915753,train,-1.614450454,-4.125469255,0.00331071,,,,,,
C=CC(=C)C,-3.239605818,-1.098970718,2.423693278,train,-1.398366942,-4.125469255,0.003595183,,,,,,
CC(=O)CC(C)(C)O,-8.448738944,2.946630761,2.782869709,val,3.755603086,-10.76174229,0.004127967,,,,,,
CC(=O)CC(C)(C)O,-8.448738944,0.051783994,1.964593632,val,0.067658648,-10.76174229,0.002914178,,,,,,
CC(=O)CC(C)(C)O,-8.448738944,1.576073112,2.484430164,val,2.009555414,-10.76174229,0.003685277,,,,,,
CC(=O)CC(C)(C)O,-8.448738944,3.799504603,2.925364159,val,4.842137744,-10.76174229,0.004339336,,,,,,
CC(=O)CC(C)(C)O,-8.448738944,1.607021217,2.492697942,val,2.048982334,-10.76174229,0.003697541,,,,,,
CCOC(=O)CC(=O)C,-3.845387654,-0.016382092,2.054396504,train,-0.019182819,-4.897216409,0.003047387,,,,,,
CCOC(=O)CC(=O)C,-3.845387654,-0.241931056,1.936378425,train,-0.30652516,-4.897216409,0.002872325,,,,,,
CCOC(=O)CC(=O)C,-3.845387654,0.358227066,2.261111175,train,0.458057558,-4.897216409,0.003354017,,,,,,
CCOC(=O)CC(=O)C,-3.845387654,0.104275268,2.118969979,train,0.134530893,-4.897216409,0.003143172,,,,,,
CCOC(=O)CC(=O)C,-3.845387654,-0.346746334,1.882312254,train,-0.440056553,-4.897216409,0.002792126,,,,,,
O=Cc1ccco1,-3.459706345,0.528462582,2.380894179,train,0.674932292,-4.405870457,0.003531697,,,,,,
O=Cc1ccco1,-3.459706345,0.234242109,2.168033956,train,0.300104592,-4.405870457,0.003215951,,,,,,
O=Cc1ccco1,-3.459706345,0.376045818,2.29967661,train,0.480758092,-4.405870457,0.003411223,,,,,,
O=Cc1ccco1,-3.459706345,0.728155848,2.468058427,train,0.929335281,-4.405870457,0.003660992,,,,,,
O=Cc1ccco1,-3.459706345,-0.278721169,1.908962759,train,-0.353394616,-4.405870457,0.002831658,,,,,,
OCc1ccco1,-5.06365991,-0.375293065,1.672206608,train,-0.476424197,-6.449257243,0.002480466,,,,,,
OCc1ccco1,-5.06365991,1.161837199,2.223817187,train,1.481831788,-6.449257243,0.003298697,,,,,,
OCc1ccco1,-5.06365991,-0.041587164,1.806646312,train,-0.051293294,-6.449257243,0.002679887,,,,,,
OCc1ccco1,-5.06365991,0.08833316,1.856395899,train,0.114221144,-6.449257243,0.002753683,,,,,,
OCc1ccco1,-5.06365991,-0.163827894,1.759494226,train,-0.207024169,-6.449257243,0.002609944,,,,,,
COC(=O)C(C)O,-5.352193881,0.754717752,2.223817187,val,0.963174318,-6.816840517,0.003298697,,,,,,
COC(=O)C(C)O,-5.352193881,0.173831649,2.023563571,val,0.223143551,-6.816840517,0.003001651,,,,,,
COC(=O)C(C)O,-5.352193881,0.530896904,2.152802881,val,0.678033543,-6.816840517,0.003193358,,,,,,
COC(=O)C(C)O,-5.352193881,0.014219478,1.964593632,val,0.019802627,-6.816840517,0.002914178,,,,,,
COC(=O)C(C)O,-5.352193881,0.34773094,2.086183359,val,0.444685821,-6.816840517,0.003094538,,,,,,
O=Cc1ccccc1O,-3.378471655,-0.821800797,1.439415134,train,-1.045261113,-4.302379997,0.002135155,,,,,,
O=Cc1ccccc1O,-3.378471655,-0.693562327,1.514433892,train,-0.881889305,-4.302379997,0.002246434,,,,,,
O=Cc1ccccc1O,-3.378471655,-0.537754417,1.605692929,train,-0.683394889,-4.302379997,0.002381803,,,,,,
O=Cc1ccccc1O,-3.378471655,-0.80087347,1.451814779,train,-1.018600351,-4.302379997,0.002153548,,,,,,
O=Cc1ccccc1O,-3.378471655,-0.027664916,1.893946064,train,-0.033556784,-4.302379997,0.002809383,,,,,,
CCCCCCCCCCCCCCCCC,-3.698337453,1.086845231,2.284093629,train,1.386294361,-4.709879041,0.003388108,,,,,,
CCCCCCCCCCCCCCCCC,-3.698337453,0.017291689,1.811988278,train,0.023716527,-4.709879041,0.002687811,,,,,,
CCCCCCCCCCCCCCCCC,-3.698337453,0.015372967,1.806646312,train,0.021272135,-4.709879041,0.002679887,,,,,,
CCCCCCCCCCCCCCCCC,-3.698337453,0.457874298,2.023563571,train,0.585005022,-4.709879041,0.003001651,,,,,,
CCCCCCCCCCCCCCCCC,-3.698337453,0.790443323,2.168033956,train,1.008687581,-4.709879041,0.003215951,,,,,,
CCCCCCCCCCCCCCCCCCCCCCCCCC,-3.452037116,-0.229551076,1.411685315,train,-0.290753451,-4.396100099,0.002094022,,,,,,
CCCCCCCCCCCCCCCCCCCCCCCCCC,-3.452037116,-0.229761067,1.412868448,train,-0.291020974,-4.396100099,0.002095777,,,,,,
CCCCCCCCCCCCCCCCCCCCCCCCCC,-3.452037116,0.711611705,1.811988278,train,0.90825856,-4.396100099,0.002687811,,,,,,
CCCCCCCCCCCCCCCCCCCCCCCCCC,-3.452037116,0.192447903,1.597323354,train,0.246860078,-4.396100099,0.002369388,,,,,,
CCCCCCCCCCCCCCCCCCCCCCCCCC,-3.452037116,0.191834423,1.596944482,train,0.246078523,-4.396100099,0.002368826,,,,,,
CCCCCCCCCCCCCCCC,-3.68969356,0.662975349,2.168033956,train,0.84629736,-4.698866991,0.003215951,,,,,,
CCCCCCCCCCCCCCCC,-3.68969356,0.88676792,2.261111175,train,1.131402111,-4.698866991,0.003354017,,,,,,
CCCCCCCCCCCCCCCC,-3.68969356,0.347227607,2.023563571,train,0.44404459,-4.698866991,0.003001651,,,,,,
CCCCCCCCCCCCCCCC,-3.68969356,-0.10166719,1.806646312,train,-0.127833372,-4.698866991,0.002679887,,,,,,
CCCCCCCCCCCCCCCC,-3.68969356,0.959276228,2.29185849,train,1.223775432,-4.698866991,0.003399626,,,,,,
CCCCCCCCCCCCCCCCCCCCCCC,-3.962914205,0.118553635,1.651721881,train,0.152721087,-5.046941566,0.00245008,,,,,,
CCCCCCCCCCCCCCCCCCCCCCC,-3.962914205,0.317467822,1.736829296,train,0.406131553,-5.046941566,0.002576324,,,,,,
CCCCCCCCCCCCCCCCCCCCCCC,-3.962914205,0.617573923,1.856395899,train,0.78845736,-5.046941566,0.002753683,,,,,,
CCCCCCCCCCCCCCCCCCCCCCC,-3.962914205,0.751716032,1.908962759,train,0.959350221,-5.046941566,0.002831658,,,,,,
CCCCCCCCCCCCCCCCCCCCCCC,-3.962914205,0.513166305,1.812036817,train,0.655445313,-5.046941566,0.002687883,,,,,,
CCOC(=O)C(F)F,-3.832575702,-0.385470823,2.023563571,train,-0.489390343,-4.880894381,0.003001651,,,,,,
CCOC(=O)C(F)F,-3.832575702,-0.160936736,2.139140553,train,-0.203340924,-4.880894381,0.003173092,,,,,,
CCOC(=O)C(F)F,-3.832575702,0.094609992,2.29967661,train,0.122217633,-4.880894381,0.003411223,,,,,,
CCOC(=O)C(F)F,-3.832575702,-0.277939181,2.086183359,train,-0.352398387,-4.880894381,0.003094538,,,,,,
CCOC(=O)C(F)F,-3.832575702,-0.039112285,2.223817187,train,-0.048140375,-4.880894381,0.003298697,,,,,,
C1CCC(CC1)Cl,-3.570301358,-0.134454031,2.016904316,train,-0.169602784,-4.546765052,0.002991773,,,,,,
C1CCC(CC1)Cl,-3.570301358,0.396028191,2.313884325,train,0.506215011,-4.546765052,0.003432298,,,,,,
C1CCC(CC1)Cl,-3.570301358,-0.786015955,1.623871388,train,-0.999672341,-4.546765052,0.002408768,,,,,,
C1CCC(CC1)Cl,-3.570301358,0.013449543,2.101138033,train,0.018821754,-4.546765052,0.003116721,,,,,,
C1CCC(CC1)Cl,-3.570301358,-0.255919544,1.943076107,train,-0.324346057,-4.546765052,0.00288226,,,,,,
C(F)(F)(Cl)Cl,-2.363421496,-0.905098945,2.543963019,train,-1.151380354,-3.009237772,0.003773585,,,,,,
C(F)(F)(Cl)Cl,-2.363421496,-1.128766073,2.15383433,train,-1.436325295,-3.009237772,0.003194888,,,,,,
C(F)(F)(Cl)Cl,-2.363421496,-1.174642819,2.074308204,train,-1.494770837,-3.009237772,0.003076923,,,,,,
C(F)(F)(Cl)Cl,-2.363421496,-0.835993108,2.664625115,train,-1.063341675,-3.009237772,0.003952569,,,,,,
C(F)(F)(Cl)Cl,-2.363421496,-0.75979613,2.797303939,train,-0.966269102,-3.009237772,0.004149378,,,,,,
C(CO)O,-5.676040317,2.112757768,2.261110501,val,2.693274916,-7.22941077,0.003354016,,,,,,
C(CO)O,-5.676040317,0.028328723,1.631731979,val,0.037777364,-7.22941077,0.002420428,,,,,,
C(CO)O,-5.676040317,2.032882553,2.223817187,val,2.591516385,-7.22941077,0.003298697,,,,,,
C(CO)O,-5.676040317,0.260880218,1.714740092,val,0.334040711,-7.22941077,0.002543558,,,,,,
C(CO)O,-5.676040317,1.734778344,2.152802881,val,2.211740926,-7.22941077,0.003193358,,,,,,
CCCCCCC(=O)O,-4.028971323,0.252347162,1.908962759,train,0.323169865,-5.131096273,0.002831658,,,,,,
CCCCCCC(=O)O,-4.028971323,0.372397264,1.964592958,train,0.476109948,-5.131096273,0.002914177,,,,,,
CCCCCCC(=O)O,-4.028971323,-0.157960351,1.713215164,train,-0.199549102,-5.131096273,0.002541296,,,,,,
CCCCCCC(=O)O,-4.028971323,0.498770722,2.023563571,train,0.63710579,-5.131096273,0.003001651,,,,,,
CCCCCCC(=O)O,-4.028971323,1.341652509,2.372515167,train,1.710910881,-5.131096273,0.003519268,,,,,,
O=C(OCCCCCCC)C,-3.585843765,-0.634241074,1.806646312,train,-0.806315879,-4.566565594,0.002679887,,,,,,
O=C(OCCCCCCC)C,-3.585843765,0.150440471,2.29967661,train,0.19334392,-4.566565594,0.003411223,,,,,,
O=C(OCCCCCCC)C,-3.585843765,-0.294983094,2.023563571,train,-0.3741118,-4.566565594,0.003001651,,,,,,
O=C(OCCCCCCC)C,-3.585843765,-0.478484871,1.908962759,train,-0.607887337,-4.566565594,0.002831658,,,,,,
O=C(OCCCCCCC)C,-3.585843765,-0.091828057,2.152802881,train,-0.115298624,-4.566565594,0.003193358,,,,,,
CCCCCCCS,-3.322267722,0.164355293,2.380894179,train,0.21107097,-4.23077794,0.003531697,,,,,,
CCCCCCCS,-3.322267722,-0.525414629,1.908962759,train,-0.667674385,-4.23077794,0.002831658,,,,,,
CCCCCCCS,-3.322267722,-0.669477106,1.806646312,train,-0.851205485,-4.23077794,0.002679887,,,,,,
CCCCCCCS,-3.322267722,-0.177560827,2.152802881,train,-0.224519497,-4.23077794,0.003193358,,,,,,
CCCCCCCS,-3.322267722,-0.36238058,2.023563571,train,-0.459974094,-4.23077794,0.003001651,,,,,,
CCCCCCCSC(=O)C,-3.280368474,0.109063641,2.023563571,train,0.14063113,-4.177399606,0.003001651,,,,,,
CCCCCCCSC(=O)C,-3.280368474,0.26893219,2.118969305,train,0.344298673,-4.177399606,0.003143171,,,,,,
CCCCCCCSC(=O)C,-3.280368474,-0.022728879,1.936378425,train,-0.027268427,-4.177399606,0.002872325,,,,,,
CCCCCCCSC(=O)C,-3.280368474,0.456561309,2.223817187,train,0.583332315,-4.177399606,0.003298697,,,,,,
CCCCCCCSC(=O)C,-3.280368474,-0.15080576,1.856395899,train,-0.190434377,-4.177399606,0.002753683,,,,,,
CCCCCCCN,-4.132168922,-0.059133313,2.118969305,train,-0.07364654,-5.262566794,0.003143171,,,,,,
CCCCCCCN,-4.132168922,-0.651122339,1.806646312,train,-0.827822084,-5.262566794,0.002679887,,,,,,
CCCCCCCN,-4.132168922,0.214816069,2.261110501,train,0.275356423,-5.262566794,0.003354016,,,,,,
CCCCCCCN,-4.132168922,-0.290318555,1.99364209,train,-0.368169323,-5.262566794,0.002957267,,,,,,
CCCCCCCN,-4.132168922,0.359219416,2.339580908,train,0.459321781,-5.262566794,0.003470415,,,,,,
CCCCCCCCCCCCCCCCOC(=O)C,-4.257147557,1.176555472,2.152802881,train,1.500582408,-5.421785675,0.003193358,,,,,,
CCCCCCCCCCCCCCCCOC(=O)C,-4.257147557,1.387264812,2.223817187,train,1.769019532,-5.421785675,0.003298697,,,,,,
CCCCCCCCCCCCCCCCOC(=O)C,-4.257147557,0.558458273,1.908962759,train,0.713145867,-5.421785675,0.002831658,,,,,,
CCCCCCCCCCCCCCCCOC(=O)C,-4.257147557,1.611700748,2.29967661,train,2.05494391,-5.421785675,0.003411223,,,,,,
CCCCCCCCCCCCCCCCOC(=O)C,-4.257147557,0.30023178,1.806646312,train,0.384173373,-5.421785675,0.002679887,,,,,,
CCCCCC#N,-3.400112792,0.024160509,2.320654816,train,0.03246719,-4.32995013,0.003442341,,,,,,
CCCCCC#N,-3.400112792,-0.938570816,1.680543823,train,-1.194022473,-4.32995013,0.002492833,,,,,,
CCCCCC#N,-3.400112792,-0.878736254,1.723067869,train,-1.117795108,-4.32995013,0.002555911,,,,,,
CCCCCC#N,-3.400112792,-0.997180294,1.640467618,train,-1.268689119,-4.32995013,0.002433386,,,,,,
CCCCCC#N,-3.400112792,-0.414425523,2.037631063,train,-0.526277728,-4.32995013,0.003022518,,,,,,
NN,-3.11950951,0.016141018,2.339499336,train,0.022250609,-3.972470306,0.003470294,,,,,,
NN,-3.11950951,-1.020985613,1.597323354,train,-1.299016353,-3.972470306,0.002369388,,,,,,
NN,-3.11950951,-0.715090181,1.839477426,train,-0.909315118,-3.972470306,0.002728587,,,,,,
NN,-3.11950951,-0.251804753,2.168104067,train,-0.319103942,-3.972470306,0.003216055,,,,,,
NN,-3.11950951,-0.879697023,1.709869356,train,-1.119019098,-3.972470306,0.002536333,,,,,,
Br,-0.938740418,-0.122455759,3.416878968,val,-0.15431736,-1.194238541,0.005068424,,,,,,
Br,-0.938740418,-0.082284759,3.570710601,val,-0.103140759,-1.194238541,0.00529661,,,,,,
Br,-0.938740418,-0.09279762,3.533281783,val,-0.116533816,-1.194238541,0.00524109,,,,,,
Br,-0.938740418,-0.104347723,3.480383241,val,-0.131248287,-1.194238541,0.005162623,,,,,,
Br,-0.938740418,-0.074491493,3.608940984,val,-0.093212382,-1.194238541,0.005353319,,,,,,
C#N,-3.503427529,-1.31113473,2.284093629,val,-1.668657272,-4.461569881,0.003388108,,,,,,
C#N,-3.503427529,-1.282513642,2.315473971,val,-1.6321949,-4.461569881,0.003434656,,,,,,
C#N,-3.503427529,-1.179909772,2.423692604,val,-1.501480771,-4.461569881,0.003595182,,,,,,
C#N,-3.503427529,-1.136395044,2.468058427,val,-1.446044366,-4.461569881,0.003660992,,,,,,
C#N,-3.503427529,-1.259175079,2.339580908,val,-1.602462299,-4.461569881,0.003470415,,,,,,
I,-0.981598092,0.277232746,2.936194382,val,0.354873322,-1.24883788,0.004355401,,,,,,
I,-0.981598092,0.305877766,3.019033282,val,0.391366184,-1.24883788,0.00447828,,,,,,
I,-0.981598092,0.292496116,2.988254281,val,0.374318379,-1.24883788,0.004432624,,,,,,
I,-0.981598092,0.283264515,2.967210009,val,0.362557607,-1.24883788,0.004401408,,,,,,
I,-0.981598092,0.235984504,2.851734824,val,0.302324349,-1.24883788,0.004230118,,,,,,
C1CC2=CC=CC=C2C1,-3.356966655,-0.542275932,1.759494226,train,-0.689155159,-4.274983298,0.002609944,,,,,,
C1CC2=CC=CC=C2C1,-3.356966655,0.631717524,2.468058427,train,0.806475866,-4.274983298,0.003660992,,,,,,
C1CC2=CC=CC=C2C1,-3.356966655,-0.408865061,1.856395899,train,-0.519193873,-4.274983298,0.002753683,,,,,,
C1CC2=CC=CC=C2C1,-3.356966655,0.306408316,2.29967661,train,0.392042088,-4.274983298,0.003411223,,,,,,
C1CC2=CC=CC=C2C1,-3.356966655,-0.250509815,1.964592958,train,-0.317454231,-4.274983298,0.002914177,,,,,,
FI(F)(F)(F)F,-3.147792567,0.585159007,2.261110501,train,0.747161769,-4.008502038,0.003354016,,,,,,
FI(F)(F)(F)F,-3.147792567,0.768379707,2.343240195,train,0.980579222,-4.008502038,0.003475843,,,,,,
FI(F)(F)(F)F,-3.147792567,0.142442334,2.006997005,train,0.183154543,-4.008502038,0.002977077,,,,,,
FI(F)(F)(F)F,-3.147792567,0.279431483,2.094284622,train,0.357674444,-4.008502038,0.003106555,,,,,,
FI(F)(F)(F)F,-3.147792567,0.453049229,2.192714594,train,0.578858034,-4.008502038,0.003252561,,,,,,
C1=CC=C(C=C1)I,-2.677171782,0.217434153,2.175028938,train,0.278691781,-3.408945845,0.003226327,,,,,,
C1=CC=C(C=C1)I,-2.677171782,-0.226930909,1.860494732,train,-0.287415441,-3.408945845,0.002759763,,,,,,
C1=CC=C(C=C1)I,-2.677171782,-0.563995577,1.597701552,train,-0.716825308,-3.408945845,0.002369949,,,,,,
C1=CC=C(C=C1)I,-2.677171782,0.44752995,2.320255044,train,0.571826645,-3.408945845,0.003441748,,,,,,
C1=CC=C(C=C1)I,-2.677171782,-0.280959723,1.816381715,train,-0.356246464,-3.408945845,0.002694328,,,,,,
CCI,-2.737559077,-0.262789319,2.465531038,train,-0.333097936,-3.485877375,0.003657243,,,,,,
CCI,-2.737559077,-0.607284434,2.117505051,train,-0.771973961,-3.485877375,0.003140999,,,,,,
CCI,-2.737559077,-0.648074687,2.077248173,train,-0.823939471,-3.485877375,0.003081284,,,,,,
CCI,-2.737559077,-0.688271369,2.038802062,train,-0.875148789,-3.485877375,0.003024255,,,,,,
CCI,-2.737559077,-0.471166953,2.252874408,train,-0.598564538,-3.485877375,0.003341799,,,,,,
CI,-2.703921434,-0.575819022,2.288979195,train,-0.731888009,-3.443024067,0.003395355,,,,,,
CI,-2.703921434,-0.49524079,2.376446136,train,-0.629233855,-3.443024067,0.003525099,,,,,,
CI,-2.703921434,-0.413628757,2.464269703,train,-0.525262672,-3.443024067,0.003655372,,,,,,
CI,-2.703921434,-0.535425882,2.333022775,train,-0.680428408,-3.443024067,0.003460687,,,,,,
CI,-2.703921434,-0.61702698,2.244398992,train,-0.784385661,-3.443024067,0.003329227,,,,,,
CC(C)CCOCCC(C)C,-3.608839246,0.296803115,2.468058427,train,0.379805361,-4.595861119,0.003660992,,,,,,
CC(C)CCOCCC(C)C,-3.608839246,-0.225780802,2.152802881,train,-0.28595024,-4.595861119,0.003193358,,,,,,
CC(C)CCOCCC(C)C,-3.608839246,-0.424723149,2.023563571,train,-0.539396581,-4.595861119,0.003001651,,,,,,
CC(C)CCOCCC(C)C,-3.608839246,0.143356811,2.380894179,train,0.184319559,-4.595861119,0.003531697,,,,,,
CC(C)CCOCCC(C)C,-3.608839246,0.008193862,2.29967661,train,0.01212618,-4.595861119,0.003411223,,,,,,
CC(C)CCN,-3.541348763,-0.825380956,1.908962759,train,-1.049822124,-4.50988035,0.002831658,,,,,,
CC(C)CCN,-3.541348763,-0.07708066,2.423692604,train,-0.0965109,-4.50988035,0.003595182,,,,,,
CC(C)CCN,-3.541348763,-0.43980963,2.187733972,train,-0.558616288,-4.50988035,0.003245173,,,,,,
CC(C)CCN,-3.541348763,-0.624631121,2.054396504,train,-0.794073099,-4.50988035,0.003047387,,,,,,
CC(C)CCN,-3.541348763,-0.320379169,2.261110501,train,-0.406465608,-4.50988035,0.003354016,,,,,,
CC(C)CCC#N,-3.487827636,-0.017182652,2.29967661,val,-0.020202707,-4.441696104,0.003411223,,,,,,
CC(C)CCC#N,-3.487827636,-0.898178698,1.714740092,val,-1.142564176,-4.441696104,0.002543558,,,,,,
CC(C)CCC#N,-3.487827636,-0.244066972,2.152802881,val,-0.30924625,-4.441696104,0.003193358,,,,,,
CC(C)CCC#N,-3.487827636,-0.135384617,2.223817187,val,-0.170788321,-4.441696104,0.003298697,,,,,,
CC(C)CCC#N,-3.487827636,-0.758765337,1.806646312,val,-0.964955904,-4.441696104,0.002679887,,,,,,
CC(C)COC(=O)C,-3.85344739,-1.32161484,1.593170589,train,-1.682008605,-4.907484261,0.002363228,,,,,,
CC(C)COC(=O)C,-3.85344739,-1.197005516,1.672206608,train,-1.523260216,-4.907484261,0.002480466,,,,,,
CC(C)COC(=O)C,-3.85344739,-0.984993127,1.806646312,train,-1.253163049,-4.907484261,0.002679887,,,,,,
CC(C)COC(=O)C,-3.85344739,-1.572587572,1.455576537,train,-2.001740034,-4.907484261,0.002159128,,,,,,
CC(C)COC(=O)C,-3.85344739,-0.649148978,2.023563571,train,-0.825308084,-4.907484261,0.003001651,,,,,,
C1=CC=C(C=C1)CCO,-7.217588513,2.487028902,2.380894179,train,3.170084661,-9.193295062,0.003531697,,,,,,
C1=CC=C(C=C1)CCO,-7.217588513,1.419207865,2.152802881,train,1.809713985,-9.193295062,0.003193358,,,,,,
C1=CC=C(C=C1)CCO,-7.217588513,2.973481566,2.467516411,train,3.789810173,-9.193295062,0.003660188,,,,,,
C1=CC=C(C=C1)CCO,-7.217588513,0.22869887,1.806646312,train,0.293042679,-9.193295062,0.002679887,,,,,,
C1=CC=C(C=C1)CCO,-7.217588513,1.722048208,2.223817187,train,2.195523131,-9.193295062,0.003298697,,,,,,
CCC=O,-3.510739356,-0.810276782,2.336337571,train,-1.030579878,-4.47088492,0.003465604,,,,,,
CCC=O,-3.510739356,-1.05030002,2.122973083,train,-1.336361992,-4.47088492,0.00314911,,,,,,
CCC=O,-3.510739356,-1.016967586,2.152802881,train,-1.293897512,-4.47088492,0.003193358,,,,,,
CCC=O,-3.510739356,-0.903858703,2.248291535,train,-1.149800325,-4.47088492,0.003335001,,,,,,
CCC=O,-3.510739356,-1.077034599,2.100483433,train,-1.370421012,-4.47088492,0.00311575,,,,,,
CCC(=O)N,-4.689017011,-0.635120568,1.425113712,train,-0.807436327,-5.971973881,0.002113941,,,,,,
CCC(=O)N,-4.689017011,0.259980434,1.746276837,train,0.332894415,-5.971973881,0.002590338,,,,,,
CCC(=O)N,-4.689017011,-0.70694789,1.369249583,train,-0.898942094,-5.971973881,0.002031075,,,,,,
