original_smiles,augmented_smiles
CCCc1c(OCCCCc2nnn[nH]2)ccc(C(C)=O)c1O,CCCCCOc1ccc(C(C)=O)c(O)c1CCC
CC(=O)N(CCO)c1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,CCNC(=O)c1c(I)c(C(=O)NC(C)C)c(I)c(N(CCO)C(C)=O)c1I
CON(C)C(=O)Nc1ccc([N+](=O)[O-])cc1,NC(=O)Nc1ccc(N(=O)O)cc1
CON(C)C(=O)Nc1ccc(N)cc1,NC(=O)Nc1ccc(N)cc1
CON(C)C(=O)Nc1cccc(C#N)c1,ccc(cc)NC(=O)N(C)OC
CON(C)C(=O)Nc1cccc(CO)c1,NC(=O)Nc1cccc(CO)c1
CON(C)C(=O)Nc1cccc([N+](=O)[O-])c1,CON(C)C(=O)Nc1ccccc1
CON(C)C(=O)Nc1ccc(C=C(C#N)C#N)cc1,N#CC(C#N)=Cc1ccc(NC(N)=O)cc1
CCNc1ccc(NC(=O)N(C)OC)cc1,CON(C)C(=O)Nc1ccccc1
CCN(CC)c1ccc(NC(=O)N(C)OC)cc1,CNc1ccc(NC(=O)N(C)OC)cc1
CON(C)C(=O)Nc1ccc(C(C)=O)cc1,CON(C)C(=O)Nc1ccccc1
CON(C)C(=O)Nc1ccc(F)cc1,NC(=O)Nc1ccc(F)cc1
CCOC(=O)c1ccc(NC(=O)N(C)OC)cc1,CCOC(=O)c1ccc(NC(N)=O)cc1
CON(C)C(=O)Nc1ccc(C(=O)c2ccccc2)cc1,NCNc1ccc(C(=O)c2ccccc2)cc1
CON(C)C(=O)Nc1ccc(NS(C)(=O)=O)cc1,CON(C)C(=O)Nc1ccc(NS)cc1
CON(C)C(=O)Nc1ccc(C2CCCCC2)cc1,CON(C)C(=O)Nc1ccc(C(C)C)cc1
CON(C)C(=O)Nc1ccc(OC(C)CC2CCCCC2)cc1,CCCC(C)Oc1ccc(NC(=O)N(C)OC)cc1
CON(C)C(=O)Nc1ccc(OCCCCOc2ccccc2)cc1,NCNc1ccc(OCCCCOc2ccccc2)cc1
CON(C)C(=O)Nc1ccc2c(c1)Cc1ccccc1-2,CON(C)C(=O)Nc1ccc2c(c1)Ccc-2
CCCCc1cccc(NC(=O)N(C)C)c1,CCCCc1cccc(NC=O)c1
CN(C)C(=O)Nc1ccc(C2CCCCC2)cc1,CC(C)c1ccc(NC(=O)N(C)C)cc1
CN(C)C(=O)Nc1cccc(OCc2ccc(Cl)cc2Cl)c1,ccc(c)COc1cccc(NC(=O)N(C)C)c1
CC(C)CC(CC(C)C)OC(=O)c1ccc(NC(=O)N(C)C)cc1Cl,CCC(CC)OC(=O)c1ccc(NC(=O)N(C)C)cc1Cl
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,ccc(c(c)Cl)C1C(C(=O)OC)=C(C)NC(COC)=C1C(=O)O
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC1OC(CO)C(O)C(O)C1O,CCC(OC)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C
NC(=O)c1ccccc1NC(=O)C(Cl)Cl,NC(=O)c1ccccc1NC=O
CC(=O)c1ccccc1NCC#N,CNc1ccccc1C(C)=O
N#CCNc1ccccc1C(N)=O,CCNc1ccccc1CN
COc1ccccc1NCC(C)=O,CCNc1ccccc1OC
COc1ccccc1NCC(N)=O,CCNc1ccccc1OC
NC(=O)c1ccccc1NCCO,CNc1ccccc1C(N)=O
NC(=O)c1ccccc1NCCCO,ccc(NCCCO)c(c)C
CCCCCCCCOC(=O)c1cc(=O)[nH]c(=O)[nH]1,ccc(nc)C(=O)OCCCCCCCC
CON=C(Cc1cccnc1)c1ccc(Cl)cc1Cl,cc(c)CC(=NOC)c1ccc(Cl)cc1Cl
Cc1nc2n(c(=O)c1C)CCCC2,O=c1ccnc2n1CCCC2
COc1cc(CC(=O)O)ccc1OC(C)C,COc1cc(CC(=O)O)ccc1O
CCCCCC[n+]1ccc(C)c(C)c1,ccn(cc)CCCCCC
CCCCCCCCCC[n+]1ccc(C)c(C)c1,CCCCCCCn1ccc(C)c(C)c1
CCCCCCCCCCCC[n+]1ccc(C)c(C)c1,CCCCCCCCn1ccc(C)c(C)c1
CCCCCCCCCCCCCC[n+]1ccc(C)c(C)c1,ccn(c)CCCCCCCCCCCCCC
CCCCCCCCCCCCCCCC[n+]1ccc(C)c(C)c1,ccn(c)CCCCCCCCCCCCCCCC
CCCCCCCC[n+]1ccc(C)cc1C,CCCCCn1ccc(C)cc1C
CCCCCCCCCC[n+]1ccc(C)cc1C,ccn(cc)CCCCCCCCCC
CCCCCCCCCCCC[n+]1ccc(C)cc1C,CCCCCCCCn1ccc(C)cc1C
CCCCCCCCCCCCCC[n+]1ccc(C)cc1C,CCCCCCCCCCn1ccc(C)cc1C
CCCCCC[n+]1cc(C)cc(C)c1,ccn(cc)CCCCCC
CCCCCCCCCC[n+]1cc(C)cc(C)c1,CCCCCCCn1cc(C)cc(C)c1
CCCCCCCCCCCC[n+]1cc(C)cc(C)c1,CCCCCCCCCn1cccc(C)c1
CCCCCCCCCCCCCC[n+]1cc(C)cc(C)c1,ccn(c)CCCCCCCCCCCCCC
FC(F)(F)C(=NOCC1OCCO1)c1ccc(Cl)cc1,CCON=C(c1ccc(Cl)cc1)C(F)(F)F
O=c1c2c(nc3n1CCC3)CCCC2,CCc1nc(C)n(C)cc1C
CCCCCCCCCCCCCCCC[n+]1cc(C)cc(C)c1,ccn(c)CCCCCCCCCCCCCCCC
CS(=O)(=O)c1cccc(NC(N)=O)c1,NC(=O)Nc1cccc(S)c1
NC(=O)c1ccnnc1,Cc1ccnnc1
NC(=O)c1ncccn1,cnc(n)C(N)=O
CC1(C)SC2C(NC(=O)Cc3ccc(Cl)cc3Cl)C(=O)N2C1C(=O)O,ccc(c)CC(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O
CC1(C)SC2C(NC(=O)C(NS(C)(=O)=O)c3ccccc3)C(=O)N2C1C(=O)O,CS(=O)(=O)NC(C(=O)NC1C(=O)N2CCSC12)c1ccccc1
CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,cnCC(C#N)(CCC)c1ccc(Cl)cc1
COc1cccc(N(C)C(=S)Oc2cccc(C(C)(C)C)c2)n1,ccc(n)N(C)C(=S)Oc1cccc(C(C)(C)C)c1
O=C1CN=C(c2ccccc2F)c2cc(Cl)c(Cl)cc2N1,ccc1c(c)NCCN=C1c1ccccc1F
O=C1CN=C(c2c(F)cccc2F)c2ccc(Cl)cc2N1,cc(cF)C1=NCC(=O)Nc2cc(Cl)ccc21
CCN1C(=O)CN=C(c2ccccc2)c2cc(N)ccc21,ccC1=NCC(=O)N(CC)c2ccc(N)cc21
CC1N=C(c2ccccc2Cl)c2cc(Cl)ccc2N(C)C1=O,cc(c)C1=NC(C)C(=O)N(C)c2ccc(Cl)cc21
CSCN1C(=O)CN=C(c2ccccc2)c2cc(N)ccc21,cc1c(ccN)C(c2ccccc2)=NCC(=O)N1
COCN1C(=O)C(O)N=C(c2ccccc2)c2cc(N)ccc21,cc1c(ccN)C(c2ccccc2)=NC(O)C(=O)N1
O=C(c1ccccn1)n1c(=O)[nH]cc(F)c1=O,cc(n)C(=O)n1c(=O)ncc(F)c1=O
Nc1nc(NCC(O)CO)c(Cl)nc1[N+](=O)[O-],Nc1cnc(Cl)c(NCC(O)CO)n1
CC(C(c1ccccc1)c1ccccc1)[N+](=O)[O-],cc(c)C(c1ccccc1)C(C)N(=O)O
COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(Nc4nc(C)c(C)s4)C3=O)N1CC1NC12,COC12C(CO)C3=C(C(=O)C(C)=C(Nc4nccs4)C3=O)N1CC1NC12
CCOc1ccc2nc(S(=O)(=O)NC)sc2c1,CCOc1ccc2nc([SH]=O)sc2c1
NS(=O)(=O)c1nc2ccc(Cl)cc2s1,cc1nc(S(N)(=O)=O)sc1c
COC1CC(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)C(O)CC43O)C2)OC(C)C1O,COC1CC(OC2CCC3(C)C(CCC4C3CCC3(C)CC(O)CC43O)C2)OC(C)C1O
CCn1c(=O)c2nc(-c3ccc(S(=O)(=O)NCCN(C)C)cc3)[nH]c2n(CC)c1=O,CCn1c(=O)c2nc(-c3ccc(S(N)(=O)=O)cc3)nc2n(CC)c1=O
CCCn1c(=O)c2[nH]c(-c3ccc(S(=O)(=O)NCCN(C)C)cc3)nc2n(CCC)c1=O,CCCn1c(=O)c2nc(-c3ccc(S(N)(=O)=O)cc3)nc2n(CCC)c1=O
COc1cccc(OC)c1-c1nc2ccncc2[nH]1,cc1cnc(-c2c(OC)cccc2OC)n1
CC(=O)Nc1nc(NCC(O)CO)c(Cl)nc1[N+](=O)[O-],CCNc1nc(NCC)c(N(=O)O)nc1Cl
CC(=O)Nc1nc(N2CCN(C)CC2)c(Cl)nc1[N+](=O)[O-],CNc1nc(N2CCN(C)CC2)c(Cl)nc1N
CCOC(=O)NC1=NCC(c2cccc(F)c2)N1C,CN1C(NCO)=NCC1c1cccc(F)c1
CCOC(=O)NC1=NCC(c2ccc(F)cc2)N1C,CN1C(NC(=O)O)=NCC1c1ccccc1
CCOC(=O)NC1=NCC(c2ccc(CO)cc2)N1C,ccc(c)C1CN=C(NC(=O)OCC)N1C
COC(=O)NC1=NCC(c2ccc(C=O)cc2)N1C,CN1C(NC(=O)O)=NCC1c1ccccc1
COC(=O)NC1=NCC(c2cc(Br)ccc2Br)N1C,CNC1=NCC(c2cc(Br)ccc2Br)N1C
COC(=O)NC1=NCC(c2cccc(Cl)c2)N1C,CNC1=NCC(c2cccc(Cl)c2)N1C
COc1cccc2c1C(=N)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(O)CO)CC3OC1CC(N2CCOCC2)C(O)C(C)O1,COc1cccc2c1C(=N)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(O)CO)CC3OC1CC(N)CCO1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N2CCOCC2C#N)C(O)C(C)O1,ccc1c(cO)C(=O)c2c(O)c3c(c(O)c2C1=O)CC(O)(C(C)=O)CC3OC1CC(N(C)C)C(O)C(C)O1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(O)CO)CC3OC1CC(N2CCOCC2C#N)C(O)C(C)O1,CNC1CC(C)OC(OC2CC(O)(C(O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2c(OC)cccc2C4=O)C1
COc1cccc2c1C(=N)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N2CCOCC2C#N)C(O)C(C)O1,CNC1CC(C)OC(OC2CC(O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=N)c2c(OC)cccc2C4=O)C1
COc1cccc2c1C(=N)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N2CCOCC2)C(O)C(C)O1,CC1OC(OC2CC(O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=N)ccC4)CC(N2CCOCC2)C1O
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N2CCOCC2C#N)C(O)C(C)O1,CNC1CC(C)OC(OC2CC(O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2c(OC)cccc2C4=O)C1
C#CCC(O)c1cccnc1,CC(O)c1cccnc1
C#CCC(O)(CC#C)c1cccnc1,CCC(C)(O)c1cccnc1
C#CCC(O)(c1cccnc1)C1CCCCC1,C#CCC(O)(c1cccnc1)C(C)C
C#CCC(O)(c1ccc(F)cc1)c1cccnc1,C#CCC(O)(c(c)cc)c1cccnc1
C#CCC(O)(c1cccnc1)c1ccc(Cl)cc1Cl,C#CCC(O)(c(c)c)c1ccc(Cl)cc1Cl
C#CCC(O)(c1cccnc1)c1ccc(Cl)c(Cl)c1,C#CCC(O)(c(c)c)c1ccc(Cl)c(Cl)c1
C#CCC(O)(c1ccc(C(C)C)cc1)c1cccnc1,C#CCC(O)(c(cc)cn)c1ccccc1
C#CCC(O)(c1cccnc1)c1ccc2ccccc2c1,C#CCC(O)(c1ccccc1)c1cccnc1
N#Cc1ccc(CC(=O)Nc2ccccc2)cc1,ccc(cc)CC(=O)Nc1ccccc1
CC(=O)c1ccc(NC(=O)Cc2ccccc2)cc1,cc(c)CC(=O)Nc1ccc(C(C)=O)cc1
N#Cc1cccc(NC(=O)Cc2ccccc2)c1,cc(c)CC(=O)Nc1cccc(C#N)c1
CC(=NNc1nc(C)cc(C)n1)c1ccccc1C,cnc(nc)NN=C(C)c1ccccc1C
CCCN(C)N=Nc1ccc(C(N)=O)cc1,CNN=Nc1ccc(C(N)=O)cc1
CCCCCCN(C)N=Nc1ccc(C(N)=O)cc1,CCCN(C)N=Nc1ccc(C(N)=O)cc1
CCCCCCCN(C)N=Nc1ccc(C(N)=O)cc1,CCCN(C)N=Nc1ccc(C(N)=O)cc1
CCCCCCCCCCCCN(C)N=Nc1ccc(C(N)=O)cc1,CCCCCCCCN(C)N=Nc1ccc(C(N)=O)cc1
NS(=O)(=O)c1cccc(Br)c1,ccc(cc)S(N)(=O)=O
ClC1=CC(Cl)C(Cl)C(Cl)C1,ClC1CC=CCC1Cl
CC(=O)Nc1nc(NC(O)CC(O)CO)c(Cl)nc1[N+](=O)[O-],CC(=O)Nc1nc(NC(C)O)c(Cl)nc1N(=O)O
O=[N+]([O-])c1cnc(NC(CO)C(O)CO)cn1,CC(CO)Nc1cnc(N(=O)O)cn1
CC(=O)c1ccnc2cc(Cl)ccc12,ccc1cnccc1C(C)=O
Nc1ccnc2c([N+](=O)[O-])cccc12,cc(N)c1nccc(N)c1c
CCC(=O)Nc1ccnc2cc(Cl)ccc12,CNc1ccnc2cc(Cl)ccc12
COc1ccnc2c([N+](=O)[O-])cccc12,nc1c(N(=O)O)cccc1cO
CS(=O)(=O)c1ccc2ncccc2c1,CS(=O)(=O)c1ccc(n)cc1
O=S(=O)(c1ccccc1)c1ccc2ncccc2c1,cc(c)S(=O)(=O)c1ccc2ncccc2c1
NS(=O)(=O)c1ccc2ncccc2c1,cnc1ccc(SN)cc1c
CN(C)c1ccc2cccnc2c1,Nc1ccc2cccnc2c1
O=S(=O)(c1ccccc1)c1cccc2cccnc12,nc1ccccc1S(=O)(=O)c1ccccc1
CCOc1ccc2nccnc2c1,Oc1ccc2nccnc2c1
CNc1nc(-c2ccccc2)c2ccccc2n1,ccc(c)-c1nc(NC)nc(cc)c1c
CCCCOc1cccnn1,CCOc1cccnn1
CC(=O)c1cc2ccccc2nn1,ccc1cnnc(C(C)=O)c1
CCOC(=O)c1cc2ccc(CC)cc2nn1,CCc1ccc2cc(CO)nnc2c1
Cc1cnnc2ccc(Cl)cc12,Ccc1cc(Cl)ccc1n
Cc1cnnc2cc(Cl)ccc12,cc1ccc(Cl)cc1nn
Cc1cccc2c(N)cnnc12,cc1cccc(C)c1nn
CCCCC(=O)c1ccc[nH]1,CCC(=O)c1cccn1
COCC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,CCCN(C(C)=O)c1c(I)c(C(=O)NCC)c(I)c(C(=O)NCC(O)CO)c1I
CC(C)CNC(=O)C=Cc1ccc([N+](=O)[O-])o1,CNC(=O)C=Cc1ccc(N(=O)O)o1
O=[N+]([O-])c1ccc2[nH]cnc2c1,Nc1ccc2ncnc2c1
CCCc1c(C)ssc1=S,CCc1cssc1C
O=C(O)COc1ccc(Cl)c(I)c1,CCOc1ccc(Cl)c(I)c1
O=C(O)COc1ccc(Cl)c([N+](=O)[O-])c1,Nc1cc(OCC=O)ccc1Cl
Cc1ccc(C)n1Nc1ccc(N(C)CC(C)O)nn1,CNc1ccc(Nn2c(C)ccc2C)nn1
CC(=O)N(c1ccc(N2CCOCC2)nn1)n1c(C)ccc1C,CNc1ccc(N(C(C)=O)n2c(C)ccc2C)nn1
Cc1ccc(C)n1Nc1ccc(N2C(C)COCC2C)nn1,cn(c)Nc1ccc(N2C(C)COCC2C)nn1
CCn1cccc(O)c1=O,O=c1ncccc1O
CCCn1cccc(O)c1=O,ccn(CCC)c(c)=O
CC(C)n1cccc(O)c1=O,CC(C)n1ccccc1
CC(=O)Nc1c([N+](=O)[O-])cccc1[N+](=O)[O-],CCNc1c(N)cccc1N(=O)O
CCCOC(=O)C=Cc1ccc([N+](=O)[O-])o1,O=C(O)C=Cc1ccc(N(=O)O)o1
CCCCOC(=O)C=Cc1ccc([N+](=O)[O-])o1,COC(=O)C=Cc1ccc(N(=O)O)o1
CC(C)OC(=O)C=Cc1ccc([N+](=O)[O-])o1,O=C(O)C=Cc1ccc(N(=O)O)o1
CCCNC(=O)C=Cc1ccc([N+](=O)[O-])o1,NC(=O)C=Cc1ccc(N(=O)O)o1
CC(C)(C)C1C(=O)NC(=O)NC1=O,CC(C)(C)C(C(N)=O)C(N)=O
O=C(O)Cc1ccccc1Nc1c(F)cccc1F,Cc1ccccc1Nc1c(F)cccc1F
CCC1(C)CCC(=O)NC1=O,CCC(C)(CC)C(N)=O
Cc1cc(=O)oc2c1cc(C)c1occ(C)c12,coc1c(c)cc(C)c2occ(C)c21
Cc1cc([N+](=O)[O-])ccc1NC(=O)c1cc(Cl)cc(Cl)c1O,ccc(cc)C(=O)Nc1ccc(N(=O)O)cc1C
O=C(Nc1ccc(Cl)cc1[N+](=O)[O-])c1cc(Cl)cc(Cl)c1O,ccc(cc)C(=O)Nc1ccc(Cl)cc1N(=O)O
CC(C)(C)[N+]([O-])=NC#N,CCN(O)=NC#N
N#CN=[N+]([O-])c1ccccn1,ccc(n)N(O)=NC#N
O=NCc1nnc(-c2ccccc2)o1,ccc(c)-c1nnc(CN)o1
O=NCc1nc(-c2ccccc2)no1,c1ccc(-c2ncon2)cc1
Cc1noc(CN=O)n1,noc(n)CN=O
CCN(CC)CCSC(N=O)c1cnsn1,CNCCSC(N=O)c1cnsn1
CCN(CC)CCSC(N=O)c1nc(-c2ccccc2)no1,NCCSC(N=O)c1nc(-c2ccccc2)no1
Nc1ccn(C2C=C(CO)C(O)C2O)c(=O)n1,ccn(c=O)C1C=C(CO)C(O)C1O
O=C(O)c1ccc(Cl)cc1Nc1ccc(Cl)cc1,ccc(c)Nc1cc(Cl)ccc1C(=O)O
COc1ccccc1C(=O)NCCCCN,CCNC(=O)c1ccccc1OC
O=C(O)c1ccc(Cl)cc1Nc1ccc(I)cc1,Cc1ccccc1Nc1ccc(I)cc1
Cc1cnc2c(C(=O)O)c(Cl)ccc2c1,cnc1cccc(Cl)c1C(=O)O
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc2c1OCO2,ccc(c(c)O)C1C(C(=O)O)=C(C)NC(C)=C1C(=O)OCC
N=C(N)NN=Cc1cccc([N+](=O)[O-])c1,NN=Cc1cccc(N(=O)O)c1
CCc1cccc2nc(N)nc(N)c12,cnc1cccc(CC)c1c
CC(C)C(=O)Nc1ccccc1S(N)(=O)=O,CCNc1ccccc1S(N)(=O)=O
CC(C)C(=O)Nc1cc(Cl)ccc1S(N)(=O)=O,CC(C)C(=O)Nc1cc(Cl)ccc1S
CC(=O)Nc1ccc(Br)c(C)c1,CNc1ccc(Br)c(C)c1
Clc1cc(Cl)cc(O[Si]23OCCN(CCO2)CCO3)c1,CO[Si](OC)(OC)Oc1cc(Cl)cc(Cl)c1
Nc1cccc(O[Si]23OCCN(CCO2)CCO3)c1,CCO[Si](OC)(OC)Oc1cccc(N)c1
CCc1ccc(O[Si]23OCCN(CCO2)CCO3)cc1,CCc1ccc(O[Si](OC)(OC)OC)cc1
Cc1cc(C)cc(O[Si]23OCCN(CCO2)CCO3)c1,CO[Si](OC)(OC)Oc1cc(C)cc(C)c1
CCOC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(Cl)cc(OC)n1,ccc(c(c)C)S(=O)(=O)NC(=O)Nc1nc(Cl)cc(OC)n1
Cc1nc([N+](=O)[O-])c(Cl)n1C,Cn1cnc(N=O)c1Cl
Cc1nc(Cl)c([N+](=O)[O-])n1C,Cc1nc(Cl)c(N)n1C
CC(C)COC(=O)C=Cc1ccc([N+](=O)[O-])o1,CCOC(=O)C=Cc1ccc(N=O)o1
CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,C#CC=CCN(C)Cc1cccc2ccccc12
CCCCNC(=O)C=Cc1ccc([N+](=O)[O-])o1,CCNC(=O)C=Cc1ccc(N=O)o1
NC(=O)OCCc1c[nH]c2ccccc12,cc1cncc1CCOC(N)=O
CCCN(CCC)CCc1cccc2c1CC(=O)N2,CCN(C)CCc1cccc2c1CC(=O)N2
C=CCC1(C(C)(C)C)C(=O)NC(=O)NC1=O,C=CCC(CN)(C(N)=O)C(C)(C)C
COc1c(OC)c(OC(C)=O)c2cc(Cl)ccc2c1OC(C)=O,COc1c(O)c(O)c2ccc(Cl)cc2c1OC(C)=O
O=C(O)CCC1=NS(=O)(=O)c2cc(Br)ccc2N1,CCC1=NS(=O)(=O)c2cc(Br)ccc2N1
O=C(O)CCC1=NS(=O)(=O)c2cc(Cl)ccc2N1,CCC1=NS(=O)(=O)c2cc(Cl)ccc2N1
CN(C)C(=O)OCCCc1ccccc1,cc(c)CCCOC(=O)N(C)C
NC1=NCC(CN2CCN(c3ccccc3)CC2)O1,CC(O)CN1CCN(c2ccccc2)CC1
CCCCCOC(=O)C=Cc1ccc([N+](=O)[O-])o1,CCOC(=O)C=Cc1ccc(N(=O)O)o1
COc1c(OC)c(OC(=O)C(C)(C)C)c2ccccc2c1OC(=O)C(C)(C)C,CCC(=O)Oc1c(OC)c(OC)c(OC(C)=O)c2ccccc12
COc1c(OC)c(OC(C)=O)c2c(Cl)cccc2c1OC(C)=O,cc1c(OC)c(OC)c(OC)c(OC(C)=O)c1cCl
COc1c(OC)c(OC(C)=O)c2cc(F)ccc2c1OC(C)=O,ccc1c(OC(C)=O)c(OC)c(OC)c(OC)c1c
COc1c(OC)c(OC(C)=O)c2cc(Br)ccc2c1OC(C)=O,COc1c(O)c(O)c2ccc(Br)cc2c1OC(C)=O
COc1c(OC)c(OC(C)=O)c2c(OC)cccc2c1OC(C)=O,COc1c(O)c(O)c2c(OC)cccc2c1OC(C)=O
COc1c(OC)c(OC(C)=O)c2c(C#N)cccc2c1OC(C)=O,COc1c(O)c(O)c2cccc(C#N)c2c1OC(C)=O
COc1c(OC)c(OC(C)=O)c2cc(C#N)ccc2c1OC(C)=O,COc1c(O)c(OC)c2cc(C)ccc2c1OC(C)=O
COc1c(OC)c(OC(C)=O)c2cc(NC(C)=O)ccc2c1OC(C)=O,CNc1ccc2c(OC(C)=O)c(OC)c(OC)c(OC)c2c1
COc1ccc2c(OC(C)=O)c(OC)c(OC)c(OC(C)=O)c2c1,COc1ccc2c(OC(C)=O)c(OC)c(O)c(O)c2c1
COc1c(OC)c(OC(C)=O)c2cc(C)ccc2c1OC(C)=O,COc1c(O)c(O)c2ccc(C)cc2c1OC(C)=O
CCC(=O)Oc1c(OC)c(OC)c(OC(=O)CC)c2ccccc12,CCC(=O)Oc1c(OC)c(OC)c(O)c2ccccc12
COc1c(OC)c(OC(=O)C(C)C)c2ccccc2c1OC(=O)C(C)C,COc1c(OC)c(OC(=O)C(C)C)c2ccccc2c1OC
CN(C)CCC1CN(C)C(=S)c2cccnc2O1,CCC1CN(C)C(=S)c2cccnc2O1
N#CC(C#N)=Cc1ccc(Cl)o1,CC(C)=Cc1ccc(Cl)o1
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,CCCN(CCC)C1CCc2c(O)cccc2C1
CCNC(=O)c1cc2ccccc2o1,cc1coc(C(=O)NCC)c1
Clc1ccc2oc3c(Cl)c(Cl)cc(Cl)c3c2c1,ccc1c(c)oc2c(Cl)ccc(Cl)c21
Nc1nc(=O)c2ncn(C3CC(F)C(CO)O3)c2[nH]1,Nc1nc(=O)c2ncn(C3CCCO3)c2n1
CCC(C(=O)OC(C)c1ccccc1)C(CO)Cc1cncn1C,ccCC(CO)C(CC)C(=O)OC(C)c1ccccc1
CCC(C(=O)OCc1ccccc1)C(CO)Cc1cncn1C,ccCOC(=O)C(CC)C(CO)Cc1cncn1C
CCC(C(=O)OCc1ccccc1)C(COC(=O)c1ccccc1)Cc1cncn1C,CCOC(=O)C(CC)C(COC(=O)c1ccccc1)Cc1cncn1C
CCC(C(=O)OCCc1ccccc1)C(CO)Cc1cncn1C,ccCCOC(=O)C(CC)C(CO)Cc1cncn1C
CCC(C(=O)OCc1ccc(Cl)cc1)C(CO)Cc1cncn1C,ccCC(CO)C(CC)C(=O)OCc1ccc(Cl)cc1
CCC(C(=O)OCc1ccc(Cl)cc1)C(COC(=O)c1ccccc1)Cc1cncn1C,ccCOC(=O)C(CC)C(COC(=O)c1ccccc1)Cc1cncn1C
CCC(C(=O)OCc1ccccc1C)C(CO)Cc1cncn1C,cc(c)COC(=O)C(CC)C(CO)Cc1cncn1C
CCC(C(=O)OCc1ccc(C)cc1)C(CO)Cc1cncn1C,cc(c)COC(=O)C(CC)C(CO)Cc1cncn1C
CCC(C(=O)OCc1ccc(C)cc1)C(COC(=O)c1ccccc1)Cc1cncn1C,ccCOC(=O)C(CC)C(COC(=O)c1ccccc1)Cc1cncn1C
CCC(C(=O)OCc1ccc(C(C)(C)C)cc1)C(CO)Cc1cncn1C,CCC(CO)C(CC)C(=O)OCc1ccc(C(C)(C)C)cc1
CCC(C(=O)OCc1ccccc1)C(COC(=O)Cc1ccccc1)Cc1cncn1C,ccCOC(=O)C(CC)C(COC(=O)Cc(cc)cc)Cc1cncn1C
CCC(C(=O)OCc1ccccc1)C(COC(=O)c1cccc(Cl)c1)Cc1cncn1C,ccc(cc)COC(=O)C(CC)C(COC(=O)c(c)c)Cc1cncn1C
CCN(CC)C(=O)C1(c2ccccc2)CC1CN,ccc(c)C1(C(=O)N(CC)CC)CC1C
CCC(C(=O)OCc1ccccc1)C(COC(=O)c1cccnc1)Cc1cncn1C,ccc(c)C(=O)OCC(Cc1cncn1C)C(CC)C(=O)OCc(c)c
CCCCCCCc1nn[nH]n1,CCCCCCc(n)nn
C#CC1(O)C(F)CC2C3CCc4cc(O)ccc4C3CCC21C,CC12CCCC1C1CCc3cc(O)ccc3C1CC2
CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccccc2)cc1,ccC(=O)Oc1ccc(N(C)C(=O)C(Cl)Cl)cc1
c1ccc(C2=NOC3COC(c4ccccc4)OCC23)cc1,ccC1=NOC2COC(c3ccccc3)OCC12
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC1OC(CO)C(O)C(O)C1O,CCC1C2CC(C)C(O)(C(=O)COC3OC(CO)C(O)C(O)C3O)C2(C)CC(O)C1(F)CC
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC1OC(CO)C(O)C(O)C1O,CCC(OC)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,CC1C(O)CC2(C)C(CCC2(O)C(=O)COC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C1C
CNC(C)C(OC)c1ccccc1,CC(N)C(O)c1ccccc1
